Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
21-02-1973,0.0,1.0976958336501286,1.0883138179779053,1.0883138179779053,10000,0.0,0.0
22-02-1973,0.0,1.0930048258140168,1.0836228101417935,1.0883138179779053,10000,0.0,0.0
23-02-1973,0.0,1.0930044681994946,1.0085663547763577,1.0836224555969238,8800,0.0,0.0
26-02-1973,0.0,1.0883132240228486,1.0695492029190063,1.0695492029190063,34000,0.0,0.0
27-02-1973,0.0,1.0789312134709275,1.0695492029190063,1.0695492029190063,8400,0.0,0.0
28-02-1973,0.0,1.0695496931204347,1.0414036485646339,1.0460946559906006,31200,0.0,0.0
01-03-1973,0.0,1.0507855415344238,1.0414035277707236,1.0507855415344238,74800,0.0,0.0
02-03-1973,0.0,1.0648581986933683,1.0554761881321932,1.0601671934127808,16800,0.0,0.0
05-03-1973,0.0,1.060167555298124,1.0507855415344238,1.0507855415344238,12000,0.0,0.0
06-03-1973,0.0,1.0648584365844727,1.0554764239273406,1.0648584365844727,27200,0.0,0.0
07-03-1973,0.0,1.060167555298124,1.0414035277707236,1.0507855415344238,34400,0.0,0.0
08-03-1973,0.0,1.0648581986933683,1.0554761881321932,1.0601671934127808,39600,0.0,0.0
09-03-1973,0.0,1.0601671934127808,1.0554761881321932,1.0601671934127808,13200,0.0,0.0
12-03-1973,0.0,1.0601671934127808,1.0554761881321932,1.0601671934127808,22400,0.0,0.0
13-03-1973,0.0,1.0695492029190063,1.0554761870911247,1.0695492029190063,30000,0.0,0.0
14-03-1973,0.0,1.0742405652999878,1.0601675447938743,1.0742405652999878,56000,0.0,0.0
15-03-1973,0.0,1.0695492029190063,1.0601671923670852,1.0695492029190063,17600,0.0,0.0
16-03-1973,0.0,1.064858562179974,1.0507855415344238,1.0507855415344238,16800,0.0,0.0
19-03-1973,0.0,1.0507857863967482,1.0367127624717918,1.0414037704467773,13200,0.0,0.0
20-03-1973,0.0,1.0507857863967482,1.0414037704467773,1.0414037704467773,9600,0.0,0.0
21-03-1973,0.0,1.0507856634165673,1.0414036485646339,1.0460946559906006,14400,0.0,0.0
22-03-1973,0.0,1.0554767943717338,1.0414037704467773,1.0414037704467773,12400,0.0,0.0
23-03-1973,0.0,1.0601671934127808,1.0367121670098431,1.0601671934127808,22800,0.0,0.0
26-03-1973,0.0,1.0586042371810291,1.0490672620712902,1.0538357496261597,12400,0.11475,0.0
27-03-1973,0.0,1.0633721292555869,1.0538351594864785,1.0586036443710327,9600,0.0,0.0
28-03-1973,0.0,1.068140614140141,1.0538351594864785,1.0586036443710327,16000,0.0,0.0
29-03-1973,0.0,1.0633721292555869,1.0538351594864785,1.0586036443710327,10800,0.0,0.0
30-03-1973,0.0,1.0586036324501036,1.0490666627883911,1.0490666627883911,24400,0.0,0.0
02-04-1973,0.0,1.0633727247358988,1.0538357496261597,1.0538357496261597,6400,0.0,0.0
03-04-1973,0.0,1.0538351476192473,1.0490666627883911,1.0490666627883911,6800,0.0,0.0
04-04-1973,0.0,1.0538351416043494,1.0442981719970703,1.0442981719970703,11600,0.0,0.0
05-04-1973,0.0,1.0538351416043494,1.0442981719970703,1.0442981719970703,6400,0.0,0.0
06-04-1973,0.0,1.0395291961283177,1.029992231026223,1.0347607135772705,14000,0.0,0.0
09-04-1973,0.0,1.039529800415039,1.0252243444460247,1.039529800415039,13200,0.0,0.0
10-04-1973,0.0,1.0633721292555869,1.0347612199482616,1.0586036443710327,24400,0.0,0.0
11-04-1973,0.0,1.0633721292555869,1.0586036443710327,1.0586036443710327,10400,0.0,0.0
12-04-1973,0.0,1.0729084014892578,1.0586029561360677,1.0729084014892578,14800,0.0,0.0
13-04-1973,0.0,1.082445839153869,1.0681403875350952,1.0681403875350952,13600,0.0,0.0
16-04-1973,0.0,1.0824456135783576,1.068140164940758,1.0776771306991577,44400,0.0,0.0
17-04-1973,0.0,1.087213846842448,1.0633714379204644,1.0729084014892578,19200,0.0,0.0
18-04-1973,0.0,1.0824453650580512,1.0633714379204644,1.0729084014892578,18400,0.0,0.0
19-04-1973,0.0,1.082445740699768,1.06814029038215,1.082445740699768,12800,0.0,0.0
23-04-1973,0.0,1.096751078179008,1.0776771463845904,1.0872141122817993,12400,0.0,0.0
24-04-1973,0.0,1.096751078179008,1.0872141122817993,1.0872141122817993,10400,0.0,0.0
25-04-1973,0.0,1.087213846842448,1.0729084014892578,1.0729084014892578,74400,0.0,0.0
26-04-1973,0.0,1.0872142241389742,1.0776772572605622,1.082445740699768,12800,0.0,0.0
27-04-1973,0.0,1.0919827075781803,1.0776772572605622,1.082445740699768,14000,0.0,0.0
30-04-1973,0.0,1.0919825793367572,1.0776771306991577,1.0776771306991577,14800,0.0,0.0
01-05-1973,0.0,1.0872141122817993,1.0776771463845904,1.0872141122817993,11600,0.0,0.0
02-05-1973,0.0,1.0919824838638306,1.087214001401543,1.0919824838638306,12000,0.0,0.0
03-05-1973,0.0,1.0919824838638306,1.0824455189392557,1.0919824838638306,9200,0.0,0.0
04-05-1973,0.0,1.0919825952304036,1.0776771463845904,1.0872141122817993,4800,0.0,0.0
07-05-1973,0.0,1.0967515707015991,1.0824461154315783,1.0967515707015991,8800,0.0,0.0
08-05-1973,0.0,1.096751078179008,1.0872141122817993,1.0872141122817993,11600,0.0,0.0
09-05-1973,0.0,1.0872143230267934,1.0681403875350952,1.0681403875350952,34400,0.0,0.0
10-05-1973,0.0,1.0824453650580512,1.068139919704861,1.0729084014892578,28000,0.0,0.0
11-05-1973,0.0,1.0776771306991577,1.0729086478199579,1.0776771306991577,11600,0.0,0.0
14-05-1973,0.0,1.082445839153869,1.0681403875350952,1.0681403875350952,9200,0.0,0.0
15-05-1973,0.0,1.0776773552809444,1.0681403875350952,1.0681403875350952,10400,0.0,0.0
16-05-1973,0.0,1.0776773552809444,1.0681403875350952,1.0681403875350952,6000,0.0,0.0
17-05-1973,0.0,1.0776773552809444,1.0681403875350952,1.0681403875350952,12000,0.0,0.0
18-05-1973,0.0,1.0729084014892578,1.0633714379204644,1.0729084014892578,38800,0.0,0.0
