Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
17-03-1980,0.0,0.10384434492012987,0.10288239270448685,0.10288239270448685,448000,0.0,0.0
18-03-1980,0.0,0.10336335807655193,0.10192092501895304,0.10240190476179123,422400,0.0,0.0
19-03-1980,0.0,0.10528629273176193,0.10240192488486044,0.10528629273176193,396800,0.0,0.0
20-03-1980,0.0,0.10480580478906631,0.10480580478906631,0.10480580478906631,25600,0.0,0.0
21-03-1980,0.0,0.10528629273176193,0.10432483922806537,0.10528629273176193,294400,0.0,0.0
24-03-1980,0.0,0.10576726556490398,0.10480580478906631,0.10480580478906631,806400,0.0,0.0
25-03-1980,0.0,0.1057672890613017,0.10384437441825867,0.10384437441825867,4172800,0.0,0.0
26-03-1980,0.0,0.10624776838307365,0.10384437270266327,0.10576728731393814,819200,0.0,0.0
27-03-1980,0.0,0.10528628575940001,0.103363371543536,0.10480580478906631,1753600,0.0,0.0
28-03-1980,0.0,0.10576727256911778,0.10432483922806537,0.10528629273176193,960000,0.0,0.0
31-03-1980,0.0,0.10865164548158646,0.1048058095397224,0.10865164548158646,640000,0.0,0.0
01-04-1980,0.0,0.10865164548158646,0.10817115715366178,0.10865164548158646,1830400,0.0,0.0
02-04-1980,0.0,0.10769014847824428,0.10576723482131767,0.10624771565198898,1856000,0.0,0.0
03-04-1980,0.0,0.10624776838307365,0.1052863074095298,0.10576728731393814,396800,0.0,0.0
07-04-1980,0.0,0.10528630914894715,0.10384437441825867,0.10384437441825867,1190400,0.0,0.0
08-04-1980,0.0,0.10384437441825867,0.10336339450590412,0.10384437441825867,51200,0.0,0.0
09-04-1980,0.0,0.10384431476867217,0.10288236283233432,0.10336333513259888,716800,0.0,0.0
10-04-1980,0.0,0.10480580478906631,0.103363371543536,0.10480580478906631,2112000,0.0,0.0
11-04-1980,0.0,0.1048058280718737,0.10384437441825867,0.10384437441825867,742400,0.0,0.0
14-04-1980,0.0,0.10480580478906631,0.103363371543536,0.10480580478906631,934400,0.0,0.0
15-04-1980,0.0,0.10528630914894715,0.10384437441825867,0.10384437441825867,3558400,0.0,0.0
16-04-1980,0.0,0.10624780748218288,0.10432489216327667,0.10432489216327667,1651200,0.0,0.0
17-04-1980,0.0,0.10432489216327667,0.10384441091732445,0.10432489216327667,89600,0.0,0.0
18-04-1980,0.0,0.10480580478906631,0.10432483231937367,0.10480580478906631,755200,0.0,0.0
21-04-1980,0.0,0.10384431476867217,0.10336333513259888,0.10336333513259888,3494400,0.0,0.0
22-04-1980,0.0,0.10432489216327667,0.10336343083591581,0.10432489216327667,204800,0.0,0.0
23-04-1980,0.0,0.10576728731393814,0.10480582634039429,0.10576728731393814,4454400,0.0,0.0
24-04-1980,0.0,0.10624771565198898,0.10480577432494977,0.10624771565198898,332800,0.0,0.0
25-04-1980,0.0,0.10769012570381165,0.10576721245354495,0.10769012570381165,345600,0.0,0.0
28-04-1980,0.0,0.10720917614835689,0.10576723482131767,0.10624771565198898,793600,0.0,0.0
29-04-1980,0.0,0.10624771565198898,0.10624771565198898,0.10624771565198898,115200,0.0,0.0
30-04-1980,0.0,0.10817114263772964,0.10672870952038252,0.10817114263772964,332800,0.0,0.0
01-05-1980,0.0,0.1096130758523941,0.108651622571517,0.1096130758523941,2816000,0.0,0.0
