Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
06-08-2010,11.918004444667272,12.908115513203354,11.908836539108702,12.834774017333984,10678500,0.0,0.0
09-08-2010,12.834774017333984,12.834774017333984,12.559742970674051,12.834774017333984,1819500,0.0,0.0
10-08-2010,12.623917108781544,12.688090697432568,12.44973040487223,12.468066215515137,1579300,0.0,0.0
11-08-2010,12.1471970502068,12.266377201653086,11.413781204390997,11.688812255859375,2588200,0.0,0.0
12-08-2010,11.23959404772588,11.468786417992886,11.092911070642916,11.358774185180664,1780300,0.0,0.0
13-08-2010,11.230427404244741,11.487122642966446,10.863719920356592,11.001235008239746,957600,0.0,0.0
16-08-2010,10.808713193616388,11.21209141966069,10.717035886911068,10.799545288085938,551600,0.0,0.0
17-08-2010,10.872887113678765,11.276266226263592,10.772042772682367,11.202924728393555,1086700,0.0,0.0
18-08-2010,11.074576505017376,11.551297108371577,11.001235008239746,11.001235008239746,1010600,0.0,0.0
19-08-2010,10.955395346900259,11.092911296439306,10.368663426625469,10.588687896728516,746000,0.0,0.0
20-08-2010,10.49700917508318,10.542847818720105,10.11196596741206,10.221978187561035,450600,0.0,0.0
23-08-2010,10.341158777007678,10.54284829351352,9.589408134985145,10.06612777709961,761800,0.0,0.0
24-08-2010,9.864441045950661,10.359496591973484,9.626080741565698,9.791099548339844,746700,0.0,0.0
25-08-2010,9.626078051190044,10.20364283917737,9.37854991021003,9.855270385742188,1112200,0.0,0.0
26-08-2010,10.02945752081748,10.2219791426411,9.901110355801393,10.084464073181152,581400,0.0,0.0
27-08-2010,10.22197632877934,10.533677999670777,10.07529339525378,10.18530559539795,370900,0.0,0.0
30-08-2010,10.093634236380497,10.33199455946425,10.093634236380497,10.176143646240234,226900,0.0,0.0
31-08-2010,10.093630913393898,10.295319544096666,9.965282887610812,10.157804489135742,236000,0.0,0.0
01-09-2010,10.157806144077798,10.955395516255619,9.864440179405369,10.753705978393555,412800,0.0,0.0
02-09-2010,10.15780553748432,10.918724118638329,10.15780553748432,10.88205337524414,98500,0.0,0.0
03-09-2010,10.909557656335709,11.294600950022815,10.616191670402525,10.900390625,231400,0.0,0.0
07-09-2010,11.001234227411611,11.331270939486124,10.799544688438527,11.02873706817627,468400,0.0,0.0
08-09-2010,10.533680268015441,11.166251647937717,10.46950668935355,11.147915840148926,1483700,0.0,0.0
09-09-2010,11.19375628895197,11.578799571563554,10.552017776032526,10.909557342529297,235600,0.0,0.0
10-09-2010,10.982897758483887,11.120413702656416,10.827047753967541,10.982897758483887,362900,0.0,0.0
13-09-2010,11.083743018580304,11.221258089191675,10.854550651361684,10.946227073669434,303900,0.0,0.0
14-09-2010,10.863720474352005,11.230427976940405,10.863720474352005,11.221260070800781,250600,0.0,0.0
15-09-2010,11.477956118242489,11.844663618317476,11.322105212135707,11.432117462158203,561100,0.0,0.0
16-09-2010,11.422948565758206,11.587967363635315,11.010402445365006,11.019570350646973,323300,0.0,0.0
17-09-2010,11.010402787499913,11.230427275306672,10.8362160789282,11.074576377868652,252300,0.0,0.0
20-09-2010,11.19375539037199,11.890500405290195,11.092911062278372,11.633804321289062,404100,0.0,0.0
21-09-2010,11.56046266172532,11.780487998227317,11.331270295022838,11.468786239624023,178800,0.0,0.0
22-09-2010,11.367941755830158,11.551296360198021,11.010402200771829,11.166253089904785,184600,0.0,0.0
23-09-2010,11.001235008239746,11.45045189457763,10.900390668745407,11.001235008239746,320800,0.0,0.0
24-09-2010,11.092912481588497,11.34043981832497,10.836216364743745,11.202924728393555,146900,0.0,0.0
27-09-2010,11.1570843481285,11.358773873228213,11.019569279464752,11.230425834655762,186600,0.0,0.0
28-09-2010,11.193754582036034,11.569629901959445,11.10207729089886,11.56046199798584,168800,0.0,0.0
29-09-2010,11.578799371217452,11.807991755744402,11.450451321134517,11.505457878112793,238500,0.0,0.0
30-09-2010,11.569630746162547,11.872164604971035,11.23959404772588,11.358774185180664,196800,0.0,0.0
01-10-2010,11.432115418109865,11.707146431140716,11.239593796418216,11.331270217895508,170500,0.0,0.0
04-10-2010,11.349607296129731,11.652141182009718,11.230427148010405,11.322104454040527,140700,0.0,0.0
05-10-2010,11.395445949144792,11.633805371083858,11.202924305921202,11.322104454040527,256900,0.0,0.0
06-10-2010,11.294601493905349,11.45045240001213,11.120415649944642,11.432117462158203,90400,0.0,0.0
07-10-2010,11.459616803209753,11.459616803209753,10.643691772073442,10.863717079162598,252800,0.0,0.0
08-10-2010,10.81787984949614,11.102077893713615,10.744538362323922,10.982897758483887,251900,0.0,0.0
11-10-2010,10.95539511284939,11.138748834018095,10.91872436861565,11.047072410583496,63700,0.0,0.0
12-10-2010,11.010402952692239,11.276266098022461,10.918725644247496,11.276266098022461,59600,0.0,0.0
13-10-2010,11.285431155519758,11.303766088001588,11.019568077287824,11.06540584564209,222000,0.0,0.0
14-10-2010,11.065408579646876,11.212091572941015,11.001234988655593,11.138750076293945,223700,0.0,0.0
15-10-2010,11.322103290319545,11.322103290319545,10.872885586103436,10.946227073669434,396200,0.0,0.0
18-10-2010,10.964564818988903,11.267098727199244,10.680365848758157,11.221260070800781,53500,0.0,0.0
19-10-2010,11.056239712063908,11.230425519096915,11.010401065697499,11.10207748413086,130100,0.0,0.0
20-10-2010,11.157088444364657,11.41378374145371,10.561188428975832,11.184591293334961,124800,0.0,0.0
21-10-2010,11.10207779608331,11.367940903319507,11.10207779608331,11.230425834655762,58800,0.0,0.0
22-10-2010,11.184588958574196,11.56046435513773,11.166254021187976,11.3037691116333,94200,0.0,0.0
25-10-2010,11.184588895199676,11.542129352351083,11.184588895199676,11.340439796447754,128300,0.0,0.0
26-10-2010,11.230427911655896,11.450452411929893,10.918726099117912,11.257930755615234,186100,0.0,0.0
27-10-2010,11.2579298533357,11.734650440021694,11.2579298533357,11.707147598266602,263800,0.0,0.0
28-10-2010,11.752983311747315,12.238871718427552,11.55129467524172,12.092187881469727,409900,0.0,0.0
29-10-2010,12.064685044546131,12.348883940421354,11.807989859893926,12.092187881469727,434600,0.0,0.0
01-11-2010,12.16553142426312,12.376387985086007,11.514625058223652,11.633804321289062,432100,0.0,0.0
02-11-2010,11.826325688735915,12.312214132214612,11.432115415311044,12.165531158447266,300900,0.0,0.0
03-11-2010,12.110525716462808,12.651419887545257,12.018848412303232,12.50473690032959,359900,0.0,0.0
04-11-2010,12.596411674246937,12.834771934286993,12.403890060260654,12.807269096374512,274600,0.0,0.0
05-11-2010,12.743094642179448,12.834771934286993,12.504735256438845,12.807269096374512,175600,0.0,0.0
08-11-2010,12.834773194508276,12.834773194508276,12.477232769341997,12.623916625976562,179900,0.0,0.0
09-11-2010,12.578076709612251,12.788933256924164,12.101356190699216,12.495567321777344,269800,0.0,0.0
10-11-2010,12.468064631379624,12.587243888217847,11.963841268658488,12.211368560791016,172300,0.0,0.0
11-11-2010,12.101356482510054,12.101356482510054,11.532959532307098,11.789654731750488,317200,0.0,0.0
12-11-2010,11.633803913746108,11.991344313315889,11.587966140772616,11.752984046936035,115700,0.0,0.0
15-11-2010,11.82632530171033,12.04635062946034,11.716313074985056,11.899666786193848,51800,0.0,0.0
16-11-2010,11.670475139981134,12.165531501870193,11.578798715938337,11.771320343017578,206500,0.0,0.0
17-11-2010,11.734646797180176,11.826323199337471,11.697976061457398,11.734646797180176,67600,0.0,0.0
18-11-2010,11.918002710209416,11.918002710209416,11.560462314155325,11.826325416564941,118700,0.0,0.0
19-11-2010,11.817158386640068,11.826325416564941,11.642971703575459,11.826325416564941,74300,0.0,0.0
22-11-2010,11.7804901293998,12.211371227254212,11.771322223241285,11.90883731842041,117700,0.0,0.0
23-11-2010,11.734646797180176,11.826323199337471,11.642969520723577,11.734646797180176,440000,0.0,0.0
24-11-2010,11.807990835141208,11.853829483332728,11.459618332904958,11.606301307678223,250000,0.0,0.0
26-11-2010,11.51462442665046,11.853829010868658,11.51462442665046,11.762151718139648,348500,0.0,0.0
29-11-2010,11.743817368515726,12.018847511788628,11.551295743644992,11.670475006103516,270100,0.0,0.0
