Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
08-08-1985,0.0,0.4240055334554036,0.4181169271469116,0.4181169271469116,6630400,0.0,0.0
09-08-1985,0.0,0.41811683528846644,0.4122275114059448,0.4122275114059448,10294400,0.0,0.0
12-08-1985,0.0,0.4122275657230293,0.40633895993232727,0.40633895993232727,3756800,0.0,0.0
13-08-1985,0.0,0.4004496584539535,0.3945610523223877,0.3945610523223877,15484800,0.0,0.0
14-08-1985,0.0,0.4063389834533863,0.3945610523223877,0.3945610523223877,5305600,0.0,0.0
15-08-1985,0.0,0.4004496584539535,0.3945610523223877,0.3945610523223877,4633600,0.0,0.0
16-08-1985,0.0,0.4004493396354456,0.39161571860313416,0.39161571860313416,2230400,0.0,0.0
19-08-1985,0.0,0.3975050389137733,0.39161571860313416,0.39161571860313416,665600,0.0,0.0
20-08-1985,0.0,0.40044952584182136,0.3975052237510681,0.3975052237510681,1875200,0.0,0.0
21-08-1985,0.0,0.4063387163072655,0.40044939517974854,0.40044939517974854,7030400,0.0,0.0
22-08-1985,0.0,0.4092830370294764,0.40339371562004095,0.4033937156200409,6822400,0.0,0.0
23-08-1985,0.0,0.4063387163072655,0.40044939517974854,0.40044939517974854,2720000,0.0,0.0
26-08-1985,0.0,0.4033938279325746,0.3975052237510681,0.3975052237510681,2262400,0.0,0.0
27-08-1985,0.0,0.3975050389137733,0.39161571860313416,0.39161571860313416,2342400,0.0,0.0
28-08-1985,0.0,0.3975053553881706,0.3945610523223877,0.3945610523223877,342400,0.0,0.0
29-08-1985,0.0,0.3975053553881706,0.3945610523223877,0.3945610523223877,368000,0.0,0.0
30-08-1985,0.0,0.3975050389137733,0.39161571860313416,0.39161571860313416,963200,0.0,0.0
03-09-1985,0.0,0.39456092995199776,0.3886716067790985,0.3886716067790985,1718400,0.0,0.0
04-09-1985,0.0,0.39456092995199776,0.3886716067790985,0.3886716067790985,1708800,0.0,0.0
05-09-1985,0.0,0.39161590893172615,0.3886716067790985,0.3886716067790985,1651200,0.0,0.0
06-09-1985,0.0,0.3975053553881706,0.3945610523223877,0.3945610523223877,2441600,0.0,0.0
09-09-1985,0.0,0.4004496584539535,0.3945610523223877,0.3945610523223877,2803200,0.0,0.0
10-09-1985,0.0,0.4004496584539535,0.3945610523223877,0.3945610523223877,1958400,0.0,0.0
11-09-1985,0.0,0.39456092995199776,0.3886716067790985,0.3886716067790985,2272000,0.0,0.0
12-09-1985,0.0,0.3916159811367527,0.3857273757457733,0.3857273757457733,4339200,0.0,0.0
13-09-1985,0.0,0.35333788553373346,0.34744930267333984,0.34744930267333984,2185600,0.0,0.0
16-09-1985,0.0,0.3445042199896981,0.3356713354587555,0.3356713354587555,2265600,0.0,0.0
17-09-1985,0.0,0.31211554107081313,0.3062261939048767,0.3062261939048767,2179200,0.0,0.0
18-09-1985,0.0,0.3474492020824085,0.34155985713005066,0.34155985713005066,2150400,0.0,0.0
19-09-1985,0.0,0.3651157734459241,0.362171471118927,0.362171471118927,1712000,0.0,0.0
20-09-1985,0.0,0.36217155039478066,0.3592272698879242,0.3592272698879242,444800,0.0,0.0
23-09-1985,0.0,0.36806015633773387,0.3592272698879242,0.3592272698879242,441600,0.0,0.0
24-09-1985,0.0,0.3651158533662573,0.3592272698879242,0.3592272698879242,224000,0.0,0.0
25-09-1985,0.0,0.3651158533662573,0.3592272698879242,0.3592272698879242,3385600,0.0,0.0
26-09-1985,0.0,0.3651158533662573,0.3592272698879242,0.3592272698879242,646400,0.0,0.0
30-09-1985,0.0,0.35922723058026806,0.3533378839492798,0.3533378839492798,707200,0.0,0.0
01-10-1985,0.0,0.35922723058026806,0.3533378839492798,0.3533378839492798,137600,0.0,0.0
02-10-1985,0.0,0.3651158533662573,0.3592272698879242,0.3592272698879242,540800,0.0,0.0
03-10-1985,0.0,0.3651158533662573,0.3592272698879242,0.3592272698879242,179200,0.0,0.0
04-10-1985,0.0,0.3651155873164468,0.35628196597099304,0.35628196597099304,262400,0.0,0.0
07-10-1985,0.0,0.3621712864904022,0.35628196597099304,0.35628196597099304,83200,0.0,0.0
08-10-1985,0.0,0.3621712864904022,0.35628196597099304,0.35628196597099304,108800,0.0,0.0
09-10-1985,0.0,0.35922723058026806,0.3533378839492798,0.3533378839492798,412800,0.0,0.0
10-10-1985,0.0,0.35922723058026806,0.3533378839492798,0.3533378839492798,934400,0.0,0.0
11-10-1985,0.0,0.3621712864904022,0.35628196597099304,0.35628196597099304,2243200,0.0,0.0
14-10-1985,0.0,0.3768935250944947,0.368059903383255,0.368059903383255,361600,0.0,0.0
15-10-1985,0.0,0.36806003394698444,0.3651157319545746,0.3651157319545746,771200,0.0,0.0
16-10-1985,0.0,0.3710049456631728,0.368059903383255,0.368059903383255,892800,0.0,0.0
17-10-1985,0.0,0.3916159811367527,0.3857273757457733,0.3857273757457733,1600000,0.0,0.0
18-10-1985,0.0,0.3916159811367527,0.3857273757457733,0.3857273757457733,736000,0.0,0.0
21-10-1985,0.0,0.3886715999018978,0.3827829957008362,0.3827829957008362,156800,0.0,0.0
22-10-1985,0.0,0.3886715999018978,0.3827829957008362,0.3827829957008362,147200,0.0,0.0
23-10-1985,0.0,0.40339369630980987,0.40044939517974854,0.40044939517974854,1235200,0.0,0.0
24-10-1985,0.0,0.385727297801367,0.3827829957008362,0.3827829957008362,1971200,0.0,0.0
25-10-1985,0.0,0.3886715999018978,0.3827829957008362,0.3827829957008362,329600,0.0,0.0
28-10-1985,0.0,0.3798380133306323,0.37394940853118896,0.37394940853118896,889600,0.0,0.0
29-10-1985,0.0,0.38278303459805824,0.37394940853118896,0.37394940853118896,835200,0.0,0.0
30-10-1985,0.0,0.3886716458223427,0.3798380196094513,0.3798380196094513,1564800,0.0,0.0
31-10-1985,0.0,0.388671678441263,0.3857273757457733,0.3857273757457733,796800,0.0,0.0
01-11-1985,0.0,0.3886715999018978,0.3827829957008362,0.3827829957008362,806400,0.0,0.0
04-11-1985,0.0,0.3886715999018978,0.3827829957008362,0.3827829957008362,348800,0.0,0.0
05-11-1985,0.0,0.388671678441263,0.3857273757457733,0.3857273757457733,912000,0.0,0.0
