Symbol,Date,Open,High,Low,Close,Volume,Trends,Sentiment
KDP,2008-05-07,2.8274061161434885,2.89472513614533,2.782526484139667,2.861065626144409,38943400,0.0,neutral
KDP,2008-05-08,2.8700402383739942,2.8980898889499724,2.7757933953185603,2.849844455718994,12468400,100.0,neutral
KDP,2008-05-09,2.8161854669765054,2.849844968118891,2.7982337045003147,2.8318932056427,9747000,0.0,neutral
KDP,2008-05-12,2.817308331734871,3.0125339682634134,2.8161863194902184,2.868919610977173,7921800,0.0,neutral
KDP,2008-05-13,2.847601478230876,2.908188848449498,2.827405902159931,2.90594482421875,4518800,0.0,neutral
KDP,2008-05-14,2.861064730179408,2.9519455499234044,2.760086017796981,2.9362378120422363,4295600,0.0,neutral
KDP,2008-05-15,2.889114626813657,2.9631657030409624,2.870040851785297,2.920530319213867,3969300,0.0,neutral
KDP,2008-05-16,2.901456452059787,3.0013131578013583,2.880138653822164,2.973263502120972,11418200,0.0,neutral
KDP,2008-05-19,2.933994431723231,2.96765415256634,2.913798642017751,2.925018548965454,5645100,0.0,neutral
KDP,2008-05-20,2.8835053453294104,2.9104329952264103,2.8049662059617075,2.86667537689209,8338100,0.0,neutral
KDP,2008-05-21,2.846478932815805,2.892480347459492,2.83413701678881,2.8621866703033447,1729100,0.0,neutral
KDP,2008-05-22,2.820673429354381,2.93175004499701,2.8184296194438474,2.885748624801636,7980000,0.0,neutral
KDP,2008-05-23,2.8633090723766323,2.885748669845524,2.8341374030653617,2.852089166641236,2421100,0.0,neutral
KDP,2008-05-27,2.845356888856674,2.864430661591194,2.818429247467093,2.8476006984710693,1899300,0.0,neutral
KDP,2008-05-28,2.829648508525225,2.857698157470169,2.8105747386825906,2.828526496887207,5346300,0.0,neutral
KDP,2008-05-29,2.806087363821249,2.8206730894908256,2.7881356026885973,2.7993555068969727,6850900,0.0,neutral
KDP,2008-05-30,2.7847689428936437,2.8576979828949325,2.7791590990480923,2.825160503387451,5456400,0.0,neutral
KDP,2008-06-02,2.801599783925305,2.812819690005487,2.705109105240326,2.706231117248535,2692600,0.0,neutral
KDP,2008-06-03,2.6703274739309717,2.72081694616154,2.6467658628913173,2.715207099914551,4636400,0.0,neutral
KDP,2008-06-04,2.6871577025497784,2.7140853523629804,2.679303617435899,2.6815476417541504,2871200,0.0,neutral
KDP,2008-06-05,2.782527302127736,2.9598012158503613,2.771307604830437,2.867798328399658,10802100,0.0,neutral
KDP,2008-06-06,2.818429932363009,2.8464795923769635,2.797112130831865,2.8027219772338867,4040900,0.0,neutral
KDP,2008-06-09,2.7825259651386847,2.8386252806777863,2.7701842612413783,2.801599740982056,2018400,0.0,neutral
KDP,2008-06-10,2.7915007382480588,2.816184564241778,2.7881349176138754,2.7971107959747314,3237600,0.0,neutral
KDP,2008-06-11,2.8027211703116435,2.8027211703116435,2.69949844261873,2.7297921180725098,2352300,0.0,neutral
KDP,2008-06-12,2.77916080633764,2.788136690405667,2.6927677884316545,2.712963581085205,1885800,0.0,neutral
KDP,2008-06-13,2.709597175733291,2.774672379875058,2.696133458463644,2.7679405212402344,2718300,0.0,neutral
KDP,2008-06-16,2.7746713537256693,2.7791594004903675,2.636667125738927,2.660228729248047,2799100,0.0,neutral
KDP,2008-06-17,2.6613521295324767,2.663596154085673,2.605252799714324,2.6321804523468018,3945100,0.0,neutral
KDP,2008-06-18,2.591787620453266,2.6927663144445697,2.5872995738749758,2.6692047119140625,1883200,0.0,neutral
KDP,2008-06-19,2.6759361431265822,2.693887898587243,2.6254466971423467,2.6804239749908447,2262100,0.0,neutral
KDP,2008-06-20,2.619837843958805,2.6927669048309326,2.616471808287088,2.6927669048309326,2339500,0.0,neutral
KDP,2008-06-23,2.6927676008068087,2.6927676008068087,2.6434001348714733,2.64788818359375,1562800,0.0,neutral
KDP,2008-06-24,2.60861878791638,2.60861878791638,2.4908102830951324,2.5289578437805176,4845600,0.0,neutral
KDP,2008-06-25,2.505396014415094,2.567105190463947,2.50090817939432,2.5289578437805176,2268100,0.0,neutral
