Date,Open,High,Low,Close,Volume,Trends,Sentiment
2022-12-15,62.87720546722412,62.87720546722412,59.88305282592773,59.88305282592773,1318200,0.0,negative
2022-12-16,59.883054051650085,59.883054051650085,54.89279954734591,56.62940979003906,2307500,0.0,positive
2022-12-19,52.896695499926544,58.87502181747196,52.896695499926544,56.38987350463867,117200,0.0,positive
2022-12-20,57.886952801638806,57.886952801638806,56.64936799758088,57.09849166870117,22200,0.0,positive
2022-12-21,58.88500080566729,66.15080985624616,55.39182279177177,56.84897613525391,290700,0.0,positive
2022-12-22,58.31611603137287,60.90007058466736,56.88890289966008,57.48773193359375,3253200,0.0,positive
2022-12-23,57.97677435140307,60.527792094533496,56.8888987665591,57.38792419433594,125800,0.0,positive
2022-12-27,57.8669898904506,58.87502341697739,57.2631695615316,57.3380241394043,26500,0.0,positive
2022-12-28,57.817086366804965,57.88694962211277,56.8888987665591,57.38792419433594,514800,0.0,positive
2022-12-29,58.3859768900378,58.66542992007654,57.63743872478091,57.8869514465332,374800,0.0,positive
2022-12-30,58.62551139564882,58.8850029538093,57.617477857084666,58.266212463378906,351100,0.0,positive
2023-01-03,60.56172855590194,60.56172855590194,55.76110238487802,55.89085006713867,1794100,11.0,positive
2023-01-04,54.02449647442827,60.591669439917816,53.39572333916732,60.372100830078125,33338500,100.0,negative
2023-01-05,60.52180889701191,62.85724826837309,58.026681526209885,58.88500595092773,8850600,80.0,negative
2023-01-06,59.56367879089876,59.8231703530768,57.75720526780057,58.83510208129883,5902600,57.0,negative
2023-01-09,58.67541678403956,59.86309605444662,57.61748139705306,57.986759185791016,5288900,38.0,negative
2023-01-10,59.03471110046521,59.942937249367965,57.9418441680682,59.88305282592773,6663000,36.0,negative
2023-01-11,60.322196111086654,66.25061719317422,59.95790965809684,64.86332702636719,9219400,46.0,negative
2023-01-12,65.96118620747473,66.39034843732205,63.535925806906825,65.52204895019531,5819800,45.0,negative
2023-01-13,64.87330938499434,65.372334841802,63.61576690903439,65.31245422363281,3772100,36.0,negative
2023-01-17,63.81537371296204,65.60188956001645,63.13669879066396,63.2065658569336,3774600,31.0,negative
2023-01-18,63.076819422007055,63.37623393900663,61.86917871266024,61.95900344848633,2610300,28.0,negative
2023-01-19,61.21046650403873,64.37428618355878,61.18052238664295,63.81537628173828,2585600,23.0,negative
2023-01-20,63.83532656463652,67.68780315982939,63.41614706721713,66.63984680175781,4001600,31.0,negative
2023-01-23,67.21872247396757,69.77373779931199,66.64783879521497,69.38449096679688,3724100,29.0,negative
2023-01-24,68.89545150897102,70.49233140521255,68.5760755297227,69.46434020996094,2591000,38.0,negative
2023-01-25,68.32656758308643,69.56414863734835,66.81950850637726,68.57608032226562,2802100,27.0,negative
2023-01-26,68.37647534916718,69.31463810041127,67.66786006112733,69.08509063720703,2075900,27.0,negative
2023-01-27,68.72578190029319,70.37256731995026,68.2267564770349,69.94340515136719,2810600,34.0,negative
2023-01-30,68.27666776143406,73.80586321165107,67.78761732338283,71.36064147949219,4259900,39.0,neutral
2023-01-31,70.87159219914757,70.9763832730941,68.36648246155535,69.38449096679688,3084300,30.0,positive
2023-02-01,68.86551680510041,70.60212335768388,67.39838066353738,69.87355041503906,2698700,25.0,negative
2023-02-02,69.45435943746328,71.74987958504909,68.86551305328364,70.51229858398438,2776000,30.0,negative
2023-02-03,69.4942858012703,70.49233676410957,68.9653200092894,70.4124984741211,3074900,29.0,negative
2023-02-06,69.77374392473328,72.20898300745209,69.40446234070934,71.71994018554688,2227400,20.0,negative
2023-02-07,71.44048898399669,72.059275701048,70.96142117656309,71.49038696289062,1932300,22.0,negative
2023-02-08,71.07120754889434,71.28079733557485,69.88352447651363,70.03323364257812,1111900,23.0,negative
2023-02-09,70.11308254288454,70.84166312112322,68.07705759515602,68.27667236328125,1186000,21.0,negative
2023-02-10,68.06707517917677,69.40446747922063,68.05710015163099,69.10504913330078,1968100,22.0,negative
2023-02-13,68.38643265648402,69.73380723335151,67.77762871665827,69.29466247558594,2223200,21.0,negative
2023-02-14,68.81561269392193,73.02738908877481,68.58007259943682,72.4684829711914,3036000,27.0,negative
2023-02-15,72.5582955928731,73.39666228772805,71.58020999915354,72.17903900146484,1773000,25.0,negative
2023-02-16,71.46043946059528,71.68001186629854,70.20289325535532,70.77178955078125,1829400,20.0,negative
2023-02-17,70.8316729816806,73.33678285118603,70.75182708288204,73.02738189697266,2408600,22.0,negative
2023-02-21,72.47845976964116,72.9575199419389,72.1091781919967,72.32875061035156,1835500,20.0,negative
2023-02-22,72.12914046273673,72.85772102336118,70.70492738958228,71.79978942871094,2010200,20.0,negative
2023-02-23,72.29881224107294,76.06146091943268,72.14211294441073,75.75206756591797,3763200,25.0,negative
2023-02-24,74.69412560899887,75.62231324943623,74.07533892505668,74.86380004882812,2102900,18.0,negative
2023-02-27,74.85381843465976,76.82996259172542,74.42465623772009,75.89179229736328,2139600,20.0,neutral
2023-02-28,75.89179825855305,76.19120898709546,75.15324265738539,75.85187530517578,3511800,26.0,negative
2023-03-01,75.22309964811218,75.592373610634,74.86380071220913,75.15323638916016,2534300,18.0,negative
2023-03-02,74.64422507681994,75.32289996932565,74.35478941234447,74.89373779296875,1391900,22.0,positive
2023-03-03,75.38278650759213,76.75011904075134,74.97358958050872,76.22115325927734,2082700,25.0,positive
2023-03-06,75.76205220510327,77.00961590801019,75.5524548022333,76.53054809570312,1874100,20.0,positive
2023-03-07,76.21118088099861,76.6852536198683,75.78201861312674,76.10139465332031,1709400,16.0,positive
2023-03-08,76.10138000150737,77.24914004246767,75.9536658510918,76.48063659667969,1641300,18.0,positive
2023-03-09,76.84991917616121,77.24914105842271,75.75206471083514,76.23112487792969,1683800,23.0,positive
2023-03-10,75.73210548728211,76.38084014604014,74.35479787854598,74.82388305664062,3388600,21.0,positive
2023-03-13,74.80390604330752,77.32898101849945,73.89568375507993,76.09139251708984,2272100,22.0,positive
2023-03-14,76.5405270460443,78.6064921338411,76.20118577566639,76.9896469116211,1992300,25.0,positive
2023-03-15,75.7820056296517,76.66028768607957,75.44266436191367,76.61038970947266,2326200,20.0,negative
2023-03-16,75.81194770942625,77.29904146267437,75.60235792792344,76.47066497802734,1624600,19.0,negative
2023-03-17,76.71019300391069,77.38886792244467,75.28297990822263,75.69217681884766,5803300,20.0,negative
2023-03-20,75.34286434013141,75.66224034063856,74.3647786699327,75.05342864990234,1714100,20.0,negative
