Date,Open,High,Low,Close,Volume,Trends,Sentiment
2008-01-02,32.22599895392239,32.40676478653711,30.02391623227484,30.648386001586918,581150,0.0,neutral
2008-01-03,31.00992313970917,31.04278765924785,27.953300277939476,30.40188407897949,1278600,0.0,neutral
2008-01-04,30.401885258283844,30.401885258283844,27.5260312473651,28.364137649536133,808650,0.0,neutral
2008-01-07,28.528470460482296,28.676371762571623,26.30995406357423,27.06589126586914,634900,0.0,neutral
2008-01-08,29.38300861707549,32.04522902272922,28.6599390395075,28.80784034729004,2348150,0.0,neutral
2008-01-09,28.922873765309163,29.448743684498645,27.854700100151533,28.47916984558105,1340600,0.0,neutral
2008-01-10,28.24910177779872,29.61307801932842,27.920431519952,28.85713768005371,859950,0.0,neutral
2008-01-11,28.90644188017976,28.90644188017976,27.526031682369062,28.298402786254883,683200,0.0,neutral
2008-01-14,28.774972812773395,30.122515280884265,28.429868715039245,29.59664535522461,1161150,0.0,neutral
2008-01-15,28.80783895912393,30.38544865354128,28.80783895912393,29.90888023376465,2241050,0.0,neutral
2008-01-16,30.122515395698876,30.33614887840039,29.4651779861188,30.20468139648437,1742500,0.0,neutral
2008-01-17,29.79384445242938,30.977054897447463,29.777413760188075,29.94174575805664,1267100,0.0,neutral
2008-01-18,30.02391508402413,30.1060810834855,27.29596252740472,28.47916984558105,1492650,0.0,neutral
2008-01-22,27.131626693031187,27.6574965986334,25.96485166456432,27.230226516723636,1048350,0.0,neutral
2008-01-23,27.11519330691941,27.19735930559185,25.04457816916828,26.901559829711918,2232750,0.0,neutral
2008-01-24,27.11519432067871,27.657498081715005,25.98128688411629,27.11519432067871,1770100,0.0,neutral
2008-01-25,27.509595760160583,27.936865849281425,26.86869219369529,27.526029586791992,1466950,0.0,neutral
2008-01-28,26.96729446019333,27.69036722526988,26.342824663831,27.180931091308597,873650,0.0,neutral
2008-01-29,27.13162870482102,27.295963846115004,26.704358591229493,27.213794708251957,724200,0.0,neutral
2008-01-30,27.41099704819252,28.4298692652693,26.68792431920018,28.08476829528809,1820500,0.0,neutral
2008-01-31,28.150502254254462,30.221117608675296,27.526032449476244,29.87601661682129,1576450,0.0,neutral
2008-02-01,29.99104957859549,30.66482085262032,29.251542992747652,30.41831970214844,880150,0.0,neutral
2008-02-04,30.714119852184258,31.585090722365475,30.434751068397546,30.76341819763184,894600,0.0,neutral
2008-02-05,30.79628530559924,30.79628530559924,28.49560290396782,28.85713768005371,926200,0.0,neutral
2008-02-06,28.75853977095726,29.59664616327129,27.394563438626285,28.05190086364746,1152350,0.0,neutral
2008-02-07,27.93686519657137,28.15049866892455,27.033026693984453,28.06833267211914,1405950,0.0,neutral
2008-02-08,28.33126666124344,28.33126666124344,26.9672904733364,27.476726531982425,1177200,0.0,neutral
2008-02-11,27.90399677005305,28.21623319122989,26.507152922084884,26.81938934326172,1253550,0.0,neutral
2008-02-12,27.361696021973334,28.035467280289787,26.753660073947323,27.213794708251957,759450,0.0,neutral
2008-02-13,27.44386301356071,27.88756378559265,26.80295632608013,27.246660232543945,695650,0.0,neutral
2008-02-14,27.279527795171862,27.57533039850574,25.3403801817003,25.63618278503418,1311350,0.0,neutral
2008-02-15,26.01415121225302,27.000158838670544,25.406113750608053,26.474288940429688,692750,0.0,neutral
2008-02-19,26.78652346311512,27.065892251183865,25.208913695973,25.537582397460938,740500,0.0,neutral
2008-02-20,25.077444424545146,25.438979186755933,24.35437176569181,25.208911895751957,1428450,0.0,neutral
2008-02-21,24.978845373470783,25.718350359969115,24.814511802702285,25.0117130279541,536300,0.0,neutral
2008-02-22,25.07744457782409,25.274645785839645,23.598433166883613,24.370805740356445,1073600,0.0,neutral
2008-02-25,24.4858419726962,25.02814574381974,23.779204627811136,24.63374328613281,994150,100.0,neutral
2008-02-26,24.798078196690643,25.35681579016345,24.255774430606102,24.97884559631348,1936350,0.0,neutral
2008-02-27,22.90823047090671,25.75121836675098,22.480961927290384,24.650177001953125,2601800,0.0,neutral
2008-02-28,24.65017485828939,27.31239512213465,24.337939999659397,26.12918472290039,1994750,0.0,neutral
2008-02-29,26.39212069377279,26.605757306108465,25.99771825688225,26.211353302001957,1297500,0.0,neutral
2008-03-03,26.572889860549203,26.655055860131927,24.748777400254635,25.373247146606445,1621750,0.0,neutral
2008-03-04,25.01171149311595,25.65261504405145,24.27220655199718,25.63618278503418,1477500,0.0,neutral
2008-03-05,25.45541433702985,27.394561989057408,25.291080773078203,27.3616943359375,1548700,0.0,neutral
2008-03-06,27.03302786205255,27.361694997907392,26.211353753551453,26.638622283935547,917450,0.0,neutral
2008-03-07,26.145620790172657,27.09876084102025,25.88268581989967,26.6221923828125,794700,0.0,neutral
2008-03-10,26.622190193908285,26.622190193908285,25.53758117988584,25.80051612854004,742150,0.0,neutral
2008-03-11,24.683043590379704,27.08232587704074,24.683043590379704,26.86869239807129,941250,0.0,neutral
2008-03-12,26.704357821443857,26.704357821443857,26.129186410710968,26.342823028564453,898250,0.0,neutral
2008-03-13,25.882684486083857,26.0798857036262,25.471848224399984,25.915552139282227,1130400,0.0,neutral
2008-03-14,26.392121840167725,26.392121840167725,24.51870939995424,24.97884559631348,1056700,0.0,neutral
2008-03-17,24.56800956293955,25.07744724660683,22.87536450526009,23.82850456237793,1476850,0.0,neutral
2008-03-18,24.354371847580307,25.126744418929228,24.124304555802755,24.8802433013916,912800,0.0,neutral
2008-03-19,24.157173148470854,25.915553506983752,24.157173148470854,24.650177001953125,657450,0.0,neutral
2008-03-20,24.6501751520652,25.86625008343526,24.206471247064385,25.63618278503418,1027800,0.0,neutral
2008-03-24,25.455416137588895,26.819392494225053,25.077447503270573,26.55645751953125,1160400,0.0,neutral
2008-03-25,26.39212037001851,29.38300783057293,26.096319329587207,29.18580818176269,1241250,0.0,neutral
2008-03-26,29.317275976517184,29.71167841283956,27.93686588217291,28.51203727722168,1073200,0.0,neutral
2008-03-27,28.692801592630666,29.498043384012377,27.83826459275287,28.002599716186523,789000,0.0,neutral
2008-03-28,28.134068512095684,28.462735639998986,27.19735920476989,27.3616943359375,719900,0.0,neutral
2008-03-31,27.62463219897065,28.577772298723332,26.98372856784986,27.93686866760254,854450,0.0,neutral
2008-04-01,28.44630208125734,28.791406173401622,27.5753312064032,28.495603561401367,958100,0.0,neutral
2008-04-02,28.77497281694535,29.94174632286788,28.29840123772719,29.77741432189941,1654700,0.0,neutral
2008-04-03,30.2868492467675,32.29172904453671,29.974612815051746,31.47005653381348,1312150,0.0,neutral
2008-04-04,31.782294321453826,31.782294321453826,30.31971819298694,30.566219329833984,1357100,0.0,neutral
2008-04-07,32.07809473639094,32.88333339981969,30.648383225776254,31.04278564453125,1544650,0.0,neutral
2008-04-08,31.963062863040975,32.86690139770508,31.059221193944904,32.86690139770508,2910400,0.0,neutral
2008-04-09,32.620400241995235,32.78473537575875,31.07565499970933,31.88089370727539,1417850,0.0,neutral
2008-04-10,31.43719169960509,32.02879696338407,30.66482059867422,31.07565689086914,688800,0.0,neutral
2008-04-11,30.697685782346444,31.124955867954597,29.79384413164123,30.171815872192383,679300,0.0,neutral
2008-04-14,30.36901364192281,31.47005487358281,29.908879066229016,30.615514755249023,777850,0.0,neutral
