Symbol,Date,Open,High,Low,Close,Volume,Trends,Sentiment
PEP,2008-01-02,47.61972290801698,47.61972290801698,46.560257614867616,46.921722412109375,4899100,75.0,positive
PEP,2008-01-03,46.98402860447453,47.88768557017502,46.92170825420863,47.227081298828125,4728400,75.0,positive
PEP,2008-01-04,46.92173014717026,47.613497293787056,46.92173014717026,47.08376693725586,5493200,74.0,positive
PEP,2008-01-07,47.27694195324801,48.26161970505132,47.177225583817616,48.18683242797852,7584800,67.0,positive
PEP,2008-01-08,48.51713147111984,49.22759391618919,48.0933464376804,48.57322311401367,7153800,72.0,positive
PEP,2008-01-09,48.61062762866028,49.43326882910959,48.598165457251,49.07180404663086,9288800,71.0,positive
PEP,2008-01-10,49.07179754414053,49.7261731927878,48.74772882831029,49.58906555175781,7874900,68.0,positive
PEP,2008-01-11,49.24008426837935,49.33979592412518,47.79422959951363,48.47352981567383,8061200,79.0,positive
PEP,2008-01-14,48.766447423234425,48.85369691683922,47.76930695722188,47.93757247924805,7762500,71.0,positive
PEP,2008-01-15,47.3766723106897,47.70697934904746,46.56026442063541,46.63505172729492,9342100,68.0,positive
PEP,2008-01-16,46.33588236361666,46.64748884185852,45.669044690368594,45.83108139038086,9636900,60.0,positive
PEP,2008-01-17,45.93079070015301,45.93079070015301,44.771614278528304,44.93365097045898,10016800,71.0,positive
PEP,2008-01-18,45.20788816991983,45.59428208332994,44.21697666405342,44.53481674194336,8986000,68.0,positive
PEP,2008-01-22,42.37849618310546,43.62492254143209,41.98587359193869,43.27592468261719,14039600,74.0,positive
PEP,2008-01-23,42.69633070300234,44.19827179769252,42.19775832238349,43.9365234375,12136600,69.0,positive
PEP,2008-01-24,43.80565142583655,44.04247070324711,43.344475041515416,43.4566535949707,8466700,69.0,positive
PEP,2008-01-25,43.54390626036188,43.92406667759059,42.8147432318191,42.95185089111328,8446300,69.0,positive
PEP,2008-01-28,42.9705487586652,43.81811910131213,42.75865855037319,43.793190002441406,6940700,68.0,positive
PEP,2008-01-29,43.78695476934026,43.9801493133773,42.56545763511947,42.771114349365234,9401000,69.0,positive
PEP,2008-01-30,42.45327680396843,42.85213279556599,41.87991715565079,41.998329162597656,8292500,74.0,positive
PEP,2008-01-31,41.84875997756931,42.68386323655576,41.31902980159776,42.40965270996094,13195200,68.0,positive
PEP,2008-02-01,42.59038173463756,43.051562860310405,42.36602938897832,42.89575958251953,7728300,68.0,positive
PEP,2008-02-04,42.90821486359001,43.21358790770454,42.70878689022612,43.1388053894043,5598600,76.0,negative
PEP,2008-02-05,42.46573254566402,42.77733903910431,42.010789727894334,42.34732055664063,8681400,69.0,negative
PEP,2008-02-06,42.61531498932696,42.61531498932696,41.331497376533335,41.58701705932617,14149600,68.0,negative
PEP,2008-02-07,42.814741097720834,43.95522229255975,42.2538530718227,43.88043975830078,15291100,72.0,negative
PEP,2008-02-08,43.86174301973826,43.97392158520008,43.313317119002384,43.50651168823242,6044800,78.0,positive
PEP,2008-02-11,43.58128548998247,44.37276391170786,43.18866300979808,44.22319412231445,6934800,71.0,positive
PEP,2008-02-12,44.44132698605162,45.0209153898443,44.223203340482094,44.84641647338867,6635300,73.0,positive
PEP,2008-02-13,45.10193583838418,45.33875511559816,44.50988051324097,44.64075469970703,6603300,65.0,positive
PEP,2008-02-14,44.74047451139458,44.95859817222121,44.372776264796094,44.60336685180664,7899600,65.0,positive
PEP,2008-02-15,44.55973050890814,44.7279959306333,44.35406907311453,44.70307159423828,5963300,71.0,positive
PEP,2008-02-19,45.182962432577874,45.182962432577874,44.30422943264843,44.335391998291016,4920800,73.0,negative
PEP,2008-02-20,44.84639536774465,44.84639536774465,43.6872191056917,44.322898864746094,5848300,63.0,negative
PEP,2008-02-21,44.55973725602414,44.67191580573934,44.14218561448259,44.29798889160156,5531400,75.0,positive
PEP,2008-02-22,44.491180666613744,44.55350102263762,43.96145050830321,44.48494720458984,4771900,75.0,positive
PEP,2008-02-25,44.45380506536842,44.82773208798747,44.22321443662898,44.61583709716797,4681000,94.0,positive
PEP,2008-02-26,44.31669253201811,44.59713657961235,44.19205178969613,44.453800201416016,4673000,100.0,negative
PEP,2008-02-27,44.25435734825102,44.69683801655047,44.25435734825102,44.37276458740234,4520400,69.0,positive
PEP,2008-02-28,44.378990088200695,44.378990088200695,43.843026613220665,44.28550720214844,4804800,73.0,positive
PEP,2008-02-29,43.88667173199876,44.04247502961711,43.2198338083818,43.3507080078125,5893400,68.0,positive
PEP,2008-03-03,43.34447636957216,43.78072367152091,43.10765233016657,43.730865478515625,5024400,76.0,positive
PEP,2008-03-04,43.20112716503471,43.84926928853798,43.20112716503471,43.64984130859375,5965200,66.0,positive
