Symbol,Date,Open,High,Low,Close,Volume,Trends,Sentiment
CEG,2022-01-19,37.13123957316081,42.01692899068197,37.13123957316081,41.03979110717773,129900,40.0,neutral
CEG,2022-01-20,40.01379881068262,47.264160431591634,40.01379881068262,43.97120666503906,153400,36.0,negative
CEG,2022-01-21,42.01693081325955,48.808040143690434,41.968074662462136,43.97120666503906,329500,35.0,negative
CEG,2022-01-24,43.893034054790526,43.97120687843406,40.92253757855855,41.82150268554688,110000,32.0,negative
CEG,2022-01-25,41.52836271837568,43.89303475926428,40.38511311038047,40.94012451171875,23500,30.0,negative
CEG,2022-01-26,43.98097716071108,44.02983703983429,41.28407807896017,42.23190307617188,90500,32.0,negative
CEG,2022-01-27,46.17953590287287,48.48558196269415,42.74978348507788,44.713829040527344,151600,50.0,negative
CEG,2022-01-28,43.53149029849138,46.51175998361535,43.14063739654033,45.68119430541992,43600,46.0,negative
CEG,2022-01-31,44.948346296946205,46.90262222290039,44.948346296946205,46.90262222290039,71300,48.0,positive
CEG,2022-02-01,46.41404884529157,48.856893521359545,45.9743360581023,48.64192199707031,298800,48.0,positive
CEG,2022-02-02,48.89110017089331,54.944469843362086,48.66147214219424,51.7980842590332,23860900,76.0,positive
CEG,2022-02-03,50.9968307027865,55.27669617176902,49.15004048553316,52.39413833618164,8425500,56.0,positive
CEG,2022-02-04,51.39745667591208,53.087908675277134,48.97415491305964,48.99369812011719,6757800,48.0,positive
CEG,2022-02-07,48.85689494736016,48.89598135791451,44.94834335157135,45.01674270629883,9432500,51.0,positive
CEG,2022-02-08,44.09824160890171,46.47268738845334,43.16018624016938,44.45978164672852,7277500,54.0,positive
CEG,2022-02-09,43.72692650471096,46.36519991082754,42.87681746887405,46.22840118408203,4393100,47.0,positive
CEG,2022-02-10,44.46954892532066,47.39119319759605,44.34252366858071,45.974342346191406,2450000,47.0,negative
CEG,2022-02-11,45.69096722399686,47.7918152303416,45.00697366610353,46.99056243896485,3456800,41.0,negative
CEG,2022-02-14,47.08828186912388,47.87976504129325,45.915719176631946,47.01011276245117,2155000,55.0,negative
CEG,2022-02-15,46.60948157950436,47.34233505173718,46.12091259801582,46.90262222290039,2359800,50.0,negative
CEG,2022-02-16,46.6290305245034,47.36188408692546,45.876633753118426,46.12091827392578,5855300,49.0,negative
CEG,2022-02-17,45.261028509376864,46.00365542176344,44.15686160746505,44.25457763671875,3142600,48.0,negative
CEG,2022-02-18,44.1177719907075,44.85062532126753,43.77577153328861,44.371826171875,2018700,43.0,negative
CEG,2022-02-22,44.37183305909246,44.63566074634252,42.495730030850325,42.54458618164063,2611100,42.0,negative
CEG,2022-02-23,42.6911510578722,42.9842953930287,41.21567455368437,42.1048698425293,2791200,42.0,negative
CEG,2022-02-24,42.30192966958051,43.71362650566992,41.39020762760932,43.44893264770508,2447900,35.0,negative
CEG,2022-02-25,43.4293199049447,44.0469388304264,42.88032862871438,43.0469856262207,2040700,35.0,negative
CEG,2022-02-28,42.4489744068274,45.70372231813095,41.62548374615285,45.07630157470703,5534900,35.0,negative
CEG,2022-03-01,44.72337837388338,47.105619181457605,44.45868453529482,46.850730895996094,4212900,40.0,negative
CEG,2022-03-02,47.05660699254229,49.31140199632365,46.39977698167182,48.487911224365234,3517100,45.0,negative
CEG,2022-03-03,48.84082922953684,49.3408076999285,46.61250431205151,48.54672622680664,2072200,47.0,negative
CEG,2022-03-04,48.20360398918103,50.0368534342024,47.30168759589102,49.99763870239258,2544600,52.0,positive
CEG,2022-03-07,50.056464375348526,51.54659063304895,48.88985032887909,50.63486862182617,2726900,53.0,positive
CEG,2022-03-08,50.174097237402,54.23272816159915,49.85058133546512,51.291690826416016,3873700,49.0,positive
CEG,2022-03-09,51.40934022493578,52.62497084730813,49.59570171497474,50.32115936279297,3050600,50.0,positive
CEG,2022-03-10,49.57609234400154,50.62506216798373,48.30164340960217,50.31135177612305,2692700,49.0,positive
CEG,2022-03-11,50.40938326521103,50.82113047873727,47.34090335884854,48.35065841674805,3034100,39.0,neutral
CEG,2022-03-14,50.84074214704189,50.84074214704189,47.63501040509726,49.94862747192383,2916600,43.0,neutral
CEG,2022-03-15,50.33095700565367,50.57604347261931,48.91926030223173,50.28194046020508,2117400,42.0,neutral
CEG,2022-03-16,50.69368415746723,51.37012520275499,49.360413172826526,50.75250625610352,2989800,39.0,neutral
CEG,2022-03-17,50.860342110522815,51.674027195216034,49.9094054698737,49.98783493041992,2244600,37.0,negative
CEG,2022-03-18,49.65451947217382,50.39958068280593,47.91930684536121,48.04674911499024,9663900,34.0,negative
CEG,2022-03-21,47.94871215760692,48.458492414178586,47.64480361819235,48.25262069702149,2452000,42.0,negative
CEG,2022-03-22,49.36040979695773,51.02699841377689,49.0270920735939,50.134883880615234,3841900,40.0,positive
CEG,2022-03-23,49.70353374552364,50.75250347213301,49.70353374552364,49.98783493041992,2396200,41.0,positive
