Symbol,Date,Open,High,Low,Close,Volume,Trends,Sentiment
AAPL,2008-01-02,6.025067599609519,6.0550008174481365,5.821883909072065,5.891122817993164,1079178800,37.0,neutral
AAPL,2008-01-03,5.908357115507665,5.968223542592861,5.8261157636923695,5.893843650817871,842066400,34.0,neutral
AAPL,2008-01-04,5.78862397191217,5.835489161429551,5.408863826396803,5.443936824798584,1455832000,42.0,neutral
AAPL,2008-01-07,5.480218996935691,5.551273287546475,5.147021718738532,5.371068477630615,2072193200,43.0,neutral
AAPL,2008-01-08,5.446658170047435,5.516805787716851,5.164257149174411,5.177863121032715,1523816000,39.0,negative
AAPL,2008-01-09,5.179374035386585,5.4273067392783805,5.08866689936641,5.424283504486084,1813882000,43.0,negative
AAPL,2008-01-10,5.369254739556891,5.472660758219357,5.303643396263877,5.382558345794678,1482975200,42.0,negative
AAPL,2008-01-11,5.321483158855983,5.377419677530064,5.140069244676683,5.221403121948242,1232285600,36.0,negative
AAPL,2008-01-14,5.367440565986048,5.42488808510791,5.296386269359924,5.4055376052856445,1100450400,45.0,negative
AAPL,2008-01-15,5.373488299140548,5.418841267608796,4.97860953865516,5.111042499542236,2343278000,74.0,positive
AAPL,2008-01-16,4.995844027260391,5.110134754612764,4.737934081896808,4.826827049255371,2213845200,59.0,positive
AAPL,2008-01-17,4.883367246300838,4.9997745152851065,4.789938825016729,4.864620685577393,1757859600,54.0,positive
AAPL,2008-01-18,4.88941419576891,5.011566784099722,4.825919394195164,4.87883186340332,1724343600,48.0,positive
AAPL,2008-01-22,4.47669595990174,4.837105137998451,4.414410630827121,4.7058820724487305,2434754000,76.0,positive
AAPL,2008-01-23,4.117799552705037,4.232997363217825,3.8139307211448807,4.204878330230713,3372969600,100.0,positive
AAPL,2008-01-24,4.232697219373962,4.254164662062564,3.9914163723006313,4.09996223449707,2005866800,65.0,positive
AAPL,2008-01-25,4.202459885902404,4.205483121006796,3.918849026021216,3.9309427738189697,1554739200,57.0,positive
AAPL,2008-01-28,3.875007070881373,4.02739483291257,3.823303251185776,3.9309427738189697,1474844000,39.0,positive
AAPL,2008-01-29,3.965411747116765,4.01499780726959,3.901916948878544,3.977203130722046,1099982800,48.0,positive
AAPL,2008-01-30,3.972063469326872,4.095425106785854,3.930640425063235,3.996554136276245,1243051600,42.0,positive
AAPL,2008-01-31,3.914010469546988,4.131707622527764,3.9124994575017578,4.0927042961120605,1345674400,42.0,positive
AAPL,2008-02-01,4.119310569749265,4.129892900657185,3.996553674243171,4.044023990631104,1010744000,42.0,positive
AAPL,2008-02-04,4.057933491144062,4.1090317897720725,3.973575963997946,3.9805307388305664,899234000,31.0,positive
AAPL,2008-02-05,3.94364254219567,4.05158404935461,3.897381665590304,3.911290407180786,1141042000,42.0,positive
AAPL,2008-02-06,3.955735268502513,3.9886925198428407,3.681800117840865,3.688754081726074,1573272400,44.0,positive
AAPL,2008-02-07,3.627375593961087,3.772809345898756,3.545738582591277,3.665774583816528,2083331600,43.0,positive
AAPL,2008-02-08,3.691174354417636,3.8006276710290745,3.676660886295783,3.793976068496704,1355972800,36.0,positive
AAPL,2008-02-11,3.870469853312083,3.9300338957273726,3.845978793899611,3.914008617401123,1201432400,35.0,positive
AAPL,2008-02-12,3.951805271406189,3.960875783625793,3.737736500218692,3.775229215621948,1225980000,36.0,negative
AAPL,2008-02-13,3.830257366215881,3.923988134295192,3.798509971706928,3.912498712539673,968534000,33.0,negative
AAPL,2008-02-14,3.912499885931497,3.954830027098617,3.840235716862993,3.853842496871948,954097200,29.0,negative
AAPL,2008-02-15,3.81786206383738,3.842352330563212,3.751040847834013,3.768274784088135,901300400,29.0,negative
AAPL,2008-02-19,3.8093946585547016,3.832373905712013,3.6718223468178137,3.6941964626312256,1005046000,25.0,negative
AAPL,2008-02-20,3.694802213696079,3.767367525882452,3.6790792920581006,3.743783950805664,967439200,27.0,negative
AAPL,2008-02-21,3.8112101053356304,3.823908985242964,3.654286876949626,3.674846410751343,938114800,27.0,negative
AAPL,2008-02-22,3.703267981769916,3.704174669609833,3.5034095182355247,3.6119561195373535,1529878000,32.0,negative
AAPL,2008-02-25,3.5856500485028517,3.633423126506037,3.527295851973192,3.620421886444092,1256774400,29.0,negative
AAPL,2008-02-26,3.5569280704608155,3.661241202400367,3.490409218059671,3.602583408355713,1504888000,35.0,negative
AAPL,2008-02-27,3.5747667108865864,3.720502892184447,3.570534019656681,3.717782020568848,1475138000,36.0,negative
AAPL,2008-02-28,3.845979927505012,3.997158613548118,3.8027431107239833,3.9279189109802246,1618254400,41.0,negative
AAPL,2008-02-29,3.90917336521494,3.936990037497993,3.773415199422632,3.780067205429077,1255480800,37.0,negative
AAPL,2008-03-03,3.762529858660137,3.809093085358693,3.5678119749218,3.680590867996216,1593043200,27.0,negative
AAPL,2008-03-04,3.6884530167924128,3.7758341695148543,3.6403783655219,3.767972707748413,1785383600,34.0,negative
AAPL,2008-03-05,3.736526478672295,3.783694835662448,3.696313297624076,3.764041185379028,1221836000,30.0,negative
AAPL,2008-03-06,3.767669983366483,3.855051127728826,3.6527745328342753,3.6564033031463614,1473698800,35.0,negative
AAPL,2008-03-07,3.6406796425127887,3.718385539091583,3.5995597726733903,3.696313381195069,1230462800,31.0,negative
AAPL,2008-03-10,3.688150183092751,3.732898820710276,3.609234431274516,3.618910074234009,999588800,24.0,negative
AAPL,2008-03-11,3.752250168840897,3.854446334459522,3.688754965105412,3.850515604019165,1163943200,31.0,negative
AAPL,2008-03-12,3.841142604738227,3.8907286595072095,3.784601374301544,3.810603857040405,1059629200,32.0,negative
AAPL,2008-03-13,3.752250595322617,3.9155230721940977,3.718990968429393,3.8683555126190186,1262102800,29.0,negative
AAPL,2008-03-14,3.927012421722728,3.939711707188504,3.7552737408968166,3.8281426429748535,1156640800,25.0,negative
AAPL,2008-03-17,3.7053847665697535,3.888008099069789,3.7053847665697535,3.831769227981568,1072598800,29.0,negative
AAPL,2008-03-18,3.905846341319104,4.021346902373937,3.890426189661108,4.015903949737549,1205120000,36.0,negative
AAPL,2008-03-19,4.024976412621518,4.060351779759847,3.920662879943848,3.920662879943848,1010536800,31.0,negative
AAPL,2008-03-20,3.964503020120679,4.030114345074727,3.9058456583587904,4.029510021209717,908787600,29.0,negative
AAPL,2008-03-24,4.051884098784491,4.258696500833345,4.040697445378462,4.218785285949707,1066920400,36.0,negative
AAPL,2008-03-25,4.231786421126966,4.326726635105577,4.152267164513036,4.262627124786377,1052391200,30.0,negative
AAPL,2008-03-26,4.259301570497428,4.4065495258509735,4.252347606113333,4.385989189147949,1182084400,30.0,negative
AAPL,2008-03-27,4.382664517215985,4.39354921368214,4.232695255694975,4.240556716918945,999829600,30.0,negative
AAPL,2008-03-28,4.287422215126376,4.373593096899142,4.281374937399815,4.324007034301758,714610400,24.0,negative
AAPL,2008-03-31,4.3318688753388415,4.405644055314042,4.309191985565121,4.338822841644287,768065200,29.0,negative
AAPL,2008-04-01,4.423480923838979,4.525072735192474,4.34214748642612,4.52114200592041,1032567200,32.0,negative
AAPL,2008-04-02,4.498464928310351,4.571635751253876,4.409875167503992,4.459461212158203,1044968400,30.0,negative
AAPL,2008-04-03,4.446461625959362,4.645110260630266,4.444647442623634,4.584033966064453,1051568000,32.0,negative
AAPL,2008-04-04,4.601570927281822,4.677764613225827,4.55803173584098,4.628480911254883,854417200,30.0,negative
AAPL,2008-04-07,4.720698728265017,4.8283382525187415,4.68985882316725,4.713442802429199,1158326400,30.0,negative
AAPL,2008-04-08,4.642690731136105,4.730373817585842,4.605500384631123,4.621222496032715,1014294400,30.0,negative
AAPL,2008-04-09,4.635434422212613,4.652970719677322,4.549262332131718,4.578893184661865,873398400,29.0,negative
AAPL,2008-04-10,4.569521807972009,4.699232712642293,4.5534965186662655,4.6729278564453125,955763200,29.0,negative
AAPL,2008-04-11,4.617595104759918,4.635131399732904,4.426504795088696,4.448879718780518,1210076000,29.0,negative
AAPL,2008-04-14,4.437694131754694,4.512678368913363,4.37026858925359,4.468231678009033,845087600,25.0,negative
AAPL,2008-04-15,4.517212373872953,4.526888421198304,4.405945701587806,4.486372470855713,698037200,23.0,negative
AAPL,2008-04-16,4.587359097028688,4.659320080575329,4.554100283671325,4.647226333618164,795774000,30.0,positive
AAPL,2008-04-17,4.661437369211976,4.716769156728169,4.636644739946248,4.671113014221191,704267200,29.0,positive
AAPL,2008-04-18,4.81110378073342,4.906044019213097,4.788729661321148,4.869156837463379,1026765600,39.0,positive
AAPL,2008-04-21,4.904530651680402,5.094713448136464,4.890925087834602,5.084433078765869,1039152800,33.0,positive
AAPL,2008-04-22,5.061453921125746,5.07959574974168,4.779959672808494,4.843757629394531,1439572400,38.0,positive
AAPL,2008-04-23,4.960166504141346,4.98405244369514,4.870366044985336,4.925092697143555,1504190800,62.0,positive
AAPL,2008-04-24,4.999169687352893,5.139462881545339,4.813219955174112,5.108017444610596,1696066400,64.0,positive
AAPL,2008-04-25,5.161234047508726,5.173327796484706,5.031824716637704,5.131905555725098,992474000,37.0,positive
AAPL,2008-04-28,5.132508711689997,5.253451421894867,5.1137625572945895,5.207796096801758,787214400,32.0,positive
AAPL,2008-04-29,5.173629126951201,5.311201448502088,5.147626643359586,5.292758464813232,923476400,34.0,negative
AAPL,2008-04-30,5.327226963268455,5.442424768710575,5.228355998973022,5.2594990730285645,1139524400,33.0,negative
AAPL,2008-05-01,5.290037080772934,5.44242525100708,5.287013845579011,5.44242525100708,903576800,42.0,negative
AAPL,2008-05-02,5.448169291841232,5.500477025082506,5.39858323684955,5.470846176147461,1006082000,38.0,negative
AAPL,2008-05-05,5.500477924377362,5.602976860738214,5.47417266969098,5.585440158843994,854557200,36.0,negative
AAPL,2008-05-06,5.58332446420819,5.657704377594485,5.508340630331117,5.643796443939209,918870400,34.0,positive
AAPL,2008-05-07,5.625350660798376,5.69035767757847,5.458751812401928,5.520734786987305,1157133600,35.0,positive
