date,sentiment
21/03/2024,positive
21/03/2024,negative
24/03/2024,negative
25/03/2024,negative
25/03/2024,positive
26/03/2024,negative
26/03/2024,positive
27/03/2024,negative
27/03/2024,positive
29/03/2024,positive
30/03/2024,negative
