date,sentiment
29/01/2021,negative
04/02/2021,negative
07/02/2021,negative
12/02/2021,positive
04/03/2021,negative
09/03/2021,negative
09/03/2021,negative
11/03/2021,negative
17/03/2021,positive
20/03/2021,negative
22/03/2021,negative
22/03/2021,negative
02/04/2021,negative
02/04/2021,negative
02/04/2021,negative
06/04/2021,negative
07/04/2021,negative
07/04/2021,positive
08/04/2021,negative
08/04/2021,negative
08/04/2021,negative
09/04/2021,negative
20/04/2021,positive
23/04/2021,negative
29/04/2021,negative
03/05/2021,negative
03/05/2021,negative
13/05/2021,positive
18/05/2021,positive
25/05/2021,negative
25/05/2021,negative
27/05/2021,negative
27/05/2021,negative
28/05/2021,negative
06/06/2021,negative
25/06/2021,negative
16/07/2021,negative
20/07/2021,negative
20/07/2021,negative
30/07/2021,negative
30/07/2021,negative
10/08/2021,negative
11/08/2021,negative
16/08/2021,negative
17/08/2021,negative
17/08/2021,negative
18/08/2021,negative
08/09/2021,negative
08/09/2021,negative
08/09/2021,negative
08/09/2021,negative
08/09/2021,negative
09/09/2021,negative
09/09/2021,negative
09/09/2021,negative
09/09/2021,negative
09/09/2021,negative
13/09/2021,negative
14/09/2021,negative
14/09/2021,positive
14/09/2021,positive
14/09/2021,positive
15/09/2021,negative
17/09/2021,negative
17/09/2021,negative
17/09/2021,negative
17/09/2021,negative
17/09/2021,positive
17/09/2021,negative
18/09/2021,negative
19/09/2021,negative
19/09/2021,positive
19/09/2021,positive
19/09/2021,negative
19/09/2021,positive
19/09/2021,positive
19/09/2021,positive
19/09/2021,positive
29/09/2021,positive
30/09/2021,negative
30/09/2021,negative
07/10/2021,negative
18/10/2021,negative
20/10/2021,negative
27/10/2021,negative
02/11/2021,negative
05/11/2021,negative
08/11/2021,positive
08/11/2021,negative
08/11/2021,negative
17/11/2021,negative
17/11/2021,negative
19/11/2021,negative
23/11/2021,negative
29/11/2021,negative
29/11/2021,negative
01/12/2021,negative
02/12/2021,positive
06/12/2021,positive
07/12/2021,negative
27/12/2021,negative
01/01/2022,negative
02/01/2022,positive
10/01/2022,negative
12/01/2022,positive
13/01/2022,positive
15/01/2022,positive
16/01/2022,positive
16/01/2022,positive
01/02/2022,negative
04/02/2022,positive
08/02/2022,positive
10/02/2022,positive
14/02/2022,negative
07/03/2022,negative
10/03/2022,negative
10/03/2022,negative
10/03/2022,negative
10/03/2022,negative
11/03/2022,negative
11/03/2022,negative
14/03/2022,positive
16/03/2022,negative
21/03/2022,positive
24/03/2022,negative
25/03/2022,negative
29/03/2022,positive
30/03/2022,negative
04/04/2022,positive
04/04/2022,negative
12/04/2022,positive
14/04/2022,negative
18/04/2022,positive
19/04/2022,negative
19/04/2022,negative
20/04/2022,positive
21/04/2022,positive
27/04/2022,negative
04/05/2022,negative
05/05/2022,positive
05/05/2022,positive
09/05/2022,negative
09/05/2022,negative
12/05/2022,negative
19/05/2022,positive
24/05/2022,negative
24/05/2022,negative
03/06/2022,negative
06/06/2022,negative
06/06/2022,positive
08/06/2022,negative
10/06/2022,negative
14/06/2022,positive
15/06/2022,negative
16/06/2022,negative
17/06/2022,negative
22/06/2022,positive
27/06/2022,negative
28/06/2022,negative
29/06/2022,negative
06/07/2022,negative
07/07/2022,negative
26/07/2022,negative
26/07/2022,negative
27/07/2022,positive
27/07/2022,negative
01/08/2022,negative
01/08/2022,negative
03/08/2022,negative
04/08/2022,negative
11/08/2022,negative
16/08/2022,negative
23/08/2022,negative
23/08/2022,negative
23/08/2022,negative
25/08/2022,negative
25/08/2022,negative
25/08/2022,negative
09/09/2022,positive
10/09/2022,positive
13/09/2022,negative
13/09/2022,positive
13/09/2022,negative
14/09/2022,negative
14/09/2022,positive
14/09/2022,positive
14/09/2022,negative
14/09/2022,negative
15/09/2022,positive
15/09/2022,positive
15/09/2022,positive
16/09/2022,positive
16/09/2022,negative
17/09/2022,negative
17/09/2022,positive
17/09/2022,positive
17/09/2022,positive
18/09/2022,positive
18/09/2022,positive
18/09/2022,positive
18/09/2022,positive
18/09/2022,negative
18/09/2022,negative
18/09/2022,positive
18/09/2022,positive
18/09/2022,negative
18/09/2022,negative
18/09/2022,positive
19/09/2022,negative
19/09/2022,positive
19/09/2022,positive
20/09/2022,negative
23/09/2022,negative
30/09/2022,negative
03/10/2022,negative
04/10/2022,negative
07/10/2022,negative
07/10/2022,negative
10/10/2022,negative
10/10/2022,negative
10/10/2022,negative
11/10/2022,negative
11/10/2022,negative
12/10/2022,negative
13/10/2022,negative
14/10/2022,negative
14/10/2022,negative
18/10/2022,negative
18/10/2022,negative
26/10/2022,negative
27/10/2022,negative
27/10/2022,negative
02/11/2022,negative
03/11/2022,negative
03/11/2022,negative
07/11/2022,negative
08/11/2022,negative
08/11/2022,negative
10/11/2022,negative
10/11/2022,negative
24/11/2022,negative
24/11/2022,negative
28/11/2022,negative
28/11/2022,negative
29/11/2022,negative
29/11/2022,negative
29/11/2022,negative
30/11/2022,negative
02/12/2022,negative
05/12/2022,positive
08/12/2022,negative
12/12/2022,negative
12/12/2022,negative
12/12/2022,negative
12/12/2022,negative
12/12/2022,negative
13/12/2022,negative
14/12/2022,negative
21/12/2022,positive
22/12/2022,positive
22/12/2022,negative
29/12/2022,positive
05/01/2023,negative
05/01/2023,negative
05/01/2023,negative
11/01/2023,positive
12/01/2023,negative
12/01/2023,negative
12/01/2023,negative
19/01/2023,negative
20/01/2023,negative
20/01/2023,negative
20/01/2023,negative
20/01/2023,negative
23/01/2023,negative
30/01/2023,negative
30/01/2023,negative
