date,sentiment
05/08/2013,negative
07/08/2013,negative
08/08/2013,negative
08/08/2013,negative
08/08/2013,negative
09/08/2013,negative
15/08/2013,negative
01/09/2013,negative
05/09/2013,negative
09/09/2013,negative
10/09/2013,negative
17/09/2013,positive
22/09/2013,positive
23/09/2013,positive
24/09/2013,negative
25/09/2013,negative
25/09/2013,positive
25/09/2013,negative
26/09/2013,negative
26/09/2013,negative
26/09/2013,negative
26/09/2013,negative
26/09/2013,negative
30/09/2013,negative
30/09/2013,negative
03/10/2013,positive
08/10/2013,positive
08/10/2013,negative
08/10/2013,negative
08/10/2013,negative
08/10/2013,negative
16/10/2013,negative
17/10/2013,positive
29/10/2013,negative
30/10/2013,negative
16/11/2013,negative
18/11/2013,negative
18/11/2013,negative
18/11/2013,negative
20/11/2013,negative
27/11/2013,negative
28/11/2013,negative
29/11/2013,negative
02/12/2013,negative
03/12/2013,negative
05/12/2013,positive
05/12/2013,negative
06/12/2013,negative
08/12/2013,negative
10/12/2013,negative
10/12/2013,negative
02/01/2014,negative
10/01/2014,negative
13/01/2014,negative
13/01/2014,negative
28/01/2014,positive
04/02/2014,negative
10/02/2014,negative
10/02/2014,negative
11/02/2014,negative
12/02/2014,negative
12/02/2014,negative
12/02/2014,negative
13/02/2014,negative
13/02/2014,negative
16/02/2014,negative
18/02/2014,negative
01/03/2014,negative
08/03/2014,positive
08/03/2014,positive
11/03/2014,positive
12/03/2014,negative
13/03/2014,negative
15/03/2014,positive
25/03/2014,negative
06/04/2014,negative
10/04/2014,negative
30/04/2014,negative
30/04/2014,positive
30/04/2014,positive
30/04/2014,negative
30/04/2014,negative
30/04/2014,negative
01/05/2014,negative
01/05/2014,negative
01/05/2014,negative
03/05/2014,negative
05/05/2014,negative
07/05/2014,negative
12/05/2014,negative
14/05/2014,negative
15/05/2014,negative
15/05/2014,positive
15/05/2014,negative
15/05/2014,positive
20/05/2014,negative
30/05/2014,negative
09/06/2014,negative
09/06/2014,positive
09/06/2014,negative
10/06/2014,negative
12/06/2014,negative
12/06/2014,negative
17/06/2014,positive
18/06/2014,negative
18/06/2014,positive
18/06/2014,positive
18/06/2014,negative
19/06/2014,positive
20/06/2014,positive
25/06/2014,negative
25/06/2014,negative
30/06/2014,positive
30/06/2014,negative
01/07/2014,negative
02/07/2014,negative
02/07/2014,positive
07/07/2014,positive
15/07/2014,positive
22/07/2014,negative
23/07/2014,negative
30/07/2014,positive
30/07/2014,negative
30/07/2014,negative
31/07/2014,positive
01/08/2014,positive
05/08/2014,negative
05/08/2014,negative
06/08/2014,negative
06/08/2014,negative
06/08/2014,negative
09/08/2014,negative
11/08/2014,negative
12/08/2014,positive
13/08/2014,negative
18/08/2014,negative
19/08/2014,positive
19/08/2014,negative
26/08/2014,negative
27/08/2014,positive
29/08/2014,negative
01/09/2014,positive
11/09/2014,negative
16/09/2014,negative
16/09/2014,negative
16/09/2014,negative
16/09/2014,negative
16/09/2014,negative
17/09/2014,positive
18/09/2014,negative
18/09/2014,negative
20/09/2014,negative
23/09/2014,negative
23/09/2014,positive
23/09/2014,negative
23/09/2014,positive
26/09/2014,negative
30/09/2014,positive
30/09/2014,negative
30/09/2014,positive
30/09/2014,positive
30/09/2014,negative
30/09/2014,negative
30/09/2014,negative
30/09/2014,negative
30/09/2014,negative
30/09/2014,negative
30/09/2014,negative
30/09/2014,negative
30/09/2014,negative
30/09/2014,positive
30/09/2014,negative
30/09/2014,negative
30/09/2014,negative
30/09/2014,negative
30/09/2014,negative
30/09/2014,negative
30/09/2014,negative
01/10/2014,negative
01/10/2014,positive
01/10/2014,negative
02/10/2014,negative
03/10/2014,negative
04/10/2014,negative
06/10/2014,negative
09/10/2014,negative
16/10/2014,positive
21/10/2014,negative
31/10/2014,negative
02/11/2014,negative
03/11/2014,negative
03/11/2014,positive
05/11/2014,negative
10/11/2014,positive
12/11/2014,negative
12/11/2014,positive
20/11/2014,negative
27/11/2014,negative
03/12/2014,negative
03/12/2014,negative
08/12/2014,negative
12/12/2014,negative
13/12/2014,negative
16/12/2014,positive
17/12/2014,positive
18/12/2014,positive
19/12/2014,negative
08/01/2015,negative
11/01/2015,negative
26/01/2015,negative
27/01/2015,negative
29/01/2015,negative
29/01/2015,negative
02/02/2015,negative
04/02/2015,negative
10/02/2015,negative
10/02/2015,negative
12/02/2015,positive
27/02/2015,negative
02/03/2015,negative
02/03/2015,positive
02/03/2015,negative
05/03/2015,negative
05/03/2015,negative
06/03/2015,negative
10/03/2015,negative
10/03/2015,negative
11/03/2015,negative
12/03/2015,positive
25/03/2015,negative
26/03/2015,negative
26/03/2015,negative
30/03/2015,negative
30/03/2015,negative
31/03/2015,positive
31/03/2015,negative
03/04/2015,positive
14/04/2015,negative
17/04/2015,positive
21/04/2015,negative
29/04/2015,negative
29/04/2015,negative
02/05/2015,negative
02/05/2015,positive
04/05/2015,positive
05/05/2015,negative
06/05/2015,positive
13/05/2015,negative
14/05/2015,negative
14/05/2015,positive
19/05/2015,negative
