date,AZN,isPartial
2008-11-23,56,False
2008-11-24,43,False
2008-11-25,37,False
2008-11-26,42,False
2008-11-27,45,False
2008-11-28,47,False
2008-11-29,52,False
2008-11-30,34,False
2008-12-01,45,False
2008-12-02,29,False
2008-12-03,25,False
2008-12-04,45,False
2008-12-05,52,False
2008-12-06,42,False
2008-12-07,54,False
2008-12-08,54,False
2008-12-09,36,False
2008-12-10,52,False
2008-12-11,47,False
2008-12-12,55,False
2008-12-13,59,False
2008-12-14,43,False
2008-12-15,35,False
2008-12-16,44,False
2008-12-17,38,False
2008-12-18,60,False
2008-12-19,60,False
2008-12-20,46,False
2008-12-21,79,False
2008-12-22,41,False
2008-12-23,36,False
2008-12-24,42,False
2008-12-25,49,False
2008-12-26,47,False
2008-12-27,34,False
2008-12-28,100,False
2008-12-29,51,False
2008-12-30,43,False
2008-12-31,63,False
2009-01-01,76,False
2009-01-02,100,False
2009-01-03,93,False
2009-01-04,83,False
2009-01-05,60,False
2009-01-06,58,False
2009-01-07,41,False
2009-01-08,57,False
2009-01-09,62,False
2009-01-10,63,False
2009-01-11,69,False
2009-01-12,64,False
2009-01-13,48,False
2009-01-14,89,False
2009-01-15,52,False
2009-01-16,61,False
2009-01-17,72,False
2009-01-18,83,False
2009-01-19,73,False
2009-01-20,59,False
2009-01-21,63,False
2009-01-22,29,False
2009-01-23,60,False
2009-01-24,79,False
2009-01-25,67,False
2009-01-26,81,False
2009-01-27,77,False
2009-01-28,63,False
2009-01-29,84,False
2009-01-30,56,False
2009-01-31,75,False
2009-02-01,68,False
2009-02-02,41,False
2009-02-03,52,False
2009-02-04,47,False
2009-02-05,69,False
2009-02-06,96,False
2009-02-07,65,False
2009-02-08,78,False
2009-02-09,42,False
2009-02-10,62,False
2009-02-11,57,False
2009-02-12,75,False
2009-02-13,47,False
2009-02-14,95,False
2009-02-15,0,False
2009-02-16,74,False
2009-02-17,70,False
2009-02-18,61,False
2009-02-19,69,False
2009-02-20,41,False
2009-02-21,76,False
2009-02-22,70,False
2009-02-23,56,False
2009-02-24,49,False
2009-02-25,48,False
2009-02-26,41,False
2009-02-27,52,False
2009-02-28,72,False
2009-03-01,74,False
2009-03-02,73,False
2009-03-03,50,False
2009-03-04,58,False
2009-03-05,64,False
2009-03-06,39,False
2009-03-07,62,False
2009-03-08,78,False
2009-03-09,69,False
2009-03-10,31,False
2009-03-11,56,False
2009-03-12,50,False
2009-03-13,41,False
2009-03-14,90,False
2009-03-15,56,False
2009-03-16,58,False
2009-03-17,63,False
2009-03-18,50,False
2009-03-19,65,False
2009-03-20,60,False
2009-03-21,58,False
2009-03-22,61,False
2009-03-23,55,False
2009-03-24,63,False
2009-03-25,52,False
2009-03-26,42,False
2009-03-27,42,False
2009-03-28,38,False
2009-03-29,63,False
2009-03-30,60,False
2009-03-31,49,False
2009-04-01,42,False
2009-04-02,65,False
2009-04-03,75,False
2009-04-04,57,False
2009-04-05,85,False
2009-04-06,61,False
2009-04-07,52,False
2009-04-08,55,False
2009-04-09,72,False
2009-04-10,43,False
2009-04-11,75,False
2009-04-12,57,False
2009-04-13,53,False
2009-04-14,61,False
2009-04-15,67,False
2009-04-16,46,False
2009-04-17,62,False
2009-04-18,93,False
2009-04-19,66,False
2009-04-20,55,False
2009-04-21,56,False
2009-04-22,53,False
2009-04-23,58,False
2009-04-24,57,False
2009-04-25,50,False
2009-04-26,68,False
2009-04-27,42,False
2009-04-28,41,False
2009-04-29,53,False
2009-04-30,64,False
2009-05-01,66,False
2009-05-02,54,False
2009-05-03,0,False
2009-05-04,56,False
2009-05-05,52,False
2009-05-06,62,False
2009-05-07,52,False
2009-05-08,75,False
2009-05-09,68,False
2009-05-10,68,False
2009-05-11,48,False
2009-05-12,51,False
2009-05-13,29,False
2009-05-14,41,False
2009-05-15,57,False
2009-05-16,60,False
2009-05-17,80,False
2009-05-18,72,False
2009-05-19,57,False
2009-05-20,0,False
2009-05-21,48,False
2009-05-22,66,False
2009-05-23,36,False
2009-05-24,58,False
2009-05-25,69,False
2009-05-26,43,False
2009-05-27,34,False
2009-05-28,48,False
2009-05-29,45,False
2009-05-30,68,False
2009-05-31,81,False
2009-06-01,68,False
2009-06-02,80,False
2009-06-03,46,False
2009-06-04,72,False
2009-06-05,66,False
2009-06-06,62,False
2009-06-07,72,False
2009-06-08,56,False
2009-06-09,61,False
2009-06-10,44,False
2009-06-11,79,False
2009-06-12,40,False
2009-06-13,53,False
2009-06-14,57,False
2009-06-15,79,False
2009-06-16,67,False
2009-06-17,42,False
2009-06-18,46,False
2009-06-19,52,False
2009-06-20,77,False
2009-06-21,73,False
2009-06-22,53,False
2009-06-23,49,False
2009-06-24,68,False
2009-06-25,54,False
2009-06-26,45,False
2009-06-27,60,False
2009-06-28,71,False
2009-06-29,36,False
2009-06-30,46,False
2009-07-01,69,False
2009-07-02,57,False
2009-07-03,58,False
2009-07-04,62,False
2009-07-05,75,False
2009-07-06,57,False
2009-07-07,70,False
2009-07-08,48,False
2009-07-09,71,False
2009-07-10,66,False
2009-07-11,40,False
2009-07-12,74,False
2009-07-13,40,False
2009-07-14,56,False
2009-07-15,83,False
2009-07-16,71,False
2009-07-17,36,False
2009-07-18,55,False
2009-07-19,60,False
2009-07-20,49,False
2009-07-21,76,False
2009-07-22,55,False
2009-07-23,76,False
2009-07-24,83,False
2009-07-25,49,False
2009-07-26,74,False
2009-07-27,47,False
2009-07-28,54,False
2009-07-29,50,False
2009-07-30,46,False
2009-07-31,76,False
2009-08-01,51,False
2009-08-02,97,False
2009-08-03,69,False
2009-08-04,54,False
2009-08-05,68,False
2009-08-06,81,False
2009-08-07,81,False
2009-08-08,70,False
2009-08-09,78,False
2009-08-10,57,False
2009-08-11,64,False
2009-08-12,55,False
2009-08-13,85,False
2009-08-14,56,False
2009-08-15,92,False
2009-08-16,93,False
2009-08-17,77,False
2009-08-18,66,False
2009-08-19,51,False
2009-08-20,65,False
2009-08-21,61,False
2009-08-22,48,False
2009-08-23,67,False
2009-08-24,78,False
2009-08-25,64,False
2009-08-26,61,False
2009-08-27,33,False
2009-08-28,49,False
2009-08-29,50,False
2009-08-30,74,False
2009-08-31,49,False
2009-09-01,70,False
2009-09-02,70,False
2009-09-03,46,False
2009-09-04,47,False
2009-09-05,77,False
2009-09-06,94,False
2009-09-07,55,False
2009-09-08,56,False
2009-09-09,60,False
2009-09-10,34,False
2009-09-11,56,False
2009-09-12,62,False
2009-09-13,60,False
2009-09-14,56,False
2009-09-15,61,False
2009-09-16,52,False
2009-09-17,74,False
2009-09-18,45,False
2009-09-19,56,False
2009-09-20,51,False
2009-09-21,51,False
2009-09-22,39,False
2009-09-23,58,False
2009-09-24,55,False
2009-09-25,0,False
2009-09-26,66,False
2009-09-27,58,False
2009-09-28,49,False
2009-09-29,41,False
2009-09-30,35,False
2009-10-01,63,False
2009-10-02,74,False
2009-10-03,61,False
2009-10-04,54,False
2009-10-05,33,False
2009-10-06,71,False
2009-10-07,60,False
2009-10-08,56,False
2009-10-09,53,False
2009-10-10,86,False
2009-10-11,75,False
2009-10-12,40,False
2009-10-13,51,False
2009-10-14,40,False
2009-10-15,27,False
2009-10-16,62,False
2009-10-17,74,False
2009-10-18,57,False
2009-10-19,52,False
2009-10-20,62,False
2009-10-21,40,False
2009-10-22,27,False
2009-10-23,54,False
2009-10-24,73,False
2009-10-25,83,False
2009-10-26,37,False
2009-10-27,42,False
2009-10-28,59,False
2009-10-29,62,False
2009-10-30,44,False
2009-10-31,67,False
2009-11-01,66,False
2009-11-02,60,False
2009-11-03,58,False
2009-11-04,46,False
2009-11-05,37,False
2009-11-06,49,False
2009-11-07,0,False
2009-11-08,54,False
2009-11-09,47,False
2009-11-10,60,False
2009-11-11,47,False
2009-11-12,26,False
2009-11-13,51,False
2009-11-14,47,False
2009-11-15,74,False
2009-11-16,39,False
2009-11-17,55,False
2009-11-18,32,False
2009-11-19,54,False
2009-11-20,42,False
2009-11-21,59,False
2009-11-22,49,False
2009-11-23,46,False
2009-11-24,47,False
2009-11-25,36,False
2009-11-26,33,False
2009-11-27,52,False
2009-11-28,100,False
2009-11-29,32,False
2009-11-30,54,False
2009-12-01,50,False
2009-12-02,58,False
2009-12-03,37,False
2009-12-04,59,False
2009-12-05,41,False
2009-12-06,84,False
2009-12-07,38,False
2009-12-08,56,False
2009-12-09,38,False
2009-12-10,54,False
2009-12-11,60,False
2009-12-12,78,False
2009-12-13,62,False
2009-12-14,50,False
2009-12-15,54,False
2009-12-16,48,False
2009-12-17,49,False
2009-12-18,61,False
2009-12-19,51,False
2009-12-20,39,False
2009-12-21,63,False
2009-12-22,64,False
2009-12-23,62,False
2009-12-24,55,False
2009-12-25,70,False
2009-12-26,84,False
2009-12-27,50,False
2009-12-28,61,False
2009-12-29,55,False
2009-12-30,54,False
2009-12-31,51,False
2010-01-01,94,False
2010-01-02,43,False
2010-01-03,70,False
2010-01-04,57,False
2010-01-05,66,False
2010-01-06,54,False
2010-01-07,28,False
2010-01-08,53,False
2010-01-09,53,False
2010-01-10,66,False
2010-01-11,49,False
2010-01-12,63,False
2010-01-13,45,False
2010-01-14,66,False
2010-01-15,55,False
2010-01-16,76,False
2010-01-17,56,False
2010-01-18,38,False
2010-01-19,68,False
2010-01-20,48,False
2010-01-21,72,False
2010-01-22,70,False
2010-01-23,66,False
2010-01-24,69,False
2010-01-25,48,False
2010-01-26,75,False
2010-01-27,64,False
2010-01-28,52,False
2010-01-29,63,False
2010-01-30,75,False
2010-01-31,43,False
2010-02-01,56,False
2010-02-02,56,False
2010-02-03,44,False
2010-02-04,40,False
2010-02-05,63,False
2010-02-06,0,False
2010-02-07,75,False
2010-02-08,75,False
2010-02-09,48,False
2010-02-10,34,False
2010-02-11,39,False
2010-02-12,45,False
2010-02-13,53,False
2010-02-14,72,False
2010-02-15,30,False
2010-02-16,63,False
2010-02-17,68,False
2010-02-18,51,False
2010-02-19,33,False
2010-02-20,74,False
2010-02-21,78,False
2010-02-22,57,False
2010-02-23,52,False
2010-02-24,41,False
2010-02-25,55,False
2010-02-26,70,False
2010-02-27,31,False
2010-02-28,70,False
2010-03-01,49,False
2010-03-02,47,False
2010-03-03,50,False
2010-03-04,39,False
2010-03-05,49,False
2010-03-06,79,False
2010-03-07,72,False
2010-03-08,59,False
2010-03-09,36,False
2010-03-10,55,False
2010-03-11,64,False
2010-03-12,49,False
2010-03-13,46,False
2010-03-14,52,False
2010-03-15,59,False
2010-03-16,45,False
2010-03-17,73,False
2010-03-18,46,False
2010-03-19,47,False
2010-03-20,69,False
2010-03-21,57,False
2010-03-22,62,False
2010-03-23,52,False
2010-03-24,56,False
2010-03-25,51,False
2010-03-26,51,False
2010-03-27,56,False
2010-03-28,57,False
2010-03-29,51,False
2010-03-30,63,False
2010-03-31,76,False
2010-04-01,50,False
2010-04-02,35,False
2010-04-03,69,False
2010-04-04,64,False
2010-04-05,30,False
2010-04-06,56,False
2010-04-07,32,False
2010-04-08,44,False
2010-04-09,78,False
2010-04-10,80,False
2010-04-11,54,False
2010-04-12,49,False
2010-04-13,46,False
2010-04-14,61,False
2010-04-15,63,False
2010-04-16,65,False
2010-04-17,50,False
2010-04-18,54,False
2010-04-19,62,False
2010-04-20,57,False
2010-04-21,38,False
2010-04-22,55,False
2010-04-23,58,False
2010-04-24,60,False
2010-04-25,100,False
2010-04-26,71,False
2010-04-27,32,False
2010-04-28,62,False
2010-04-29,48,False
2010-04-30,52,False
2010-05-01,56,False
2010-05-02,62,False
2010-05-03,53,False
2010-05-04,81,False
2010-05-05,31,False
2010-05-06,33,False
2010-05-07,66,False
2010-05-08,50,False
2010-05-09,37,False
2010-05-10,68,False
2010-05-11,45,False
2010-05-12,50,False
2010-05-13,69,False
2010-05-14,41,False
2010-05-15,67,False
2010-05-16,90,False
2010-05-17,54,False
2010-05-18,57,False
2010-05-19,47,False
2010-05-20,42,False
2010-05-21,61,False
2010-05-22,57,False
2010-05-23,51,False
2010-05-24,49,False
2010-05-25,46,False
2010-05-26,58,False
2010-05-27,67,False
2010-05-28,57,False
2010-05-29,60,False
2010-05-30,49,False
2010-05-31,56,False
2010-06-01,54,False
2010-06-02,49,False
2010-06-03,60,False
2010-06-04,74,False
2010-06-05,50,False
2010-06-06,51,False
2010-06-07,61,False
2010-06-08,59,False
2010-06-09,49,False
2010-06-10,53,False
2010-06-11,48,False
2010-06-12,54,False
2010-06-13,89,False
2010-06-14,72,False
2010-06-15,63,False
2010-06-16,52,False
2010-06-17,58,False
2010-06-18,54,False
2010-06-19,41,False
2010-06-20,79,False
2010-06-21,65,False
2010-06-22,50,False
2010-06-23,62,False
2010-06-24,62,False
2010-06-25,52,False
2010-06-26,51,False
2010-06-27,81,False
2010-06-28,28,False
2010-06-29,48,False
2010-06-30,56,False
2010-07-01,75,False
2010-07-02,52,False
2010-07-03,80,False
2010-07-04,47,False
2010-07-05,65,False
2010-07-06,38,False
2010-07-07,79,False
2010-07-08,35,False
2010-07-09,46,False
2010-07-10,85,False
2010-07-11,53,False
2010-07-12,56,False
2010-07-13,69,False
2010-07-14,63,False
2010-07-15,80,False
2010-07-16,58,False
2010-07-17,69,False
2010-07-18,81,False
2010-07-19,67,False
2010-07-20,41,False
2010-07-21,52,False
2010-07-22,47,False
2010-07-23,68,False
2010-07-24,71,False
2010-07-25,69,False
2010-07-26,63,False
2010-07-27,69,False
2010-07-28,74,False
2010-07-29,77,False
2010-07-30,74,False
2010-07-31,68,False
2010-08-01,52,False
2010-08-02,61,False
2010-08-03,62,False
2010-08-04,57,False
2010-08-05,73,False
2010-08-06,82,False
2010-08-07,60,False
2010-08-08,64,False
2010-08-09,57,False
2010-08-10,61,False
2010-08-11,66,False
2010-08-12,87,False
2010-08-13,100,False
2010-08-14,41,False
2010-08-15,88,False
2010-08-16,65,False
2010-08-17,49,False
2010-08-18,59,False
2010-08-19,53,False
2010-08-20,62,False
2010-08-21,70,False
2010-08-22,73,False
2010-08-23,68,False
2010-08-24,57,False
2010-08-25,54,False
2010-08-26,49,False
2010-08-27,64,False
2010-08-28,69,False
2010-08-29,47,False
2010-08-30,57,False
2010-08-31,78,False
2010-09-01,56,False
2010-09-02,76,False
2010-09-03,69,False
2010-09-04,79,False
2010-09-05,67,False
2010-09-06,77,False
2010-09-07,48,False
2010-09-08,57,False
2010-09-09,50,False
2010-09-10,66,False
2010-09-11,64,False
2010-09-12,86,False
2010-09-13,63,False
2010-09-14,68,False
2010-09-15,41,False
2010-09-16,42,False
2010-09-17,58,False
2010-09-18,57,False
2010-09-19,56,False
2010-09-20,54,False
2010-09-21,68,False
2010-09-22,36,False
2010-09-23,63,False
2010-09-24,45,False
2010-09-25,37,False
2010-09-26,51,False
2010-09-27,53,False
2010-09-28,58,False
2010-09-29,55,False
2010-09-30,51,False
2010-10-01,49,False
2010-10-02,69,False
2010-10-03,79,False
2010-10-04,63,False
2010-10-05,56,False
2010-10-06,61,False
2010-10-07,58,False
2010-10-08,73,False
2010-10-09,38,False
2010-10-10,90,False
2010-10-11,48,False
2010-10-12,51,False
2010-10-13,46,False
2010-10-14,69,False
2010-10-15,83,False
2010-10-16,40,False
2010-10-17,57,False
2010-10-18,51,False
2010-10-19,56,False
2010-10-20,55,False
2010-10-21,54,False
2010-10-22,45,False
2010-10-23,40,False
2010-10-24,45,False
2010-10-25,43,False
2010-10-26,59,False
2010-10-27,64,False
2010-10-28,56,False
2010-10-29,54,False
2010-10-30,64,False
2010-10-31,48,False
2010-11-01,54,False
2010-11-02,59,False
2010-11-03,33,False
2010-11-04,58,False
2010-11-05,60,False
2010-11-06,65,False
2010-11-07,77,False
2010-11-08,62,False
2010-11-09,39,False
2010-11-10,51,False
2010-11-11,34,False
2010-11-12,46,False
2010-11-13,56,False
2010-11-14,90,False
2010-11-15,56,False
2010-11-16,52,False
2010-11-17,48,False
2010-11-18,62,False
2010-11-19,45,False
2010-11-20,39,False
2010-11-21,69,False
2010-11-22,42,False
2010-11-23,47,False
2010-11-24,69,False
2010-11-25,42,False
2010-11-26,51,False
2010-11-27,65,False
2010-11-28,56,False
2010-11-29,36,False
2010-11-30,33,False
2010-12-01,39,False
2010-12-02,75,False
2010-12-03,54,False
2010-12-04,56,False
2010-12-05,55,False
2010-12-06,49,False
2010-12-07,54,False
2010-12-08,57,False
2010-12-09,26,False
2010-12-10,31,False
2010-12-11,59,False
2010-12-12,37,False
2010-12-13,35,False
2010-12-14,52,False
2010-12-15,63,False
2010-12-16,40,False
2010-12-17,53,False
2010-12-18,66,False
2010-12-19,72,False
2010-12-20,65,False
2010-12-21,57,False
2010-12-22,46,False
2010-12-23,47,False
2010-12-24,75,False
2010-12-25,81,False
2010-12-26,44,False
2010-12-27,66,False
2010-12-28,45,False
2010-12-29,61,False
2010-12-30,54,False
2010-12-31,50,False
2011-01-01,92,False
2011-01-02,72,False
2011-01-03,54,False
2011-01-04,73,False
2011-01-05,60,False
2011-01-06,71,False
2011-01-07,88,False
2011-01-08,70,False
2011-01-09,60,False
2011-01-10,64,False
2011-01-11,69,False
2011-01-12,55,False
2011-01-13,59,False
2011-01-14,88,False
2011-01-15,69,False
2011-01-16,83,False
2011-01-17,76,False
2011-01-18,66,False
2011-01-19,33,False
2011-01-20,75,False
2011-01-21,78,False
2011-01-22,78,False
2011-01-23,88,False
2011-01-24,67,False
2011-01-25,54,False
2011-01-26,66,False
2011-01-27,61,False
2011-01-28,50,False
2011-01-29,73,False
2011-01-30,76,False
2011-01-31,48,False
2011-02-01,54,False
2011-02-02,70,False
2011-02-03,58,False
2011-02-04,54,False
2011-02-05,100,False
2011-02-06,93,False
2011-02-07,69,False
2011-02-08,59,False
2011-02-09,71,False
2011-02-10,73,False
2011-02-11,61,False
2011-02-12,76,False
2011-02-13,67,False
2011-02-14,55,False
2011-02-15,51,False
2011-02-16,84,False
2011-02-17,66,False
2011-02-18,78,False
2011-02-19,65,False
2011-02-20,77,False
2011-02-21,60,False
2011-02-22,56,False
2011-02-23,76,False
2011-02-24,58,False
2011-02-25,62,False
2011-02-26,65,False
2011-02-27,74,False
2011-02-28,59,False
2011-03-01,65,False
2011-03-02,54,False
2011-03-03,86,False
2011-03-04,56,False
2011-03-05,69,False
2011-03-06,80,False
2011-03-07,43,False
2011-03-08,60,False
2011-03-09,59,False
2011-03-10,68,False
2011-03-11,59,False
2011-03-12,70,False
2011-03-13,79,False
2011-03-14,80,False
2011-03-15,80,False
2011-03-16,78,False
2011-03-17,59,False
2011-03-18,52,False
2011-03-19,60,False
2011-03-20,77,False
2011-03-21,75,False
2011-03-22,84,False
2011-03-23,61,False
2011-03-24,34,False
2011-03-25,99,False
2011-03-26,58,False
2011-03-27,90,False
2011-03-28,73,False
2011-03-29,69,False
2011-03-30,66,False
2011-03-31,62,False
2011-04-01,57,False
2011-04-02,79,False
2011-04-03,69,False
2011-04-04,73,False
2011-04-05,75,False
2011-04-06,45,False
2011-04-07,62,False
2011-04-08,64,False
2011-04-09,73,False
2011-04-10,73,False
2011-04-11,88,False
2011-04-12,59,False
2011-04-13,75,False
2011-04-14,61,False
2011-04-15,70,False
2011-04-16,44,False
2011-04-17,45,False
2011-04-18,68,False
2011-04-19,59,False
2011-04-20,63,False
2011-04-21,81,False
2011-04-22,79,False
2011-04-23,75,False
2011-04-24,67,False
2011-04-25,98,False
2011-04-26,65,False
2011-04-27,75,False
2011-04-28,64,False
2011-04-29,64,False
2011-04-30,60,False
2011-05-01,78,False
2011-05-02,58,False
2011-05-03,61,False
2011-05-04,87,False
2011-05-05,52,False
2011-05-06,62,False
2011-05-07,77,False
2011-05-08,72,False
2011-05-09,71,False
2011-05-10,70,False
2011-05-11,53,False
2011-05-12,50,False
2011-05-13,64,False
2011-05-14,81,False
2011-05-15,78,False
2011-05-16,94,False
2011-05-17,55,False
2011-05-18,63,False
2011-05-19,48,False
2011-05-20,85,False
2011-05-21,76,False
2011-05-22,85,False
2011-05-23,72,False
2011-05-24,49,False
2011-05-25,81,False
2011-05-26,73,False
2011-05-27,64,False
2011-05-28,53,False
2011-05-29,64,False
2011-05-30,63,False
2011-05-31,75,False
2011-06-01,63,False
2011-06-02,60,False
2011-06-03,82,False
2011-06-04,87,False
2011-06-05,41,False
2011-06-06,89,False
2011-06-07,44,False
2011-06-08,51,False
2011-06-09,74,False
2011-06-10,70,False
2011-06-11,77,False
2011-06-12,92,False
2011-06-13,76,False
2011-06-14,75,False
2011-06-15,68,False
2011-06-16,74,False
2011-06-17,60,False
2011-06-18,56,False
2011-06-19,92,False
2011-06-20,62,False
2011-06-21,77,False
2011-06-22,66,False
2011-06-23,97,False
2011-06-24,75,False
2011-06-25,46,False
2011-06-26,77,False
2011-06-27,46,False
2011-06-28,68,False
2011-06-29,63,False
2011-06-30,89,False
2011-07-01,72,False
2011-07-02,54,False
2011-07-03,60,False
2011-07-04,51,False
2011-07-05,80,False
2011-07-06,85,False
2011-07-07,73,False
2011-07-08,62,False
2011-07-09,84,False
2011-07-10,88,False
2011-07-11,62,False
2011-07-12,71,False
2011-07-13,85,False
2011-07-14,84,False
2011-07-15,58,False
2011-07-16,100,False
2011-07-17,76,False
2011-07-18,69,False
2011-07-19,75,False
2011-07-20,84,False
2011-07-21,71,False
2011-07-22,61,False
2011-07-23,78,False
2011-07-24,0,False
2011-07-25,76,False
2011-07-26,69,False
2011-07-27,79,False
2011-07-28,68,False
2011-07-29,79,False
2011-07-30,36,False
2011-07-31,71,False
2011-08-01,69,False
2011-08-02,77,False
2011-08-03,77,False
2011-08-04,73,False
2011-08-05,73,False
2011-08-06,0,False
2011-08-07,58,False
2011-08-08,70,False
2011-08-09,71,False
2011-08-10,69,False
2011-08-11,87,False
2011-08-12,88,False
2011-08-13,61,False
2011-08-14,67,False
2011-08-15,64,False
2011-08-16,63,False
2011-08-17,71,False
2011-08-18,53,False
2011-08-19,68,False
2011-08-20,90,False
2011-08-21,47,False
2011-08-22,76,False
2011-08-23,51,False
2011-08-24,80,False
2011-08-25,68,False
2011-08-26,78,False
2011-08-27,66,False
2011-08-28,96,False
2011-08-29,57,False
2011-08-30,61,False
2011-08-31,60,False
2011-09-01,69,False
2011-09-02,60,False
2011-09-03,80,False
2011-09-04,65,False
2011-09-05,66,False
2011-09-06,59,False
2011-09-07,69,False
2011-09-08,76,False
2011-09-09,64,False
2011-09-10,79,False
2011-09-11,67,False
2011-09-12,63,False
2011-09-13,42,False
2011-09-14,46,False
2011-09-15,46,False
2011-09-16,74,False
2011-09-17,71,False
2011-09-18,69,False
2011-09-19,39,False
2011-09-20,45,False
2011-09-21,49,False
2011-09-22,57,False
2011-09-23,30,False
2011-09-24,68,False
2011-09-25,73,False
2011-09-26,65,False
2011-09-27,76,False
2011-09-28,59,False
2011-09-29,48,False
2011-09-30,71,False
2011-10-01,68,False
2011-10-02,56,False
2011-10-03,49,False
2011-10-04,62,False
2011-10-05,88,False
2011-10-06,53,False
2011-10-07,63,False
2011-10-08,64,False
2011-10-09,53,False
2011-10-10,54,False
2011-10-11,61,False
2011-10-12,68,False
2011-10-13,43,False
2011-10-14,54,False
2011-10-15,47,False
2011-10-16,50,False
2011-10-17,63,False
2011-10-18,62,False
2011-10-19,57,False
2011-10-20,76,False
2011-10-21,79,False
2011-10-22,72,False
2011-10-23,73,False
2011-10-24,65,False
2011-10-25,60,False
2011-10-26,68,False
2011-10-27,92,False
2011-10-28,60,False
2011-10-29,59,False
2011-10-30,54,False
2011-10-31,55,False
2011-11-01,62,False
2011-11-02,58,False
2011-11-03,75,False
2011-11-04,59,False
2011-11-05,43,False
2011-11-06,77,False
2011-11-07,58,False
2011-11-08,63,False
2011-11-09,59,False
2011-11-10,59,False
2011-11-11,64,False
2011-11-12,42,False
2011-11-13,62,False
2011-11-14,35,False
2011-11-15,59,False
2011-11-16,56,False
2011-11-17,72,False
2011-11-18,57,False
2011-11-19,56,False
2011-11-20,44,False
2011-11-21,55,False
2011-11-22,66,False
2011-11-23,61,False
2011-11-24,43,False
2011-11-25,55,False
2011-11-26,63,False
2011-11-27,47,False
2011-11-28,60,False
2011-11-29,53,False
2011-11-30,63,False
2011-12-01,54,False
2011-12-02,59,False
2011-12-03,51,False
2011-12-04,81,False
2011-12-05,50,False
2011-12-06,62,False
2011-12-07,60,False
2011-12-08,56,False
2011-12-09,71,False
2011-12-10,41,False
2011-12-11,32,False
2011-12-12,52,False
2011-12-13,58,False
2011-12-14,44,False
2011-12-15,55,False
2011-12-16,46,False
2011-12-17,45,False
2011-12-18,53,False
2011-12-19,65,False
2011-12-20,58,False
2011-12-21,37,False
2011-12-22,66,False
2011-12-23,74,False
2011-12-24,49,False
2011-12-25,62,False
2011-12-26,39,False
2011-12-27,56,False
2011-12-28,51,False
2011-12-29,52,False
2011-12-30,96,False
2011-12-31,80,False
2012-01-01,60,False
2012-01-02,71,False
2012-01-03,59,False
2012-01-04,85,False
2012-01-05,81,False
2012-01-06,84,False
2012-01-07,71,False
2012-01-08,89,False
2012-01-09,55,False
2012-01-10,63,False
2012-01-11,61,False
2012-01-12,33,False
2012-01-13,70,False
2012-01-14,52,False
2012-01-15,76,False
2012-01-16,70,False
2012-01-17,69,False
2012-01-18,67,False
2012-01-19,63,False
2012-01-20,44,False
2012-01-21,65,False
2012-01-22,67,False
2012-01-23,47,False
2012-01-24,56,False
2012-01-25,53,False
2012-01-26,57,False
2012-01-27,71,False
2012-01-28,64,False
2012-01-29,67,False
2012-01-30,65,False
2012-01-31,41,False
2012-02-01,59,False
2012-02-02,69,False
2012-02-03,66,False
2012-02-04,53,False
2012-02-05,67,False
2012-02-06,79,False
2012-02-07,67,False
2012-02-08,66,False
2012-02-09,67,False
2012-02-10,55,False
2012-02-11,82,False
2012-02-12,67,False
2012-02-13,54,False
2012-02-14,60,False
2012-02-15,63,False
2012-02-16,73,False
2012-02-17,74,False
2012-02-18,63,False
2012-02-19,73,False
2012-02-20,58,False
2012-02-21,83,False
2012-02-22,38,False
2012-02-23,93,False
2012-02-24,71,False
2012-02-25,57,False
2012-02-26,64,False
2012-02-27,55,False
2012-02-28,98,False
2012-02-29,76,False
2012-03-01,59,False
2012-03-02,67,False
2012-03-03,71,False
2012-03-04,57,False
2012-03-05,52,False
2012-03-06,51,False
2012-03-07,70,False
2012-03-08,70,False
2012-03-09,60,False
2012-03-10,84,False
2012-03-11,61,False
2012-03-12,82,False
2012-03-13,62,False
2012-03-14,80,False
2012-03-15,72,False
2012-03-16,39,False
2012-03-17,76,False
2012-03-18,92,False
2012-03-19,89,False
2012-03-20,77,False
2012-03-21,54,False
2012-03-22,100,False
2012-03-23,58,False
2012-03-24,66,False
2012-03-25,59,False
2012-03-26,64,False
2012-03-27,56,False
2012-03-28,34,False
2012-03-29,83,False
2012-03-30,80,False
2012-03-31,72,False
2012-04-01,70,False
2012-04-02,40,False
2012-04-03,40,False
2012-04-04,56,False
2012-04-05,41,False
2012-04-06,51,False
2012-04-07,48,False
2012-04-08,55,False
2012-04-09,53,False
2012-04-10,53,False
2012-04-11,84,False
2012-04-12,62,False
2012-04-13,72,False
2012-04-14,88,False
2012-04-15,90,False
2012-04-16,77,False
2012-04-17,44,False
2012-04-18,56,False
2012-04-19,51,False
2012-04-20,70,False
2012-04-21,70,False
2012-04-22,68,False
2012-04-23,55,False
2012-04-24,72,False
2012-04-25,80,False
2012-04-26,70,False
2012-04-27,65,False
2012-04-28,62,False
2012-04-29,72,False
2012-04-30,58,False
2012-05-01,65,False
2012-05-02,59,False
2012-05-03,77,False
2012-05-04,50,False
2012-05-05,0,False
2012-05-06,51,False
2012-05-07,68,False
2012-05-08,48,False
2012-05-09,69,False
2012-05-10,69,False
2012-05-11,51,False
2012-05-12,93,False
2012-05-13,57,False
2012-05-14,47,False
2012-05-15,66,False
2012-05-16,62,False
