date,ON,isPartial
2008-05-12,98,False
2008-05-13,95,False
2008-05-14,90,False
2008-05-15,89,False
2008-05-16,89,False
2008-05-17,93,False
2008-05-18,92,False
2008-05-19,91,False
2008-05-20,92,False
2008-05-21,96,False
2008-05-22,93,False
2008-05-23,92,False
2008-05-24,93,False
2008-05-25,90,False
2008-05-26,85,False
2008-05-27,92,False
2008-05-28,92,False
2008-05-29,89,False
2008-05-30,95,False
2008-05-31,90,False
2008-06-01,93,False
2008-06-02,89,False
2008-06-03,89,False
2008-06-04,90,False
2008-06-05,92,False
2008-06-06,92,False
2008-06-07,94,False
2008-06-08,92,False
2008-06-09,93,False
2008-06-10,89,False
2008-06-11,88,False
2008-06-12,90,False
2008-06-13,91,False
2008-06-14,88,False
2008-06-15,91,False
2008-06-16,88,False
2008-06-17,87,False
2008-06-18,92,False
2008-06-19,92,False
2008-06-20,87,False
2008-06-21,89,False
2008-06-22,93,False
2008-06-23,89,False
2008-06-24,90,False
2008-06-25,94,False
2008-06-26,90,False
2008-06-27,91,False
2008-06-28,93,False
2008-06-29,95,False
2008-06-30,93,False
2008-07-01,91,False
2008-07-02,79,False
2008-07-03,82,False
2008-07-04,74,False
2008-07-05,84,False
2008-07-06,85,False
2008-07-07,80,False
2008-07-08,84,False
2008-07-09,83,False
2008-07-10,84,False
2008-07-11,85,False
2008-07-12,84,False
2008-07-13,90,False
2008-07-14,85,False
2008-07-15,88,False
2008-07-16,85,False
2008-07-17,86,False
2008-07-18,83,False
2008-07-19,90,False
2008-07-20,88,False
2008-07-21,86,False
2008-07-22,87,False
2008-07-23,87,False
2008-07-24,87,False
2008-07-25,85,False
2008-07-26,87,False
2008-07-27,92,False
2008-07-28,87,False
2008-07-29,86,False
2008-07-30,86,False
2008-07-31,85,False
2008-08-01,87,False
2008-08-02,88,False
2008-08-03,92,False
2008-08-04,86,False
2008-08-05,92,False
2008-08-06,89,False
2008-08-07,89,False
2008-08-08,86,False
2008-08-09,90,False
2008-08-10,93,False
2008-08-11,83,False
2008-08-12,89,False
2008-08-13,89,False
2008-08-14,85,False
2008-08-15,87,False
2008-08-16,84,False
2008-08-17,83,False
2008-08-18,83,False
2008-08-19,88,False
2008-08-20,89,False
2008-08-21,86,False
2008-08-22,83,False
2008-08-23,84,False
2008-08-24,88,False
2008-08-25,86,False
2008-08-26,86,False
2008-08-27,85,False
2008-08-28,84,False
2008-08-29,85,False
2008-08-30,92,False
2008-08-31,92,False
2008-09-01,83,False
2008-09-02,83,False
2008-09-03,84,False
2008-09-04,88,False
2008-09-05,85,False
2008-09-06,89,False
2008-09-07,92,False
2008-09-08,85,False
2008-09-09,88,False
2008-09-10,89,False
2008-09-11,92,False
2008-09-12,85,False
2008-09-13,91,False
2008-09-14,91,False
2008-09-15,88,False
2008-09-16,88,False
2008-09-17,90,False
2008-09-18,90,False
2008-09-19,85,False
2008-09-20,90,False
2008-09-21,94,False
2008-09-22,92,False
2008-09-23,87,False
2008-09-24,86,False
2008-09-25,90,False
2008-09-26,89,False
2008-09-27,90,False
2008-09-28,92,False
2008-09-29,91,False
2008-09-30,89,False
2008-10-01,91,False
2008-10-02,92,False
2008-10-03,90,False
2008-10-04,88,False
2008-10-05,91,False
2008-10-06,88,False
2008-10-07,90,False
2008-10-08,88,False
2008-10-09,91,False
2008-10-10,88,False
2008-10-11,87,False
2008-10-12,91,False
2008-10-13,88,False
2008-10-14,90,False
2008-10-15,90,False
2008-10-16,89,False
2008-10-17,88,False
2008-10-18,89,False
2008-10-19,98,False
2008-10-20,90,False
2008-10-21,91,False
2008-10-22,91,False
2008-10-23,91,False
2008-10-24,97,False
2008-10-25,88,False
2008-10-26,91,False
2008-10-27,89,False
2008-10-28,94,False
2008-10-29,94,False
2008-10-30,88,False
2008-10-31,88,False
2008-11-01,86,False
2008-11-02,94,False
2008-11-03,91,False
2008-11-04,100,False
2008-11-05,90,False
2008-11-06,90,False
2008-11-07,86,False
2008-11-08,92,False
2008-11-09,96,False
2008-11-10,92,False
2008-11-11,93,False
2008-11-12,91,False
2008-11-13,90,False
2008-11-14,89,False
2008-11-15,83,False
2008-11-16,95,False
2008-11-17,92,False
2008-11-18,92,False
2008-11-19,94,False
2008-11-20,88,False
2008-11-21,89,False
2008-11-22,90,False
2008-11-23,93,False
2008-11-24,93,False
2008-11-25,93,False
2008-11-26,86,False
2008-11-27,81,False
2008-11-28,83,False
2008-11-29,88,False
2008-11-30,91,False
2008-12-01,88,False
2008-12-02,97,False
2008-12-03,91,False
2008-12-04,88,False
2008-12-05,88,False
2008-12-06,91,False
2008-12-07,99,False
2008-12-08,97,False
2008-12-09,89,False
2008-12-10,92,False
2008-12-11,90,False
2008-12-12,89,False
2008-12-13,88,False
2008-12-14,91,False
2008-12-15,87,False
2008-12-16,87,False
2008-12-17,89,False
2008-12-18,87,False
2008-12-19,81,False
2008-12-20,89,False
2008-12-21,87,False
2008-12-22,84,False
2008-12-23,87,False
2008-12-24,85,False
2008-12-25,97,False
2008-12-26,89,False
2008-12-27,89,False
2008-12-28,88,False
2008-12-29,92,False
2008-12-30,90,False
2008-12-31,98,False
2009-01-01,97,False
2009-01-02,90,False
2009-01-03,93,False
2009-01-04,88,False
2009-01-05,86,False
2009-01-06,90,False
2009-01-07,91,False
2009-01-08,82,False
2009-01-09,85,False
2009-01-10,91,False
2009-01-11,94,False
2009-01-12,86,False
2009-01-13,87,False
2009-01-14,89,False
2009-01-15,84,False
2009-01-16,89,False
2009-01-17,91,False
2009-01-18,94,False
2009-01-19,91,False
2009-01-20,88,False
2009-01-21,86,False
2009-01-22,89,False
2009-01-23,90,False
2009-01-24,92,False
2009-01-25,93,False
2009-01-26,88,False
2009-01-27,90,False
2009-01-28,86,False
2009-01-29,91,False
2009-01-30,88,False
2009-01-31,90,False
2009-02-01,99,False
2009-02-02,86,False
2009-02-03,86,False
2009-02-04,93,False
2009-02-05,89,False
2009-02-06,90,False
2009-02-07,88,False
2009-02-08,93,False
2009-02-09,88,False
2009-02-10,93,False
2009-02-11,90,False
2009-02-12,91,False
2009-02-13,89,False
2009-02-14,91,False
2009-02-15,89,False
2009-02-16,96,False
2009-02-17,93,False
2009-02-18,90,False
2009-02-19,89,False
2009-02-20,91,False
2009-02-21,92,False
2009-02-22,93,False
2009-02-23,94,False
2009-02-24,93,False
2009-02-25,92,False
2009-02-26,88,False
2009-02-27,86,False
2009-02-28,89,False
2009-03-01,95,False
2009-03-02,90,False
2009-03-03,91,False
2009-03-04,90,False
2009-03-05,87,False
2009-03-06,92,False
2009-03-07,92,False
2009-03-08,96,False
2009-03-09,93,False
2009-03-10,88,False
2009-03-11,92,False
2009-03-12,93,False
2009-03-13,93,False
2009-03-14,93,False
2009-03-15,99,False
2009-03-16,89,False
2009-03-17,89,False
2009-03-18,89,False
2009-03-19,89,False
2009-03-20,93,False
2009-03-21,94,False
2009-03-22,95,False
2009-03-23,89,False
2009-03-24,91,False
2009-03-25,90,False
2009-03-26,92,False
2009-03-27,95,False
2009-03-28,92,False
2009-03-29,89,False
2009-03-30,90,False
2009-03-31,92,False
2009-04-01,90,False
2009-04-02,96,False
2009-04-03,90,False
2009-04-04,89,False
2009-04-05,93,False
2009-04-06,90,False
2009-04-07,92,False
2009-04-08,95,False
2009-04-09,98,False
2009-04-10,96,False
2009-04-11,98,False
2009-04-12,100,False
2009-04-13,93,False
2009-04-14,90,False
2009-04-15,92,False
2009-04-16,89,False
2009-04-17,88,False
2009-04-18,89,False
2009-04-19,93,False
2009-04-20,92,False
2009-04-21,95,False
2009-04-22,93,False
2009-04-23,93,False
2009-04-24,82,False
2009-04-25,88,False
2009-04-26,92,False
2009-04-27,90,False
2009-04-28,90,False
2009-04-29,91,False
2009-04-30,91,False
2009-05-01,96,False
2009-05-02,93,False
2009-05-03,95,False
2009-05-04,90,False
2009-05-05,88,False
2009-05-06,90,False
2009-05-07,89,False
2009-05-08,86,False
2009-05-09,89,False
2009-05-10,88,False
2009-05-11,86,False
2009-05-12,91,False
2009-05-13,87,False
2009-05-14,87,False
2009-05-15,86,False
2009-05-16,86,False
2009-05-17,87,False
2009-05-18,84,False
2009-05-19,86,False
2009-05-20,87,False
2009-05-21,94,False
2009-05-22,86,False
2009-05-23,87,False
2009-05-24,87,False
2009-05-25,84,False
2009-05-26,89,False
2009-05-27,90,False
2009-05-28,87,False
2009-05-29,87,False
2009-05-30,86,False
2009-05-31,93,False
2009-06-01,91,False
2009-06-02,89,False
2009-06-03,88,False
2009-06-04,85,False
2009-06-05,83,False
2009-06-06,88,False
2009-06-07,88,False
2009-06-08,84,False
2009-06-09,87,False
2009-06-10,85,False
2009-06-11,89,False
2009-06-12,84,False
2009-06-13,92,False
2009-06-14,92,False
2009-06-15,87,False
2009-06-16,90,False
2009-06-17,87,False
2009-06-18,89,False
2009-06-19,88,False
2009-06-20,89,False
2009-06-21,93,False
2009-06-22,83,False
2009-06-23,88,False
2009-06-24,86,False
2009-06-25,88,False
2009-06-26,86,False
2009-06-27,86,False
2009-06-28,87,False
2009-06-29,86,False
2009-06-30,89,False
2009-07-01,87,False
2009-07-02,86,False
2009-07-03,80,False
2009-07-04,87,False
2009-07-05,90,False
2009-07-06,86,False
2009-07-07,87,False
2009-07-08,87,False
2009-07-09,87,False
2009-07-10,85,False
2009-07-11,86,False
2009-07-12,87,False
2009-07-13,91,False
2009-07-14,92,False
2009-07-15,85,False
2009-07-16,90,False
2009-07-17,86,False
2009-07-18,92,False
2009-07-19,90,False
2009-07-20,89,False
2009-07-21,93,False
2009-07-22,94,False
2009-07-23,95,False
2009-07-24,84,False
2009-07-25,90,False
2009-07-26,96,False
2009-07-27,86,False
2009-07-28,93,False
2009-07-29,91,False
2009-07-30,93,False
2009-07-31,85,False
2009-08-01,93,False
2009-08-02,97,False
2009-08-03,87,False
2009-08-04,91,False
2009-08-05,86,False
2009-08-06,91,False
2009-08-07,89,False
2009-08-08,96,False
2009-08-09,94,False
