date,SIRI,isPartial
2008-05-19,40,False
2008-05-20,36,False
2008-05-21,45,False
2008-05-22,37,False
2008-05-23,37,False
2008-05-24,21,False
2008-05-25,27,False
2008-05-26,27,False
2008-05-27,35,False
2008-05-28,41,False
2008-05-29,32,False
2008-05-30,35,False
2008-05-31,18,False
2008-06-01,26,False
2008-06-02,32,False
2008-06-03,31,False
2008-06-04,37,False
2008-06-05,32,False
2008-06-06,37,False
2008-06-07,22,False
2008-06-08,24,False
2008-06-09,34,False
2008-06-10,35,False
2008-06-11,31,False
2008-06-12,36,False
2008-06-13,33,False
2008-06-14,19,False
2008-06-15,20,False
2008-06-16,61,False
2008-06-17,49,False
2008-06-18,49,False
2008-06-19,56,False
2008-06-20,56,False
2008-06-21,30,False
2008-06-22,32,False
2008-06-23,39,False
2008-06-24,46,False
2008-06-25,42,False
2008-06-26,41,False
2008-06-27,47,False
2008-06-28,28,False
2008-06-29,35,False
2008-06-30,46,False
2008-07-01,25,False
2008-07-02,27,False
2008-07-03,24,False
2008-07-04,14,False
2008-07-05,11,False
2008-07-06,14,False
2008-07-07,24,False
2008-07-08,24,False
2008-07-09,22,False
2008-07-10,22,False
2008-07-11,22,False
2008-07-12,16,False
2008-07-13,14,False
2008-07-14,23,False
2008-07-15,26,False
2008-07-16,19,False
2008-07-17,20,False
2008-07-18,24,False
2008-07-19,16,False
2008-07-20,18,False
2008-07-21,28,False
2008-07-22,27,False
2008-07-23,34,False
2008-07-24,37,False
2008-07-25,34,False
2008-07-26,43,False
2008-07-27,22,False
2008-07-28,40,False
2008-07-29,56,False
2008-07-30,59,False
2008-07-31,34,False
2008-08-01,35,False
2008-08-02,20,False
2008-08-03,22,False
2008-08-04,28,False
2008-08-05,34,False
2008-08-06,34,False
2008-08-07,32,False
2008-08-08,36,False
2008-08-09,21,False
2008-08-10,16,False
2008-08-11,28,False
2008-08-12,31,False
2008-08-13,31,False
2008-08-14,28,False
2008-08-15,28,False
2008-08-16,21,False
2008-08-17,13,False
2008-08-18,23,False
2008-08-19,27,False
2008-08-20,25,False
2008-08-21,23,False
2008-08-22,27,False
2008-08-23,15,False
2008-08-24,13,False
2008-08-25,23,False
2008-08-26,23,False
2008-08-27,24,False
2008-08-28,24,False
2008-08-29,24,False
2008-08-30,14,False
2008-08-31,20,False
2008-09-01,15,False
2008-09-02,22,False
2008-09-03,23,False
2008-09-04,20,False
2008-09-05,20,False
2008-09-06,16,False
2008-09-07,14,False
2008-09-08,23,False
2008-09-09,23,False
2008-09-10,28,False
2008-09-11,30,False
2008-09-12,25,False
2008-09-13,15,False
2008-09-14,16,False
2008-09-15,24,False
2008-09-16,33,False
2008-09-17,33,False
2008-09-18,30,False
2008-09-19,24,False
2008-09-20,16,False
2008-09-21,16,False
2008-09-22,22,False
2008-09-23,25,False
2008-09-24,23,False
2008-09-25,21,False
2008-09-26,27,False
2008-09-27,14,False
2008-09-28,14,False
2008-09-29,25,False
2008-09-30,33,False
2008-10-01,23,False
2008-10-02,25,False
2008-10-03,26,False
2008-10-04,17,False
2008-10-05,14,False
2008-10-06,30,False
2008-10-07,27,False
2008-10-08,26,False
2008-10-09,26,False
2008-10-10,30,False
2008-10-11,16,False
2008-10-12,13,False
2008-10-13,24,False
2008-10-14,29,False
2008-10-15,25,False
2008-10-16,29,False
2008-10-17,27,False
2008-10-18,15,False
2008-10-19,14,False
2008-10-20,24,False
2008-10-21,24,False
2008-10-22,22,False
2008-10-23,22,False
2008-10-24,26,False
2008-10-25,19,False
2008-10-26,16,False
2008-10-27,29,False
2008-10-28,27,False
2008-10-29,22,False
2008-10-30,22,False
2008-10-31,24,False
2008-11-01,15,False
2008-11-02,16,False
2008-11-03,24,False
2008-11-04,26,False
2008-11-05,20,False
2008-11-06,21,False
2008-11-07,24,False
2008-11-08,16,False
2008-11-09,14,False
2008-11-10,24,False
2008-11-11,28,False
2008-11-12,26,False
2008-11-13,24,False
2008-11-14,20,False
2008-11-15,15,False
2008-11-16,13,False
2008-11-17,20,False
2008-11-18,22,False
2008-11-19,29,False
2008-11-20,28,False
2008-11-21,27,False
2008-11-22,17,False
2008-11-23,9,False
2008-11-24,25,False
2008-11-25,23,False
2008-11-26,100,False
2008-11-27,28,False
2008-11-28,26,False
2008-11-29,18,False
2008-11-30,16,False
2008-12-01,31,False
2008-12-02,27,False
2008-12-03,23,False
2008-12-04,23,False
2008-12-05,21,False
2008-12-06,15,False
2008-12-07,15,False
2008-12-08,23,False
2008-12-09,23,False
2008-12-10,20,False
2008-12-11,22,False
2008-12-12,19,False
2008-12-13,12,False
2008-12-14,16,False
2008-12-15,23,False
2008-12-16,22,False
2008-12-17,20,False
2008-12-18,25,False
2008-12-19,24,False
2008-12-20,15,False
2008-12-21,12,False
2008-12-22,21,False
2008-12-23,24,False
2008-12-24,20,False
2008-12-25,15,False
2008-12-26,19,False
2008-12-27,16,False
2008-12-28,13,False
2008-12-29,18,False
2008-12-30,21,False
2008-12-31,21,False
2009-01-01,32,False
2009-01-02,35,False
2009-01-03,27,False
2009-01-04,19,False
2009-01-05,37,False
2009-01-06,37,False
2009-01-07,40,False
2009-01-08,41,False
2009-01-09,39,False
2009-01-10,29,False
2009-01-11,20,False
2009-01-12,40,False
2009-01-13,34,False
2009-01-14,38,False
2009-01-15,36,False
2009-01-16,36,False
2009-01-17,26,False
2009-01-18,22,False
2009-01-19,29,False
2009-01-20,38,False
2009-01-21,40,False
2009-01-22,36,False
2009-01-23,29,False
2009-01-24,26,False
2009-01-25,21,False
2009-01-26,31,False
2009-01-27,33,False
2009-01-28,32,False
2009-01-29,30,False
2009-01-30,29,False
2009-01-31,21,False
2009-02-01,21,False
2009-02-02,34,False
2009-02-03,37,False
2009-02-04,33,False
2009-02-05,51,False
2009-02-06,46,False
2009-02-07,32,False
2009-02-08,19,False
2009-02-09,40,False
2009-02-10,44,False
2009-02-11,72,False
2009-02-12,59,False
2009-02-13,63,False
2009-02-14,44,False
2009-02-15,41,False
2009-02-16,47,False
2009-02-17,92,False
2009-02-18,73,False
2009-02-19,53,False
2009-02-20,51,False
2009-02-21,37,False
2009-02-22,27,False
2009-02-23,42,False
2009-02-24,45,False
2009-02-25,54,False
2009-02-26,45,False
2009-02-27,40,False
2009-02-28,30,False
2009-03-01,29,False
2009-03-02,43,False
2009-03-03,41,False
2009-03-04,41,False
2009-03-05,42,False
2009-03-06,44,False
2009-03-07,29,False
2009-03-08,32,False
2009-03-09,44,False
2009-03-10,41,False
2009-03-11,45,False
2009-03-12,47,False
2009-03-13,48,False
2009-03-14,29,False
2009-03-15,26,False
2009-03-16,62,False
2009-03-17,100,False
2009-03-18,77,False
2009-03-19,69,False
2009-03-20,57,False
2009-03-21,34,False
2009-03-22,30,False
2009-03-23,61,False
2009-03-24,51,False
2009-03-25,59,False
2009-03-26,61,False
2009-03-27,53,False
2009-03-28,28,False
2009-03-29,28,False
2009-03-30,51,False
2009-03-31,48,False
2009-04-01,52,False
2009-04-02,46,False
2009-04-03,44,False
2009-04-04,34,False
2009-04-05,28,False
2009-04-06,41,False
2009-04-07,42,False
2009-04-08,43,False
2009-04-09,40,False
2009-04-10,38,False
2009-04-11,21,False
2009-04-12,21,False
2009-04-13,44,False
2009-04-14,42,False
2009-04-15,39,False
2009-04-16,46,False
2009-04-17,49,False
2009-04-18,39,False
2009-04-19,33,False
2009-04-20,64,False
2009-04-21,59,False
2009-04-22,53,False
2009-04-23,53,False
2009-04-24,60,False
2009-04-25,28,False
2009-04-26,26,False
2009-04-27,48,False
2009-04-28,47,False
2009-04-29,46,False
2009-04-30,45,False
2009-05-01,44,False
2009-05-02,25,False
2009-05-03,20,False
2009-05-04,42,False
2009-05-05,51,False
2009-05-06,51,False
2009-05-07,57,False
2009-05-08,56,False
2009-05-09,33,False
2009-05-10,25,False
2009-05-11,50,False
2009-05-12,42,False
2009-05-13,46,False
2009-05-14,52,False
2009-05-15,37,False
2009-05-16,28,False
2009-05-17,30,False
2009-05-18,47,False
2009-05-19,44,False
2009-05-20,40,False
2009-05-21,39,False
2009-05-22,44,False
2009-05-23,28,False
2009-05-24,24,False
2009-05-25,28,False
2009-05-26,39,False
2009-05-27,45,False
2009-05-28,43,False
2009-05-29,49,False
2009-05-30,34,False
2009-05-31,29,False
2009-06-01,38,False
2009-06-02,34,False
2009-06-03,39,False
2009-06-04,41,False
2009-06-05,38,False
2009-06-06,33,False
2009-06-07,25,False
2009-06-08,41,False
2009-06-09,43,False
2009-06-10,39,False
2009-06-11,36,False
2009-06-12,31,False
2009-06-13,27,False
2009-06-14,26,False
2009-06-15,32,False
2009-06-16,33,False
2009-06-17,39,False
2009-06-18,48,False
2009-06-19,40,False
2009-06-20,28,False
2009-06-21,30,False
2009-06-22,41,False
2009-06-23,38,False
2009-06-24,32,False
2009-06-25,49,False
2009-06-26,55,False
2009-06-27,33,False
2009-06-28,29,False
2009-06-29,45,False
2009-06-30,47,False
2009-07-01,76,False
2009-07-02,77,False
2009-07-03,61,False
2009-07-04,38,False
2009-07-05,41,False
2009-07-06,71,False
2009-07-07,65,False
2009-07-08,59,False
2009-07-09,61,False
2009-07-10,67,False
2009-07-11,45,False
2009-07-12,35,False
2009-07-13,64,False
2009-07-14,65,False
2009-07-15,57,False
2009-07-16,64,False
2009-07-17,70,False
2009-07-18,39,False
2009-07-19,47,False
2009-07-20,60,False
2009-07-21,56,False
2009-07-22,61,False
2009-07-23,74,False
2009-07-24,67,False
2009-07-25,38,False
2009-07-26,45,False
2009-07-27,60,False
2009-07-28,64,False
2009-07-29,60,False
2009-07-30,63,False
2009-07-31,60,False
2009-08-01,43,False
2009-08-02,44,False
2009-08-03,62,False
2009-08-04,65,False
2009-08-05,85,False
2009-08-06,71,False
2009-08-07,69,False
2009-08-08,50,False
2009-08-09,44,False
2009-08-10,57,False
2009-08-11,67,False
2009-08-12,67,False
2009-08-13,76,False
2009-08-14,66,False
2009-08-15,56,False
2009-08-16,42,False
2009-08-17,60,False
2009-08-18,69,False
2009-08-19,80,False
2009-08-20,78,False
2009-08-21,100,False
2009-08-22,49,False
2009-08-23,47,False
2009-08-24,82,False
2009-08-25,81,False
2009-08-26,75,False
2009-08-27,72,False
2009-08-28,76,False
2009-08-29,41,False
2009-08-30,45,False
2009-08-31,62,False
2009-09-01,66,False
2009-09-02,62,False
2009-09-03,58,False
2009-09-04,64,False
2009-09-05,39,False
2009-09-06,41,False
2009-09-07,49,False
2009-09-08,59,False
2009-09-09,64,False
2009-09-10,62,False
2009-09-11,67,False
2009-09-12,41,False
2009-09-13,36,False
2009-09-14,56,False
2009-09-15,60,False
2009-09-16,57,False
2009-09-17,68,False
2009-09-18,67,False
2009-09-19,51,False
2009-09-20,41,False
2009-09-21,61,False
2009-09-22,57,False
2009-09-23,55,False
2009-09-24,51,False
2009-09-25,43,False
2009-09-26,41,False
2009-09-27,31,False
2009-09-28,64,False
2009-09-29,51,False
2009-09-30,58,False
2009-10-01,49,False
2009-10-02,62,False
2009-10-03,43,False
2009-10-04,38,False
2009-10-05,57,False
2009-10-06,54,False
2009-10-07,57,False
2009-10-08,47,False
2009-10-09,50,False
2009-10-10,37,False
2009-10-11,42,False
2009-10-12,55,False
2009-10-13,74,False
2009-10-14,55,False
2009-10-15,57,False
2009-10-16,67,False
2009-10-17,34,False
2009-10-18,45,False
2009-10-19,51,False
2009-10-20,59,False
2009-10-21,56,False
2009-10-22,51,False
2009-10-23,58,False
2009-10-24,44,False
2009-10-25,45,False
2009-10-26,59,False
2009-10-27,56,False
2009-10-28,56,False
2009-10-29,50,False
2009-10-30,53,False
2009-10-31,35,False
2009-11-01,36,False
2009-11-02,45,False
2009-11-03,49,False
2009-11-04,51,False
2009-11-05,61,False
2009-11-06,60,False
2009-11-07,40,False
2009-11-08,37,False
2009-11-09,50,False
2009-11-10,56,False
2009-11-11,54,False
2009-11-12,48,False
2009-11-13,57,False
2009-11-14,34,False
2009-11-15,32,False
2009-11-16,55,False
2009-11-17,46,False
2009-11-18,50,False
2009-11-19,50,False
2009-11-20,43,False
2009-11-21,39,False
2009-11-22,35,False
2009-11-23,42,False
2009-11-24,50,False
2009-11-25,54,False
2009-11-26,43,False
2009-11-27,45,False
2009-11-28,46,False
2009-11-29,37,False
2009-11-30,49,False
2009-12-01,56,False
2009-12-02,56,False
2009-12-03,55,False
2009-12-04,51,False
2009-12-05,37,False
2009-12-06,38,False
2009-12-07,49,False
2009-12-08,47,False
2009-12-09,44,False
2009-12-10,51,False
2009-12-11,50,False
2009-12-12,34,False
2009-12-13,23,False
2009-12-14,46,False
2009-12-15,46,False
2009-12-16,48,False
2009-12-17,39,False
2009-12-18,45,False
2009-12-19,32,False
2009-12-20,36,False
2009-12-21,52,False
2009-12-22,48,False
2009-12-23,58,False
2009-12-24,51,False
2009-12-25,35,False
2009-12-26,48,False
2009-12-27,42,False
2009-12-28,51,False
2009-12-29,58,False
2009-12-30,58,False
2009-12-31,43,False
2010-01-01,31,False
2010-01-02,33,False
2010-01-03,35,False
2010-01-04,47,False
2010-01-05,44,False
2010-01-06,52,False
2010-01-07,48,False
2010-01-08,46,False
2010-01-09,29,False
2010-01-10,30,False
2010-01-11,36,False
2010-01-12,42,False
2010-01-13,36,False
2010-01-14,40,False
2010-01-15,40,False
2010-01-16,38,False
2010-01-17,32,False
2010-01-18,37,False
2010-01-19,37,False
2010-01-20,52,False
2010-01-21,45,False
2010-01-22,46,False
2010-01-23,29,False
2010-01-24,30,False
2010-01-25,45,False
2010-01-26,48,False
2010-01-27,48,False
2010-01-28,55,False
2010-01-29,58,False
2010-01-30,32,False
2010-01-31,32,False
2010-02-01,59,False
2010-02-02,54,False
2010-02-03,59,False
2010-02-04,50,False
2010-02-05,73,False
2010-02-06,53,False
2010-02-07,35,False
2010-02-08,51,False
2010-02-09,56,False
2010-02-10,48,False
2010-02-11,52,False
2010-02-12,56,False
2010-02-13,37,False
2010-02-14,31,False
2010-02-15,49,False
2010-02-16,56,False
2010-02-17,81,False
2010-02-18,84,False
2010-02-19,68,False
2010-02-20,47,False
2010-02-21,41,False
2010-02-22,62,False
2010-02-23,68,False
2010-02-24,61,False
2010-02-25,66,False
2010-02-26,57,False
2010-02-27,39,False
2010-02-28,35,False
2010-03-01,56,False
2010-03-02,64,False
2010-03-03,63,False
2010-03-04,61,False
2010-03-05,61,False
2010-03-06,47,False
2010-03-07,34,False
2010-03-08,50,False
2010-03-09,54,False
2010-03-10,51,False
2010-03-11,49,False
2010-03-12,50,False
2010-03-13,33,False
2010-03-14,30,False
2010-03-15,51,False
2010-03-16,48,False
2010-03-17,49,False
2010-03-18,46,False
2010-03-19,43,False
2010-03-20,31,False
2010-03-21,42,False
2010-03-22,51,False
2010-03-23,44,False
2010-03-24,45,False
2010-03-25,43,False
2010-03-26,47,False
2010-03-27,36,False
2010-03-28,33,False
2010-03-29,44,False
2010-03-30,46,False
2010-03-31,46,False
2010-04-01,49,False
2010-04-02,43,False
2010-04-03,26,False
2010-04-04,31,False
2010-04-05,44,False
2010-04-06,52,False
2010-04-07,47,False
2010-04-08,50,False
2010-04-09,47,False
2010-04-10,40,False
2010-04-11,29,False
2010-04-12,48,False
2010-04-13,45,False
2010-04-14,53,False
2010-04-15,61,False
2010-04-16,53,False
2010-04-17,38,False
2010-04-18,33,False
2010-04-19,48,False
2010-04-20,59,False
2010-04-21,51,False
2010-04-22,49,False
2010-04-23,44,False
2010-04-24,32,False
2010-04-25,29,False
2010-04-26,50,False
2010-04-27,63,False
2010-04-28,95,False
2010-04-29,100,False
2010-04-30,66,False
2010-05-01,43,False
2010-05-02,38,False
2010-05-03,67,False
2010-05-04,57,False
2010-05-05,53,False
2010-05-06,63,False
2010-05-07,51,False
2010-05-08,31,False
2010-05-09,36,False
2010-05-10,46,False
2010-05-11,45,False
2010-05-12,43,False
2010-05-13,54,False
2010-05-14,46,False
2010-05-15,36,False
2010-05-16,31,False
2010-05-17,42,False
2010-05-18,44,False
2010-05-19,46,False
2010-05-20,44,False
2010-05-21,48,False
2010-05-22,31,False
2010-05-23,30,False
2010-05-24,46,False
2010-05-25,48,False
2010-05-26,46,False
2010-05-27,45,False
2010-05-28,44,False
2010-05-29,33,False
2010-05-30,32,False
2010-05-31,31,False
2010-06-01,43,False
2010-06-02,44,False
2010-06-03,43,False
2010-06-04,45,False
2010-06-05,38,False
2010-06-06,29,False
2010-06-07,43,False
2010-06-08,44,False
2010-06-09,41,False
2010-06-10,45,False
2010-06-11,37,False
2010-06-12,35,False
2010-06-13,32,False
2010-06-14,37,False
2010-06-15,40,False
2010-06-16,39,False
2010-06-17,45,False
2010-06-18,46,False
2010-06-19,27,False
2010-06-20,24,False
2010-06-21,44,False
2010-06-22,46,False
2010-06-23,46,False
2010-06-24,41,False
2010-06-25,45,False
2010-06-26,41,False
2010-06-27,36,False
2010-06-28,43,False
2010-06-29,40,False
2010-06-30,41,False
2010-07-01,60,False
2010-07-02,53,False
2010-07-03,35,False
2010-07-04,42,False
2010-07-05,42,False
2010-07-06,53,False
2010-07-07,60,False
2010-07-08,64,False
2010-07-09,64,False
2010-07-10,36,False
2010-07-11,34,False
2010-07-12,59,False
2010-07-13,61,False
2010-07-14,51,False
2010-07-15,66,False
2010-07-16,59,False
2010-07-17,44,False
2010-07-18,43,False
2010-07-19,56,False
2010-07-20,57,False
2010-07-21,49,False
2010-07-22,51,False
2010-07-23,64,False
2010-07-24,47,False
2010-07-25,40,False
2010-07-26,55,False
2010-07-27,55,False
2010-07-28,55,False
2010-07-29,62,False
2010-07-30,58,False
2010-07-31,41,False
2010-08-01,39,False
2010-08-02,52,False
2010-08-03,58,False
2010-08-04,62,False
2010-08-05,56,False
2010-08-06,63,False
2010-08-07,40,False
2010-08-08,31,False
2010-08-09,56,False
2010-08-10,58,False
2010-08-11,61,False
2010-08-12,54,False
2010-08-13,62,False
2010-08-14,38,False
2010-08-15,46,False
2010-08-16,57,False
2010-08-17,55,False
2010-08-18,48,False
2010-08-19,55,False
2010-08-20,52,False
2010-08-21,41,False
2010-08-22,36,False
2010-08-23,47,False
2010-08-24,56,False
2010-08-25,43,False
2010-08-26,46,False
2010-08-27,57,False
2010-08-28,51,False
2010-08-29,33,False
2010-08-30,48,False
2010-08-31,50,False
2010-09-01,55,False
2010-09-02,56,False
2010-09-03,56,False
2010-09-04,39,False
2010-09-05,40,False
2010-09-06,38,False
2010-09-07,41,False
2010-09-08,48,False
2010-09-09,52,False
2010-09-10,48,False
2010-09-11,35,False
2010-09-12,41,False
2010-09-13,44,False
2010-09-14,47,False
2010-09-15,54,False
2010-09-16,57,False
2010-09-17,50,False
2010-09-18,33,False
2010-09-19,39,False
2010-09-20,58,False
2010-09-21,67,False
2010-09-22,49,False
2010-09-23,49,False
2010-09-24,54,False
2010-09-25,37,False
2010-09-26,42,False
2010-09-27,58,False
2010-09-28,56,False
2010-09-29,54,False
2010-09-30,54,False
2010-10-01,71,False
2010-10-02,47,False
2010-10-03,34,False
2010-10-04,57,False
2010-10-05,57,False
2010-10-06,68,False
2010-10-07,51,False
2010-10-08,65,False
2010-10-09,44,False
2010-10-10,36,False
2010-10-11,47,False
2010-10-12,65,False
2010-10-13,71,False
2010-10-14,65,False
2010-10-15,63,False
2010-10-16,42,False
2010-10-17,37,False
2010-10-18,56,False
2010-10-19,56,False
2010-10-20,59,False
2010-10-21,55,False
2010-10-22,60,False
2010-10-23,38,False
2010-10-24,44,False
2010-10-25,59,False
2010-10-26,59,False
2010-10-27,63,False
2010-10-28,58,False
2010-10-29,60,False
2010-10-30,41,False
2010-10-31,42,False
2010-11-01,71,False
2010-11-02,72,False
2010-11-03,66,False
2010-11-04,79,False
2010-11-05,70,False
2010-11-06,44,False
2010-11-07,32,False
2010-11-08,61,False
2010-11-09,65,False
2010-11-10,65,False
2010-11-11,61,False
2010-11-12,58,False
2010-11-13,38,False
2010-11-14,45,False
2010-11-15,58,False
2010-11-16,57,False
2010-11-17,55,False
2010-11-18,58,False
2010-11-19,58,False
2010-11-20,34,False
2010-11-21,37,False
2010-11-22,52,False
2010-11-23,62,False
2010-11-24,50,False
2010-11-25,42,False
2010-11-26,47,False
2010-11-27,43,False
2010-11-28,39,False
2010-11-29,49,False
2010-11-30,55,False
2010-12-01,56,False
2010-12-02,64,False
2010-12-03,61,False
2010-12-04,44,False
2010-12-05,38,False
2010-12-06,48,False
2010-12-07,53,False
2010-12-08,49,False
2010-12-09,100,False
2010-12-10,75,False
2010-12-11,44,False
2010-12-12,40,False
2010-12-13,59,False
2010-12-14,54,False
2010-12-15,50,False
2010-12-16,52,False
2010-12-17,48,False
2010-12-18,42,False
2010-12-19,39,False
2010-12-20,56,False
2010-12-21,57,False
2010-12-22,73,False
2010-12-23,72,False
2010-12-24,50,False
2010-12-25,43,False
2010-12-26,37,False
2010-12-27,65,False
2010-12-28,59,False
2010-12-29,66,False
2010-12-30,61,False
2010-12-31,61,False
2011-01-01,50,False
2011-01-02,60,False
2011-01-03,76,False
2011-01-04,94,False
2011-01-05,84,False
2011-01-06,76,False
2011-01-07,77,False
2011-01-08,62,False
2011-01-09,52,False
2011-01-10,68,False
2011-01-11,73,False
2011-01-12,64,False
2011-01-13,67,False
2011-01-14,62,False
2011-01-15,52,False
2011-01-16,49,False
2011-01-17,56,False
2011-01-18,70,False
2011-01-19,74,False
2011-01-20,71,False
2011-01-21,65,False
2011-01-22,56,False
2011-01-23,48,False
2011-01-24,54,False
2011-01-25,76,False
2011-01-26,61,False
2011-01-27,62,False
2011-01-28,62,False
2011-01-29,52,False
2011-01-30,46,False
2011-01-31,69,False
2011-02-01,69,False
2011-02-02,76,False
2011-02-03,76,False
2011-02-04,67,False
2011-02-05,52,False
2011-02-06,54,False
2011-02-07,75,False
2011-02-08,75,False
2011-02-09,66,False
2011-02-10,67,False
2011-02-11,84,False
2011-02-12,62,False
2011-02-13,51,False
2011-02-14,76,False
2011-02-15,90,False
2011-02-16,85,False
2011-02-17,70,False
2011-02-18,79,False
2011-02-19,54,False
2011-02-20,53,False
2011-02-21,58,False
2011-02-22,72,False
2011-02-23,76,False
2011-02-24,71,False
2011-02-25,68,False
2011-02-26,58,False
2011-02-27,56,False
2011-02-28,61,False
2011-03-01,74,False
2011-03-02,68,False
2011-03-03,65,False
2011-03-04,62,False
2011-03-05,62,False
2011-03-06,54,False
2011-03-07,63,False
2011-03-08,69,False
2011-03-09,62,False
2011-03-10,73,False
2011-03-11,64,False
2011-03-12,47,False
2011-03-13,45,False
2011-03-14,66,False
2011-03-15,61,False
2011-03-16,66,False
2011-03-17,61,False
2011-03-18,61,False
2011-03-19,60,False
2011-03-20,38,False
2011-03-21,59,False
2011-03-22,60,False
2011-03-23,69,False
2011-03-24,62,False
2011-03-25,59,False
2011-03-26,59,False
2011-03-27,56,False
2011-03-28,60,False
2011-03-29,77,False
2011-03-30,68,False
2011-03-31,71,False
2011-04-01,100,False
2011-04-02,82,False
2011-04-03,63,False
2011-04-04,71,False
2011-04-05,95,False
2011-04-06,80,False
2011-04-07,70,False
2011-04-08,60,False
2011-04-09,42,False
2011-04-10,49,False
2011-04-11,73,False
2011-04-12,66,False
2011-04-13,70,False
2011-04-14,61,False
2011-04-15,66,False
2011-04-16,48,False
2011-04-17,66,False
2011-04-18,66,False
2011-04-19,67,False
2011-04-20,69,False
2011-04-21,79,False
2011-04-22,70,False
2011-04-23,48,False
2011-04-24,48,False
2011-04-25,75,False
2011-04-26,79,False
2011-04-27,78,False
2011-04-28,77,False
2011-04-29,72,False
2011-04-30,58,False
2011-05-01,46,False
2011-05-02,76,False
2011-05-03,97,False
2011-05-04,83,False
2011-05-05,80,False
2011-05-06,84,False
2011-05-07,62,False
2011-05-08,61,False
2011-05-09,83,False
2011-05-10,81,False
2011-05-11,85,False
2011-05-12,75,False
2011-05-13,73,False
2011-05-14,48,False
2011-05-15,52,False
2011-05-16,85,False
2011-05-17,70,False
2011-05-18,67,False
2011-05-19,71,False
2011-05-20,69,False
2011-05-21,54,False
2011-05-22,52,False
2011-05-23,72,False
2011-05-24,74,False
2011-05-25,73,False
2011-05-26,68,False
2011-05-27,66,False
2011-05-28,54,False
2011-05-29,46,False
2011-05-30,53,False
2011-05-31,66,False
2011-06-01,70,False
2011-06-02,73,False
2011-06-03,68,False
2011-06-04,55,False
2011-06-05,60,False
2011-06-06,75,False
2011-06-07,69,False
2011-06-08,66,False
2011-06-09,72,False
2011-06-10,68,False
2011-06-11,49,False
2011-06-12,55,False
2011-06-13,84,False
2011-06-14,77,False
2011-06-15,71,False
2011-06-16,77,False
2011-06-17,65,False
2011-06-18,50,False
2011-06-19,53,False
2011-06-20,73,False
2011-06-21,74,False
2011-06-22,78,False
2011-06-23,70,False
2011-06-24,71,False
2011-06-25,59,False
2011-06-26,59,False
2011-06-27,78,False
2011-06-28,84,False
2011-06-29,76,False
2011-06-30,73,False
2011-07-01,2,False
2011-07-02,1,False
2011-07-03,2,False
2011-07-04,1,False
2011-07-05,2,False
2011-07-06,2,False
2011-07-07,2,False
2011-07-08,2,False
2011-07-09,2,False
2011-07-10,2,False
2011-07-11,2,False
2011-07-12,2,False
2011-07-13,2,False
2011-07-14,2,False
2011-07-15,2,False
2011-07-16,2,False
2011-07-17,2,False
2011-07-18,2,False
2011-07-19,2,False
2011-07-20,2,False
2011-07-21,2,False
2011-07-22,2,False
2011-07-23,2,False
2011-07-24,2,False
2011-07-25,2,False
2011-07-26,2,False
2011-07-27,2,False
2011-07-28,2,False
2011-07-29,2,False
2011-07-30,2,False
2011-07-31,2,False
2011-08-01,2,False
2011-08-02,3,False
2011-08-03,2,False
2011-08-04,3,False
2011-08-05,2,False
2011-08-06,2,False
2011-08-07,2,False
2011-08-08,3,False
2011-08-09,3,False
2011-08-10,2,False
2011-08-11,2,False
2011-08-12,2,False
2011-08-13,2,False
2011-08-14,2,False
2011-08-15,2,False
2011-08-16,2,False
2011-08-17,2,False
2011-08-18,2,False
2011-08-19,2,False
2011-08-20,2,False
2011-08-21,1,False
2011-08-22,2,False
2011-08-23,2,False
2011-08-24,2,False
2011-08-25,2,False
2011-08-26,2,False
2011-08-27,1,False
2011-08-28,1,False
2011-08-29,2,False
2011-08-30,2,False
2011-08-31,2,False
2011-09-01,2,False
2011-09-02,2,False
2011-09-03,1,False
2011-09-04,1,False
2011-09-05,1,False
2011-09-06,2,False
2011-09-07,2,False
2011-09-08,2,False
2011-09-09,2,False
2011-09-10,1,False
2011-09-11,1,False
2011-09-12,2,False
2011-09-13,2,False
2011-09-14,2,False
2011-09-15,2,False
2011-09-16,2,False
2011-09-17,2,False
2011-09-18,2,False
2011-09-19,2,False
2011-09-20,2,False
2011-09-21,2,False
2011-09-22,2,False
2011-09-23,2,False
2011-09-24,2,False
2011-09-25,1,False
2011-09-26,2,False
2011-09-27,2,False
2011-09-28,2,False
2011-09-29,2,False
2011-09-30,2,False
2011-10-01,2,False
2011-10-02,2,False
2011-10-03,2,False
2011-10-04,32,False
2011-10-05,69,False
2011-10-06,28,False
2011-10-07,21,False
2011-10-08,20,False
2011-10-09,17,False
2011-10-10,16,False
2011-10-11,16,False
2011-10-12,30,False
2011-10-13,45,False
2011-10-14,67,False
2011-10-15,100,False
2011-10-16,72,False
2011-10-17,69,False
2011-10-18,64,False
2011-10-19,50,False
2011-10-20,44,False
2011-10-21,49,False
2011-10-22,43,False
2011-10-23,39,False
2011-10-24,33,False
2011-10-25,33,False
2011-10-26,28,False
2011-10-27,26,False
2011-10-28,31,False
2011-10-29,33,False
2011-10-30,34,False
2011-10-31,32,False
2011-11-01,27,False
2011-11-02,25,False
2011-11-03,26,False
2011-11-04,27,False
2011-11-05,29,False
2011-11-06,27,False
2011-11-07,25,False
2011-11-08,25,False
2011-11-09,25,False
2011-11-10,24,False
