date,DASH,isPartial
2020-12-03,68,False
2020-12-04,70,False
2020-12-05,66,False
2020-12-06,60,False
2020-12-07,69,False
2020-12-08,68,False
2020-12-09,89,False
2020-12-10,82,False
2020-12-11,73,False
2020-12-12,71,False
2020-12-13,61,False
2020-12-14,69,False
2020-12-15,72,False
2020-12-16,69,False
2020-12-17,74,False
2020-12-18,77,False
2020-12-19,100,False
2020-12-20,64,False
2020-12-21,72,False
2020-12-22,71,False
2020-12-23,73,False
2020-12-24,67,False
2020-12-25,53,False
2020-12-26,69,False
2020-12-27,66,False
2020-12-28,67,False
2020-12-29,68,False
2020-12-30,65,False
2020-12-31,63,False
2021-01-01,73,False
2021-01-02,80,False
2021-01-03,73,False
2021-01-04,74,False
2021-01-05,72,False
2021-01-06,75,False
2021-01-07,71,False
2021-01-08,74,False
2021-01-09,76,False
2021-01-10,76,False
2021-01-11,72,False
2021-01-12,75,False
2021-01-13,71,False
2021-01-14,66,False
2021-01-15,70,False
2021-01-16,68,False
2021-01-17,70,False
2021-01-18,70,False
2021-01-19,68,False
2021-01-20,69,False
2021-01-21,69,False
2021-01-22,72,False
2021-01-23,77,False
2021-01-24,72,False
2021-01-25,73,False
2021-01-26,62,False
2021-01-27,71,False
2021-01-28,71,False
2021-01-29,72,False
2021-01-30,71,False
2021-01-31,67,False
2021-02-01,70,False
2021-02-02,69,False
2021-02-03,69,False
2021-02-04,71,False
2021-02-05,70,False
2021-02-06,76,False
2021-02-07,70,False
2021-02-08,75,False
2021-02-09,72,False
2021-02-10,74,False
2021-02-11,70,False
2021-02-12,74,False
2021-02-13,84,False
2021-02-14,77,False
2021-02-15,73,False
2021-02-16,70,False
2021-02-17,71,False
2021-02-18,74,False
2021-02-19,81,False
2021-02-20,75,False
2021-02-21,73,False
2021-02-22,73,False
2021-02-23,75,False
2021-02-24,75,False
2021-02-25,72,False
2021-02-26,76,False
2021-02-27,75,False
2021-02-28,70,False
2021-03-01,73,False
2021-03-02,74,False
2021-03-03,76,False
2021-03-04,75,False
2021-03-05,82,False
2021-03-06,84,False
2021-03-07,69,False
2021-03-08,75,False
2021-03-09,78,False
2021-03-10,77,False
2021-03-11,79,False
2021-03-12,88,False
2021-03-13,87,False
2021-03-14,75,False
2021-03-15,83,False
2021-03-16,79,False
2021-03-17,81,False
2021-03-18,78,False
2021-03-19,83,False
2021-03-20,75,False
2021-03-21,69,False
2021-03-22,76,False
2021-03-23,72,False
2021-03-24,73,False
2021-03-25,70,False
2021-03-26,77,False
2021-03-27,73,False
2021-03-28,74,False
2021-03-29,69,False
2021-03-30,78,False
2021-03-31,77,False
2021-04-01,78,False
2021-04-02,73,False
2021-04-03,70,False
2021-04-04,67,False
2021-04-05,70,False
2021-04-06,66,False
2021-04-07,70,False
2021-04-08,71,False
2021-04-09,76,False
2021-04-10,68,False
2021-04-11,70,False
2021-04-12,67,False
2021-04-13,65,False
2021-04-14,65,False
2021-04-15,76,False
2021-04-16,73,False
2021-04-17,72,False
2021-04-18,65,False
2021-04-19,72,False
2021-04-20,71,False
2021-04-21,68,False
2021-04-22,74,False
2021-04-23,77,False
2021-04-24,73,False
2021-04-25,68,False
2021-04-26,74,False
2021-04-27,71,False
2021-04-28,72,False
2021-04-29,77,False
2021-04-30,84,False
2021-05-01,69,False
2021-05-02,68,False
2021-05-03,73,False
2021-05-04,73,False
2021-05-05,76,False
2021-05-06,73,False
2021-05-07,80,False
2021-05-08,74,False
2021-05-09,75,False
2021-05-10,77,False
2021-05-11,72,False
2021-05-12,74,False
2021-05-13,75,False
2021-05-14,73,False
2021-05-15,100,False
2021-05-16,71,False
2021-05-17,70,False
2021-05-18,73,False
2021-05-19,73,False
2021-05-20,75,False
2021-05-21,76,False
2021-05-22,74,False
2021-05-23,75,False
2021-05-24,70,False
2021-05-25,77,False
2021-05-26,74,False
2021-05-27,78,False
2021-05-28,74,False
2021-05-29,72,False
2021-05-30,71,False
2021-05-31,64,False
2021-06-01,69,False
2021-06-02,74,False
2021-06-03,75,False
2021-06-04,71,False
2021-06-05,69,False
2021-06-06,69,False
2021-06-07,67,False
2021-06-08,70,False
2021-06-09,72,False
2021-06-10,70,False
2021-06-11,74,False
2021-06-12,72,False
2021-06-13,69,False
2021-06-14,74,False
2021-06-15,69,False
2021-06-16,71,False
2021-06-17,72,False
2021-06-18,68,False
2021-06-19,70,False
2021-06-20,78,False
2021-06-21,75,False
2021-06-22,72,False
2021-06-23,73,False
2021-06-24,71,False
2021-06-25,72,False
2021-06-26,76,False
2021-06-27,70,False
2021-06-28,72,False
2021-06-29,72,False
2021-06-30,70,False
2021-07-01,74,False
2021-07-02,74,False
2021-07-03,74,False
2021-07-04,71,False
2021-07-05,73,False
2021-07-06,73,False
2021-07-07,78,False
2021-07-08,78,False
2021-07-09,82,False
2021-07-10,78,False
2021-07-11,69,False
2021-07-12,83,False
2021-07-13,84,False
2021-07-14,81,False
2021-07-15,82,False
2021-07-16,83,False
2021-07-17,87,False
2021-07-18,75,False
2021-07-19,83,False
2021-07-20,82,False
2021-07-21,73,False
2021-07-22,89,False
2021-07-23,100,False
2021-07-24,98,False
2021-07-25,86,False
2021-07-26,97,False
2021-07-27,95,False
2021-07-28,88,False
2021-07-29,96,False
2021-07-30,94,False
2021-07-31,93,False
2021-08-01,89,False
2021-08-02,94,False
2021-08-03,87,False
2021-08-04,82,False
2021-08-05,83,False
2021-08-06,82,False
2021-08-07,84,False
2021-08-08,81,False
2021-08-09,79,False
2021-08-10,82,False
2021-08-11,82,False
2021-08-12,82,False
2021-08-13,90,False
2021-08-14,91,False
2021-08-15,78,False
2021-08-16,86,False
2021-08-17,83,False
2021-08-18,83,False
2021-08-19,81,False
2021-08-20,82,False
2021-08-21,84,False
2021-08-22,77,False
2021-08-23,82,False
2021-08-24,80,False
2021-08-25,83,False
2021-08-26,82,False
2021-08-27,83,False
2021-08-28,84,False
2021-08-29,77,False
2021-08-30,75,False
2021-08-31,81,False
2021-09-01,80,False
2021-09-02,83,False
2021-09-03,80,False
2021-09-04,75,False
2021-09-05,73,False
2021-09-06,77,False
2021-09-07,79,False
2021-09-08,78,False
2021-09-09,80,False
2021-09-10,77,False
2021-09-11,78,False
2021-09-12,76,False
2021-09-13,79,False
2021-09-14,79,False
2021-09-15,83,False
2021-09-16,80,False
2021-09-17,87,False
2021-09-18,85,False
2021-09-19,80,False
2021-09-20,88,False
2021-09-21,92,False
2021-09-22,93,False
2021-09-23,87,False
2021-09-24,91,False
2021-09-25,86,False
2021-09-26,80,False
2021-09-27,89,False
2021-09-28,86,False
2021-09-29,87,False
2021-09-30,84,False
2021-10-01,86,False
2021-10-02,77,False
2021-10-03,74,False
2021-10-04,81,False
2021-10-05,82,False
2021-10-06,84,False
2021-10-07,83,False
2021-10-08,83,False
2021-10-09,85,False
2021-10-10,74,False
2021-10-11,81,False
2021-10-12,78,False
2021-10-13,75,False
2021-10-14,78,False
2021-10-15,84,False
2021-10-16,82,False
2021-10-17,76,False
2021-10-18,80,False
2021-10-19,78,False
2021-10-20,85,False
2021-10-21,82,False
2021-10-22,87,False
2021-10-23,83,False
2021-10-24,80,False
2021-10-25,84,False
2021-10-26,85,False
2021-10-27,84,False
2021-10-28,82,False
2021-10-29,85,False
2021-10-30,76,False
2021-10-31,77,False
2021-11-01,78,False
2021-11-02,74,False
2021-11-03,72,False
2021-11-04,70,False
2021-11-05,76,False
2021-11-06,73,False
2021-11-07,73,False
2021-11-08,76,False
2021-11-09,79,False
2021-11-10,81,False
2021-11-11,76,False
2021-11-12,81,False
2021-11-13,77,False
2021-11-14,78,False
2021-11-15,78,False
2021-11-16,74,False
2021-11-17,79,False
2021-11-18,79,False
2021-11-19,79,False
2021-11-20,77,False
2021-11-21,73,False
2021-11-22,82,False
2021-11-23,82,False
2021-11-24,83,False
2021-11-25,80,False
2021-11-26,79,False
2021-11-27,85,False
2021-11-28,75,False
2021-11-29,82,False
2021-11-30,83,False
2021-12-01,81,False
2021-12-02,77,False
2021-12-03,81,False
2021-12-04,78,False
2021-12-05,81,False
2021-12-06,82,False
2021-12-07,78,False
2021-12-08,81,False
2021-12-09,78,False
2021-12-10,87,False
2021-12-11,82,False
2021-12-12,79,False
2021-12-13,79,False
2021-12-14,81,False
2021-12-15,84,False
2021-12-16,82,False
2021-12-17,89,False
2021-12-18,83,False
2021-12-19,73,False
2021-12-20,77,False
2021-12-21,78,False
2021-12-22,79,False
2021-12-23,75,False
2021-12-24,71,False
2021-12-25,72,False
2021-12-26,73,False
2021-12-27,80,False
2021-12-28,82,False
2021-12-29,82,False
2021-12-30,79,False
2021-12-31,77,False
2022-01-01,56,False
2022-01-02,56,False
2022-01-03,54,False
2022-01-04,100,False
2022-01-05,46,False
2022-01-06,45,False
2022-01-07,59,False
2022-01-08,59,False
2022-01-09,54,False
2022-01-10,56,False
2022-01-11,59,False
2022-01-12,56,False
2022-01-13,44,False
2022-01-14,45,False
2022-01-15,57,False
2022-01-16,84,False
2022-01-17,51,False
2022-01-18,52,False
2022-01-19,54,False
2022-01-20,58,False
2022-01-21,61,False
2022-01-22,66,False
2022-01-23,55,False
2022-01-24,62,False
2022-01-25,60,False
2022-01-26,47,False
2022-01-27,59,False
2022-01-28,66,False
2022-01-29,64,False
2022-01-30,56,False
2022-01-31,62,False
2022-02-01,60,False
2022-02-02,59,False
2022-02-03,61,False
2022-02-04,60,False
2022-02-05,56,False
2022-02-06,54,False
2022-02-07,60,False
2022-02-08,59,False
2022-02-09,60,False
2022-02-10,47,False
2022-02-11,60,False
2022-02-12,60,False
2022-02-13,58,False
2022-02-14,64,False
2022-02-15,68,False
2022-02-16,63,False
2022-02-17,67,False
2022-02-18,68,False
2022-02-19,65,False
2022-02-20,67,False
2022-02-21,66,False
2022-02-22,67,False
2022-02-23,69,False
2022-02-24,61,False
2022-02-25,65,False
2022-02-26,67,False
2022-02-27,62,False
2022-02-28,66,False
2022-03-01,59,False
2022-03-02,71,False
2022-03-03,67,False
2022-03-04,81,False
2022-03-05,77,False
2022-03-06,68,False
2022-03-07,74,False
2022-03-08,66,False
2022-03-09,66,False
2022-03-10,63,False
2022-03-11,66,False
2022-03-12,64,False
2022-03-13,61,False
2022-03-14,62,False
2022-03-15,59,False
2022-03-16,59,False
2022-03-17,60,False
2022-03-18,56,False
2022-03-19,59,False
2022-03-20,55,False
2022-03-21,60,False
2022-03-22,63,False
2022-03-23,57,False
2022-03-24,60,False
2022-03-25,65,False
2022-03-26,61,False
2022-03-27,57,False
2022-03-28,62,False
2022-03-29,61,False
2022-03-30,57,False
2022-03-31,61,False
2022-04-01,65,False
2022-04-02,53,False
2022-04-03,53,False
2022-04-04,61,False
2022-04-05,62,False
2022-04-06,63,False
2022-04-07,64,False
2022-04-08,65,False
2022-04-09,58,False
2022-04-10,54,False
2022-04-11,56,False
2022-04-12,58,False
2022-04-13,57,False
2022-04-14,58,False
2022-04-15,57,False
2022-04-16,56,False
2022-04-17,52,False
2022-04-18,60,False
2022-04-19,60,False
2022-04-20,62,False
2022-04-21,62,False
2022-04-22,61,False
2022-04-23,55,False
2022-04-24,53,False
2022-04-25,56,False
2022-04-26,54,False
2022-04-27,61,False
2022-04-28,59,False
2022-04-29,64,False
2022-04-30,59,False
2022-05-01,55,False
2022-05-02,57,False
2022-05-03,58,False
2022-05-04,59,False
2022-05-05,64,False
2022-05-06,62,False
2022-05-07,58,False
2022-05-08,57,False
2022-05-09,59,False
2022-05-10,62,False
2022-05-11,63,False
2022-05-12,61,False
2022-05-13,63,False
2022-05-14,49,False
2022-05-15,50,False
2022-05-16,56,False
2022-05-17,55,False
2022-05-18,57,False
2022-05-19,61,False
2022-05-20,60,False
2022-05-21,50,False
2022-05-22,49,False
2022-05-23,55,False
2022-05-24,58,False
2022-05-25,54,False
2022-05-26,58,False
2022-05-27,55,False
2022-05-28,49,False
2022-05-29,49,False
2022-05-30,50,False
2022-05-31,54,False
2022-06-01,53,False
2022-06-02,56,False
2022-06-03,54,False
2022-06-04,54,False
2022-06-05,49,False
2022-06-06,52,False
2022-06-07,53,False
2022-06-08,54,False
2022-06-09,56,False
2022-06-10,54,False
2022-06-11,53,False
2022-06-12,53,False
2022-06-13,55,False
2022-06-14,55,False
2022-06-15,54,False
2022-06-16,54,False
2022-06-17,53,False
2022-06-18,52,False
2022-06-19,50,False
2022-06-20,52,False
2022-06-21,54,False
2022-06-22,56,False
2022-06-23,55,False
2022-06-24,56,False
2022-06-25,52,False
2022-06-26,54,False
2022-06-27,56,False
2022-06-28,56,False
2022-06-29,54,False
2022-06-30,53,False
2022-07-01,68,False
2022-07-02,61,False
2022-07-03,68,False
2022-07-04,66,False
2022-07-05,66,False
2022-07-06,64,False
2022-07-07,68,False
2022-07-08,70,False
2022-07-09,70,False
2022-07-10,70,False
2022-07-11,70,False
2022-07-12,69,False
2022-07-13,69,False
2022-07-14,69,False
2022-07-15,66,False
2022-07-16,64,False
2022-07-17,70,False
2022-07-18,70,False
2022-07-19,71,False
2022-07-20,69,False
2022-07-21,68,False
2022-07-22,71,False
2022-07-23,66,False
2022-07-24,67,False
2022-07-25,63,False
2022-07-26,70,False
2022-07-27,64,False
2022-07-28,71,False
2022-07-29,67,False
2022-07-30,64,False
2022-07-31,67,False
2022-08-01,65,False
2022-08-02,63,False
2022-08-03,67,False
2022-08-04,70,False
2022-08-05,68,False
2022-08-06,68,False
2022-08-07,65,False
2022-08-08,62,False
2022-08-09,65,False
2022-08-10,64,False
2022-08-11,63,False
2022-08-12,65,False
2022-08-13,67,False
2022-08-14,68,False
2022-08-15,66,False
2022-08-16,70,False
2022-08-17,68,False
2022-08-18,62,False
2022-08-19,70,False
2022-08-20,66,False
2022-08-21,70,False
2022-08-22,70,False
2022-08-23,71,False
2022-08-24,70,False
2022-08-25,73,False
2022-08-26,73,False
2022-08-27,67,False
2022-08-28,68,False
2022-08-29,72,False
2022-08-30,71,False
2022-08-31,68,False
2022-09-01,100,False
2022-09-02,86,False
2022-09-03,72,False
2022-09-04,65,False
2022-09-05,69,False
2022-09-06,72,False
2022-09-07,71,False
2022-09-08,70,False
2022-09-09,79,False
2022-09-10,72,False
2022-09-11,75,False
2022-09-12,75,False
2022-09-13,74,False
2022-09-14,74,False
2022-09-15,79,False
2022-09-16,83,False
2022-09-17,75,False
2022-09-18,79,False
2022-09-19,76,False
2022-09-20,81,False
2022-09-21,79,False
2022-09-22,77,False
2022-09-23,84,False
2022-09-24,77,False
2022-09-25,76,False
2022-09-26,75,False
2022-09-27,77,False
2022-09-28,76,False
2022-09-29,79,False
2022-09-30,77,False
2022-10-01,68,False
2022-10-02,66,False
2022-10-03,69,False
2022-10-04,69,False
2022-10-05,71,False
2022-10-06,76,False
2022-10-07,83,False
2022-10-08,75,False
2022-10-09,70,False
2022-10-10,70,False
2022-10-11,75,False
2022-10-12,75,False
2022-10-13,75,False
2022-10-14,80,False
2022-10-15,74,False
2022-10-16,75,False
2022-10-17,74,False
2022-10-18,76,False
2022-10-19,76,False
2022-10-20,75,False
2022-10-21,76,False
2022-10-22,69,False
2022-10-23,64,False
2022-10-24,65,False
2022-10-25,75,False
2022-10-26,73,False
2022-10-27,75,False
2022-10-28,76,False
2022-10-29,72,False
2022-10-30,69,False
2022-10-31,72,False
2022-11-01,76,False
2022-11-02,74,False
2022-11-03,78,False
2022-11-04,82,False
2022-11-05,71,False
2022-11-06,71,False
2022-11-07,75,False
2022-11-08,75,False
2022-11-09,73,False
2022-11-10,75,False
2022-11-11,77,False
2022-11-12,71,False
2022-11-13,75,False
2022-11-14,71,False
2022-11-15,77,False
2022-11-16,74,False
2022-11-17,76,False
2022-11-18,82,False
2022-11-19,74,False
2022-11-20,70,False
2022-11-21,69,False
2022-11-22,71,False
2022-11-23,69,False
2022-11-24,65,False
2022-11-25,68,False
2022-11-26,69,False
2022-11-27,73,False
2022-11-28,72,False
2022-11-29,75,False
2022-11-30,76,False
2022-12-01,74,False
2022-12-02,76,False
2022-12-03,72,False
2022-12-04,76,False
2022-12-05,69,False
2022-12-06,72,False
2022-12-07,77,False
2022-12-08,81,False
2022-12-09,79,False
2022-12-10,69,False
2022-12-11,73,False
2022-12-12,77,False
2022-12-13,73,False
2022-12-14,79,False
2022-12-15,83,False
2022-12-16,85,False
2022-12-17,75,False
2022-12-18,67,False
2022-12-19,76,False
2022-12-20,76,False
2022-12-21,76,False
2022-12-22,76,False
2022-12-23,72,False
2022-12-24,67,False
2022-12-25,68,False
2022-12-26,65,False
2022-12-27,70,False
2022-12-28,67,False
2022-12-29,71,False
2022-12-30,68,False
2022-12-31,66,False
2023-01-01,79,False
2023-01-02,76,False
2023-01-03,81,False
2023-01-04,82,False
2023-01-05,84,False
2023-01-06,88,False
2023-01-07,80,False
2023-01-08,83,False
2023-01-09,83,False
2023-01-10,82,False
2023-01-11,87,False
2023-01-12,85,False
2023-01-13,84,False
2023-01-14,77,False
2023-01-15,80,False
2023-01-16,78,False
2023-01-17,84,False
2023-01-18,81,False
2023-01-19,83,False
2023-01-20,89,False
2023-01-21,83,False
2023-01-22,84,False
2023-01-23,87,False
2023-01-24,82,False
2023-01-25,82,False
2023-01-26,81,False
2023-01-27,85,False
2023-01-28,80,False
2023-01-29,78,False
2023-01-30,83,False
2023-01-31,87,False
2023-02-01,86,False
2023-02-02,83,False
2023-02-03,88,False
2023-02-04,79,False
2023-02-05,79,False
2023-02-06,83,False
2023-02-07,79,False
2023-02-08,82,False
2023-02-09,83,False
2023-02-10,86,False
2023-02-11,74,False
2023-02-12,79,False
2023-02-13,83,False
2023-02-14,81,False
2023-02-15,84,False
2023-02-16,89,False
2023-02-17,84,False
2023-02-18,78,False
2023-02-19,80,False
2023-02-20,84,False
2023-02-21,89,False
2023-02-22,91,False
2023-02-23,87,False
2023-02-24,93,False
2023-02-25,87,False
2023-02-26,86,False
2023-02-27,96,False
2023-02-28,90,False
2023-03-01,84,False
2023-03-02,90,False
2023-03-03,100,False
2023-03-04,88,False
2023-03-05,87,False
2023-03-06,86,False
2023-03-07,85,False
2023-03-08,80,False
2023-03-09,88,False
2023-03-10,89,False
2023-03-11,81,False
2023-03-12,83,False
2023-03-13,88,False
2023-03-14,86,False
2023-03-15,81,False
2023-03-16,85,False
2023-03-17,87,False
2023-03-18,80,False
2023-03-19,79,False
2023-03-20,85,False
2023-03-21,81,False
2023-03-22,81,False
2023-03-23,85,False
2023-03-24,94,False
2023-03-25,78,False
2023-03-26,79,False
2023-03-27,81,False
2023-03-28,87,False
2023-03-29,80,False
2023-03-30,83,False
2023-03-31,88,False
2023-04-01,74,False
2023-04-02,72,False
2023-04-03,75,False
2023-04-04,75,False
2023-04-05,78,False
2023-04-06,80,False
2023-04-07,81,False
2023-04-08,70,False
2023-04-09,70,False
2023-04-10,73,False
2023-04-11,73,False
2023-04-12,77,False
2023-04-13,78,False
2023-04-14,80,False
2023-04-15,73,False
2023-04-16,78,False
2023-04-17,78,False
2023-04-18,81,False
2023-04-19,84,False
2023-04-20,82,False
2023-04-21,84,False
2023-04-22,73,False
2023-04-23,74,False
2023-04-24,80,False
2023-04-25,82,False
2023-04-26,83,False
2023-04-27,85,False
2023-04-28,92,False
2023-04-29,81,False
2023-04-30,76,False
2023-05-01,87,False
2023-05-02,81,False
2023-05-03,79,False
2023-05-04,85,False
2023-05-05,97,False
2023-05-06,77,False
2023-05-07,74,False
2023-05-08,82,False
2023-05-09,84,False
2023-05-10,88,False
2023-05-11,86,False
2023-05-12,94,False
2023-05-13,80,False
2023-05-14,78,False
2023-05-15,86,False
2023-05-16,89,False
2023-05-17,88,False
2023-05-18,92,False
2023-05-19,96,False
2023-05-20,78,False
2023-05-21,79,False
2023-05-22,86,False
2023-05-23,85,False
2023-05-24,86,False
2023-05-25,92,False
2023-05-26,90,False
2023-05-27,80,False
2023-05-28,74,False
2023-05-29,73,False
2023-05-30,82,False
2023-05-31,87,False
2023-06-01,91,False
2023-06-02,87,False
2023-06-03,79,False
2023-06-04,80,False
2023-06-05,82,False
2023-06-06,85,False
2023-06-07,88,False
2023-06-08,87,False
2023-06-09,83,False
2023-06-10,77,False
2023-06-11,78,False
2023-06-12,88,False
2023-06-13,86,False
2023-06-14,86,False
2023-06-15,88,False
2023-06-16,88,False
2023-06-17,77,False
2023-06-18,80,False
2023-06-19,79,False
2023-06-20,83,False
2023-06-21,85,False
2023-06-22,87,False
2023-06-23,85,False
2023-06-24,79,False
2023-06-25,82,False
2023-06-26,80,False
2023-06-27,85,False
2023-06-28,84,False
2023-06-29,85,False
2023-06-30,84,False
2023-07-01,41,False
2023-07-02,40,False
2023-07-03,42,False
2023-07-04,46,False
2023-07-05,44,False
2023-07-06,43,False
2023-07-07,44,False
2023-07-08,43,False
2023-07-09,42,False
2023-07-10,40,False
2023-07-11,40,False
2023-07-12,43,False
2023-07-13,43,False
2023-07-14,43,False
2023-07-15,41,False
2023-07-16,40,False
2023-07-17,40,False
2023-07-18,42,False
2023-07-19,43,False
2023-07-20,42,False
2023-07-21,42,False
2023-07-22,39,False
2023-07-23,40,False
2023-07-24,40,False
2023-07-25,39,False
2023-07-26,38,False
2023-07-27,39,False
2023-07-28,39,False
2023-07-29,41,False
2023-07-30,40,False
2023-07-31,40,False
2023-08-01,40,False
2023-08-02,39,False
2023-08-03,41,False
2023-08-04,41,False
2023-08-05,38,False
2023-08-06,42,False
2023-08-07,38,False
2023-08-08,39,False
2023-08-09,40,False
2023-08-10,39,False
2023-08-11,41,False
2023-08-12,39,False
2023-08-13,43,False
2023-08-14,42,False
2023-08-15,41,False
2023-08-16,44,False
2023-08-17,42,False
2023-08-18,46,False
2023-08-19,40,False
2023-08-20,42,False
2023-08-21,45,False
2023-08-22,47,False
2023-08-23,46,False
2023-08-24,46,False
2023-08-25,46,False
2023-08-26,43,False
2023-08-27,42,False
2023-08-28,48,False
2023-08-29,44,False
2023-08-30,47,False
2023-08-31,47,False
2023-09-01,52,False
2023-09-02,42,False
2023-09-03,40,False
2023-09-04,39,False
2023-09-05,47,False
2023-09-06,46,False
2023-09-07,52,False
2023-09-08,56,False
2023-09-09,44,False
2023-09-10,46,False
2023-09-11,48,False
2023-09-12,51,False
2023-09-13,54,False
2023-09-14,56,False
2023-09-15,58,False
2023-09-16,46,False
2023-09-17,47,False
2023-09-18,51,False
2023-09-19,55,False
2023-09-20,53,False
2023-09-21,59,False
2023-09-22,65,False
2023-09-23,49,False
2023-09-24,51,False
2023-09-25,52,False
2023-09-26,57,False
2023-09-27,57,False
2023-09-28,59,False
2023-09-29,62,False
2023-09-30,51,False
2023-10-01,50,False
2023-10-02,54,False
2023-10-03,56,False
2023-10-04,56,False
2023-10-05,64,False
2023-10-06,67,False
2023-10-07,50,False
2023-10-08,49,False
2023-10-09,50,False
2023-10-10,59,False
2023-10-11,56,False
2023-10-12,59,False
2023-10-13,63,False
2023-10-14,51,False
2023-10-15,53,False
2023-10-16,56,False
2023-10-17,57,False
2023-10-18,57,False
2023-10-19,59,False
2023-10-20,65,False
2023-10-21,52,False
2023-10-22,52,False
2023-10-23,52,False
2023-10-24,57,False
2023-10-25,59,False
2023-10-26,59,False
2023-10-27,63,False
2023-10-28,46,False
2023-10-29,47,False
2023-10-30,54,False
2023-10-31,58,False
2023-11-01,55,False
2023-11-02,60,False
2023-11-03,61,False
2023-11-04,46,False
2023-11-05,48,False
2023-11-06,55,False
2023-11-07,53,False
2023-11-08,56,False
2023-11-09,59,False
2023-11-10,56,False
2023-11-11,48,False
2023-11-12,45,False
2023-11-13,50,False
2023-11-14,56,False
2023-11-15,57,False
2023-11-16,58,False
2023-11-17,64,False
2023-11-18,52,False
2023-11-19,45,False
2023-11-20,54,False
2023-11-21,54,False
2023-11-22,49,False
2023-11-23,47,False
2023-11-24,49,False
2023-11-25,48,False
2023-11-26,48,False
2023-11-27,52,False
2023-11-28,56,False
2023-11-29,56,False
2023-11-30,57,False
2023-12-01,62,False
2023-12-02,52,False
2023-12-03,52,False
2023-12-04,52,False
2023-12-05,60,False
2023-12-06,57,False
2023-12-07,64,False
2023-12-08,68,False
2023-12-09,52,False
2023-12-10,52,False
2023-12-11,59,False
2023-12-12,60,False
2023-12-13,63,False
2023-12-14,61,False
2023-12-15,65,False
2023-12-16,49,False
2023-12-17,48,False
2023-12-18,56,False
2023-12-19,59,False
2023-12-20,100,False
2023-12-21,82,False
2023-12-22,72,False
2023-12-23,62,False
2023-12-24,59,False
2023-12-25,57,False
2023-12-26,55,False
2023-12-27,57,False
2023-12-28,53,False
2023-12-29,55,False
2023-12-30,53,False
2023-12-31,55,False
2024-01-01,71,False
2024-01-02,78,False
2024-01-03,79,False
2024-01-04,79,False
2024-01-05,84,False
2024-01-06,73,False
2024-01-07,75,False
2024-01-08,76,False
2024-01-09,84,False
2024-01-10,82,False
2024-01-11,86,False
2024-01-12,98,False
2024-01-13,75,False
2024-01-14,71,False
2024-01-15,69,False
2024-01-16,79,False
2024-01-17,87,False
2024-01-18,87,False
2024-01-19,83,False
2024-01-20,69,False
2024-01-21,68,False
2024-01-22,80,False
2024-01-23,78,False
2024-01-24,84,False
2024-01-25,89,False
2024-01-26,94,False
2024-01-27,76,False
2024-01-28,73,False
2024-01-29,80,False
2024-01-30,88,False
2024-01-31,85,False
2024-02-01,85,False
2024-02-02,96,False
2024-02-03,72,False
2024-02-04,73,False
2024-02-05,79,False
2024-02-06,85,False
2024-02-07,84,False
2024-02-08,87,False
2024-02-09,97,False
2024-02-10,76,False
2024-02-11,79,False
2024-02-12,87,False
2024-02-13,84,False
2024-02-14,82,False
2024-02-15,83,False
2024-02-16,91,False
2024-02-17,74,False
2024-02-18,71,False
2024-02-19,74,False
2024-02-20,78,False
2024-02-21,80,False
2024-02-22,84,False
2024-02-23,93,False
2024-02-24,77,False
2024-02-25,75,False
2024-02-26,79,False
2024-02-27,85,False
2024-02-28,89,False
2024-02-29,90,False
2024-03-01,100,False
2024-03-02,87,False
2024-03-03,96,False
2024-03-04,88,False
2024-03-05,81,False
2024-03-06,86,False
2024-03-07,90,False
2024-03-08,93,False
2024-03-09,75,False
2024-03-10,74,False
2024-03-11,73,False
2024-03-12,84,False
2024-03-13,82,False
2024-03-14,85,False
2024-03-15,83,False
2024-03-16,69,False
2024-03-17,68,False
2024-03-18,77,False
2024-03-19,79,False
2024-03-20,78,False
2024-03-21,81,False
2024-03-22,80,False
2024-03-23,66,False
2024-03-24,64,False
2024-03-25,70,False
2024-03-26,70,False
2024-03-27,72,False
2024-03-28,75,False
2024-03-29,65,False
2024-03-30,65,False
2024-03-31,62,False
