date,MRNA,isPartial
2008-08-02,0,False
2008-08-03,0,False
2008-08-04,33,False
2008-08-05,32,False
2008-08-06,46,False
2008-08-07,27,False
2008-08-08,32,False
2008-08-09,0,False
2008-08-10,0,False
2008-08-11,26,False
2008-08-12,0,False
2008-08-13,0,False
2008-08-14,34,False
2008-08-15,0,False
2008-08-16,0,False
2008-08-17,0,False
2008-08-18,26,False
2008-08-19,43,False
2008-08-20,0,False
2008-08-21,46,False
2008-08-22,0,False
2008-08-23,0,False
2008-08-24,0,False
2008-08-25,38,False
2008-08-26,36,False
2008-08-27,32,False
2008-08-28,36,False
2008-08-29,32,False
2008-08-30,37,False
2008-08-31,0,False
2008-09-01,33,False
2008-09-02,45,False
2008-09-03,32,False
2008-09-04,27,False
2008-09-05,28,False
2008-09-06,0,False
2008-09-07,0,False
2008-09-08,28,False
2008-09-09,42,False
2008-09-10,46,False
2008-09-11,38,False
2008-09-12,37,False
2008-09-13,32,False
2008-09-14,0,False
2008-09-15,38,False
2008-09-16,39,False
2008-09-17,45,False
2008-09-18,39,False
2008-09-19,36,False
2008-09-20,0,False
2008-09-21,0,False
2008-09-22,32,False
2008-09-23,61,False
2008-09-24,51,False
2008-09-25,39,False
2008-09-26,68,False
2008-09-27,41,False
2008-09-28,34,False
2008-09-29,40,False
2008-09-30,61,False
2008-10-01,36,False
2008-10-02,56,False
2008-10-03,24,False
2008-10-04,33,False
2008-10-05,42,False
2008-10-06,72,False
2008-10-07,63,False
2008-10-08,52,False
2008-10-09,65,False
2008-10-10,55,False
2008-10-11,32,False
2008-10-12,42,False
2008-10-13,46,False
2008-10-14,61,False
2008-10-15,43,False
2008-10-16,56,False
2008-10-17,57,False
2008-10-18,38,False
2008-10-19,45,False
2008-10-20,48,False
2008-10-21,78,False
2008-10-22,47,False
2008-10-23,34,False
2008-10-24,55,False
2008-10-25,41,False
2008-10-26,0,False
2008-10-27,65,False
2008-10-28,62,False
2008-10-29,69,False
2008-10-30,43,False
2008-10-31,35,False
2008-11-01,33,False
2008-11-02,41,False
2008-11-03,70,False
2008-11-04,67,False
2008-11-05,51,False
2008-11-06,65,False
2008-11-07,46,False
2008-11-08,40,False
2008-11-09,55,False
2008-11-10,71,False
2008-11-11,54,False
2008-11-12,71,False
2008-11-13,78,False
2008-11-14,41,False
2008-11-15,37,False
2008-11-16,56,False
2008-11-17,69,False
2008-11-18,54,False
2008-11-19,68,False
2008-11-20,68,False
2008-11-21,73,False
2008-11-22,0,False
2008-11-23,32,False
2008-11-24,62,False
2008-11-25,70,False
2008-11-26,30,False
2008-11-27,34,False
2008-11-28,52,False
2008-11-29,42,False
2008-11-30,46,False
2008-12-01,44,False
2008-12-02,60,False
2008-12-03,74,False
2008-12-04,83,False
2008-12-05,49,False
2008-12-06,49,False
2008-12-07,53,False
2008-12-08,69,False
2008-12-09,55,False
2008-12-10,100,False
2008-12-11,73,False
2008-12-12,72,False
2008-12-13,0,False
2008-12-14,61,False
2008-12-15,45,False
2008-12-16,75,False
2008-12-17,69,False
2008-12-18,52,False
2008-12-19,39,False
2008-12-20,0,False
2008-12-21,31,False
2008-12-22,32,False
2008-12-23,0,False
2008-12-24,0,False
2008-12-25,43,False
2008-12-26,0,False
2008-12-27,0,False
2008-12-28,0,False
2008-12-29,38,False
2008-12-30,0,False
2008-12-31,36,False
2009-01-01,0,False
2009-01-02,28,False
2009-01-03,0,False
2009-01-04,37,False
2009-01-05,47,False
2009-01-06,71,False
2009-01-07,45,False
2009-01-08,57,False
2009-01-09,54,False
2009-01-10,47,False
2009-01-11,44,False
2009-01-12,53,False
2009-01-13,46,False
2009-01-14,60,False
2009-01-15,52,False
2009-01-16,53,False
2009-01-17,28,False
2009-01-18,48,False
2009-01-19,52,False
2009-01-20,52,False
2009-01-21,54,False
2009-01-22,55,False
2009-01-23,60,False
2009-01-24,0,False
2009-01-25,0,False
2009-01-26,38,False
2009-01-27,46,False
2009-01-28,57,False
2009-01-29,64,False
2009-01-30,49,False
2009-01-31,35,False
2009-02-01,0,False
2009-02-02,65,False
2009-02-03,62,False
2009-02-04,53,False
2009-02-05,49,False
2009-02-06,54,False
2009-02-07,53,False
2009-02-08,47,False
2009-02-09,55,False
2009-02-10,86,False
2009-02-11,71,False
2009-02-12,58,False
2009-02-13,41,False
2009-02-14,53,False
2009-02-15,36,False
2009-02-16,43,False
2009-02-17,58,False
2009-02-18,60,False
2009-02-19,48,False
2009-02-20,50,False
2009-02-21,0,False
2009-02-22,29,False
2009-02-23,38,False
2009-02-24,51,False
2009-02-25,52,False
2009-02-26,73,False
2009-02-27,45,False
2009-02-28,31,False
2009-03-01,37,False
2009-03-02,68,False
2009-03-03,77,False
2009-03-04,80,False
2009-03-05,81,False
2009-03-06,67,False
2009-03-07,51,False
2009-03-08,45,False
2009-03-09,68,False
2009-03-10,88,False
2009-03-11,48,False
2009-03-12,70,False
2009-03-13,71,False
2009-03-14,37,False
2009-03-15,35,False
2009-03-16,42,False
2009-03-17,72,False
2009-03-18,74,False
2009-03-19,76,False
2009-03-20,56,False
2009-03-21,38,False
2009-03-22,28,False
2009-03-23,50,False
2009-03-24,63,False
2009-03-25,58,False
2009-03-26,56,False
2009-03-27,57,False
2009-03-28,29,False
2009-03-29,60,False
2009-03-30,100,False
2009-03-31,78,False
2009-04-01,65,False
2009-04-02,80,False
2009-04-03,75,False
2009-04-04,35,False
2009-04-05,49,False
2009-04-06,65,False
2009-04-07,67,False
2009-04-08,65,False
2009-04-09,55,False
2009-04-10,48,False
2009-04-11,32,False
2009-04-12,59,False
2009-04-13,42,False
2009-04-14,73,False
2009-04-15,54,False
2009-04-16,90,False
2009-04-17,65,False
2009-04-18,32,False
2009-04-19,62,False
2009-04-20,65,False
2009-04-21,70,False
2009-04-22,81,False
2009-04-23,57,False
2009-04-24,72,False
2009-04-25,0,False
2009-04-26,43,False
2009-04-27,44,False
2009-04-28,43,False
2009-04-29,69,False
2009-04-30,61,False
2009-05-01,55,False
2009-05-02,50,False
2009-05-03,27,False
2009-05-04,80,False
2009-05-05,38,False
2009-05-06,63,False
2009-05-07,68,False
2009-05-08,42,False
2009-05-09,41,False
2009-05-10,56,False
2009-05-11,29,False
2009-05-12,59,False
2009-05-13,41,False
2009-05-14,37,False
2009-05-15,55,False
2009-05-16,31,False
2009-05-17,51,False
2009-05-18,49,False
2009-05-19,65,False
2009-05-20,56,False
2009-05-21,76,False
2009-05-22,44,False
2009-05-23,49,False
2009-05-24,0,False
2009-05-25,44,False
2009-05-26,51,False
2009-05-27,45,False
2009-05-28,55,False
2009-05-29,27,False
2009-05-30,32,False
2009-05-31,35,False
2009-06-01,44,False
2009-06-02,62,False
2009-06-03,50,False
2009-06-04,66,False
2009-06-05,46,False
2009-06-06,37,False
2009-06-07,39,False
2009-06-08,68,False
2009-06-09,64,False
2009-06-10,60,False
2009-06-11,30,False
2009-06-12,31,False
2009-06-13,35,False
2009-06-14,38,False
2009-06-15,50,False
2009-06-16,54,False
2009-06-17,53,False
2009-06-18,42,False
2009-06-19,34,False
2009-06-20,0,False
2009-06-21,28,False
2009-06-22,39,False
2009-06-23,40,False
2009-06-24,0,False
2009-06-25,41,False
2009-06-26,37,False
2009-06-27,0,False
2009-06-28,29,False
2009-06-29,33,False
2009-06-30,42,False
2009-07-01,35,False
2009-07-02,35,False
2009-07-03,24,False
2009-07-04,32,False
2009-07-05,0,False
2009-07-06,47,False
2009-07-07,43,False
2009-07-08,41,False
2009-07-09,23,False
2009-07-10,37,False
2009-07-11,0,False
2009-07-12,0,False
2009-07-13,59,False
2009-07-14,45,False
2009-07-15,30,False
2009-07-16,38,False
2009-07-17,55,False
2009-07-18,39,False
2009-07-19,0,False
2009-07-20,56,False
2009-07-21,0,False
2009-07-22,52,False
2009-07-23,41,False
2009-07-24,52,False
2009-07-25,0,False
2009-07-26,0,False
2009-07-27,39,False
2009-07-28,35,False
2009-07-29,63,False
2009-07-30,45,False
2009-07-31,30,False
2009-08-01,0,False
2009-08-02,46,False
2009-08-03,31,False
2009-08-04,47,False
2009-08-05,39,False
2009-08-06,39,False
2009-08-07,38,False
2009-08-08,0,False
2009-08-09,0,False
2009-08-10,0,False
2009-08-11,28,False
2009-08-12,50,False
2009-08-13,44,False
2009-08-14,23,False
2009-08-15,0,False
2009-08-16,0,False
2009-08-17,32,False
2009-08-18,62,False
2009-08-19,49,False
2009-08-20,31,False
2009-08-21,24,False
2009-08-22,0,False
2009-08-23,35,False
2009-08-24,54,False
2009-08-25,38,False
2009-08-26,38,False
2009-08-27,34,False
2009-08-28,35,False
2009-08-29,0,False
2009-08-30,0,False
2009-08-31,39,False
2009-09-01,35,False
2009-09-02,51,False
2009-09-03,41,False
2009-09-04,35,False
2009-09-05,0,False
2009-09-06,29,False
2009-09-07,49,False
2009-09-08,45,False
2009-09-09,53,False
2009-09-10,49,False
2009-09-11,44,False
2009-09-12,38,False
2009-09-13,36,False
2009-09-14,52,False
2009-09-15,62,False
2009-09-16,55,False
2009-09-17,46,False
2009-09-18,50,False
2009-09-19,36,False
2009-09-20,45,False
2009-09-21,60,False
2009-09-22,56,False
2009-09-23,63,False
2009-09-24,56,False
2009-09-25,67,False
2009-09-26,29,False
2009-09-27,42,False
2009-09-28,61,False
2009-09-29,67,False
2009-09-30,68,False
2009-10-01,64,False
2009-10-02,49,False
2009-10-03,44,False
2009-10-04,73,False
2009-10-05,57,False
2009-10-06,74,False
2009-10-07,69,False
2009-10-08,63,False
2009-10-09,65,False
2009-10-10,49,False
2009-10-11,41,False
2009-10-12,66,False
2009-10-13,75,False
2009-10-14,73,False
2009-10-15,63,False
2009-10-16,59,False
2009-10-17,39,False
2009-10-18,69,False
2009-10-19,61,False
2009-10-20,73,False
2009-10-21,75,False
2009-10-22,73,False
2009-10-23,61,False
2009-10-24,30,False
2009-10-25,57,False
2009-10-26,78,False
2009-10-27,100,False
2009-10-28,80,False
2009-10-29,80,False
2009-10-30,64,False
2009-10-31,29,False
2009-11-01,44,False
2009-11-02,82,False
2009-11-03,78,False
2009-11-04,91,False
2009-11-05,57,False
2009-11-06,45,False
2009-11-07,33,False
2009-11-08,65,False
2009-11-09,65,False
2009-11-10,85,False
2009-11-11,95,False
2009-11-12,74,False
2009-11-13,63,False
2009-11-14,40,False
2009-11-15,62,False
2009-11-16,97,False
2009-11-17,76,False
2009-11-18,70,False
2009-11-19,64,False
2009-11-20,68,False
2009-11-21,45,False
2009-11-22,46,False
2009-11-23,87,False
2009-11-24,74,False
2009-11-25,54,False
2009-11-26,44,False
2009-11-27,66,False
2009-11-28,33,False
2009-11-29,46,False
2009-11-30,86,False
2009-12-01,72,False
2009-12-02,94,False
2009-12-03,89,False
2009-12-04,71,False
2009-12-05,44,False
2009-12-06,58,False
2009-12-07,93,False
2009-12-08,88,False
2009-12-09,91,False
2009-12-10,75,False
2009-12-11,83,False
2009-12-12,45,False
2009-12-13,37,False
2009-12-14,72,False
2009-12-15,93,False
2009-12-16,48,False
2009-12-17,79,False
2009-12-18,49,False
2009-12-19,29,False
2009-12-20,30,False
2009-12-21,61,False
2009-12-22,37,False
2009-12-23,45,False
2009-12-24,0,False
2009-12-25,0,False
2009-12-26,0,False
2009-12-27,0,False
2009-12-28,38,False
2009-12-29,31,False
2009-12-30,22,False
2009-12-31,0,False
2010-01-01,0,False
2010-01-02,32,False
2010-01-03,33,False
2010-01-04,52,False
2010-01-05,64,False
2010-01-06,42,False
2010-01-07,74,False
2010-01-08,61,False
2010-01-09,31,False
2010-01-10,50,False
2010-01-11,92,False
2010-01-12,54,False
2010-01-13,74,False
2010-01-14,66,False
2010-01-15,61,False
2010-01-16,0,False
2010-01-17,30,False
2010-01-18,53,False
2010-01-19,66,False
2010-01-20,77,False
2010-01-21,86,False
2010-01-22,68,False
2010-01-23,51,False
2010-01-24,45,False
2010-01-25,72,False
2010-01-26,78,False
2010-01-27,80,False
2010-01-28,76,False
2010-01-29,60,False
2010-01-30,42,False
2010-01-31,49,False
2010-02-01,77,False
2010-02-02,60,False
2010-02-03,63,False
2010-02-04,82,False
2010-02-05,68,False
2010-02-06,37,False
2010-02-07,57,False
2010-02-08,81,False
2010-02-09,81,False
2010-02-10,66,False
2010-02-11,50,False
2010-02-12,72,False
2010-02-13,36,False
2010-02-14,32,False
2010-02-15,51,False
2010-02-16,82,False
2010-02-17,54,False
2010-02-18,55,False
2010-02-19,46,False
2010-02-20,38,False
2010-02-21,54,False
2010-02-22,86,False
2010-02-23,100,False
2010-02-24,75,False
2010-02-25,91,False
2010-02-26,70,False
2010-02-27,36,False
2010-02-28,38,False
2010-03-01,91,False
2010-03-02,83,False
2010-03-03,79,False
2010-03-04,100,False
2010-03-05,70,False
2010-03-06,25,False
2010-03-07,43,False
2010-03-08,90,False
2010-03-09,78,False
2010-03-10,87,False
2010-03-11,74,False
2010-03-12,63,False
2010-03-13,52,False
2010-03-14,60,False
2010-03-15,80,False
2010-03-16,87,False
2010-03-17,83,False
2010-03-18,73,False
2010-03-19,60,False
2010-03-20,40,False
2010-03-21,33,False
2010-03-22,81,False
2010-03-23,91,False
2010-03-24,83,False
2010-03-25,71,False
2010-03-26,73,False
2010-03-27,36,False
2010-03-28,24,False
2010-03-29,94,False
2010-03-30,68,False
2010-03-31,60,False
2010-04-01,50,False
2010-04-02,54,False
2010-04-03,42,False
2010-04-04,42,False
2010-04-05,75,False
2010-04-06,77,False
2010-04-07,71,False
2010-04-08,63,False
2010-04-09,75,False
2010-04-10,52,False
2010-04-11,63,False
2010-04-12,75,False
2010-04-13,75,False
2010-04-14,88,False
2010-04-15,85,False
2010-04-16,74,False
2010-04-17,37,False
2010-04-18,69,False
2010-04-19,74,False
2010-04-20,73,False
2010-04-21,86,False
2010-04-22,74,False
2010-04-23,74,False
2010-04-24,51,False
2010-04-25,62,False
2010-04-26,89,False
2010-04-27,83,False
2010-04-28,90,False
2010-04-29,89,False
2010-04-30,63,False
2010-05-01,38,False
2010-05-02,74,False
2010-05-03,70,False
2010-05-04,86,False
2010-05-05,66,False
2010-05-06,74,False
2010-05-07,67,False
2010-05-08,44,False
2010-05-09,48,False
2010-05-10,72,False
2010-05-11,79,False
2010-05-12,62,False
2010-05-13,62,False
2010-05-14,52,False
2010-05-15,42,False
2010-05-16,68,False
2010-05-17,59,False
2010-05-18,75,False
2010-05-19,65,False
2010-05-20,57,False
2010-05-21,55,False
2010-05-22,30,False
2010-05-23,49,False
2010-05-24,58,False
2010-05-25,67,False
2010-05-26,57,False
2010-05-27,64,False
2010-05-28,44,False
2010-05-29,33,False
2010-05-30,45,False
2010-05-31,49,False
2010-06-01,56,False
2010-06-02,54,False
2010-06-03,53,False
2010-06-04,55,False
2010-06-05,44,False
2010-06-06,46,False
2010-06-07,66,False
2010-06-08,56,False
2010-06-09,75,False
2010-06-10,58,False
2010-06-11,53,False
2010-06-12,26,False
2010-06-13,39,False
2010-06-14,68,False
2010-06-15,63,False
2010-06-16,68,False
2010-06-17,64,False
2010-06-18,46,False
2010-06-19,30,False
2010-06-20,27,False
2010-06-21,56,False
2010-06-22,61,False
2010-06-23,50,False
2010-06-24,61,False
2010-06-25,72,False
2010-06-26,0,False
2010-06-27,0,False
2010-06-28,55,False
2010-06-29,31,False
2010-06-30,45,False
2010-07-01,40,False
2010-07-02,38,False
2010-07-03,24,False
2010-07-04,31,False
2010-07-05,34,False
2010-07-06,35,False
2010-07-07,41,False
2010-07-08,35,False
2010-07-09,46,False
2010-07-10,0,False
2010-07-11,35,False
2010-07-12,40,False
2010-07-13,38,False
2010-07-14,53,False
2010-07-15,33,False
2010-07-16,35,False
2010-07-17,22,False
2010-07-18,0,False
2010-07-19,41,False
2010-07-20,30,False
2010-07-21,33,False
2010-07-22,43,False
2010-07-23,39,False
2010-07-24,28,False
2010-07-25,21,False
2010-07-26,38,False
2010-07-27,47,False
2010-07-28,46,False
2010-07-29,47,False
2010-07-30,30,False
2010-07-31,0,False
2010-08-01,25,False
2010-08-02,37,False
2010-08-03,36,False
2010-08-04,42,False
2010-08-05,37,False
2010-08-06,25,False
2010-08-07,21,False
2010-08-08,0,False
2010-08-09,42,False
2010-08-10,43,False
2010-08-11,33,False
2010-08-12,41,False
2010-08-13,19,False
2010-08-14,0,False
2010-08-15,21,False
2010-08-16,23,False
2010-08-17,47,False
2010-08-18,27,False
2010-08-19,35,False
2010-08-20,30,False
2010-08-21,22,False
2010-08-22,0,False
2010-08-23,34,False
2010-08-24,33,False
2010-08-25,44,False
2010-08-26,36,False
2010-08-27,28,False
2010-08-28,20,False
2010-08-29,21,False
2010-08-30,26,False
2010-08-31,31,False
2010-09-01,40,False
2010-09-02,39,False
2010-09-03,25,False
2010-09-04,21,False
2010-09-05,40,False
2010-09-06,39,False
2010-09-07,45,False
2010-09-08,52,False
2010-09-09,38,False
2010-09-10,44,False
2010-09-11,40,False
2010-09-12,55,False
2010-09-13,61,False
2010-09-14,52,False
2010-09-15,53,False
2010-09-16,47,False
2010-09-17,42,False
2010-09-18,23,False
2010-09-19,38,False
2010-09-20,71,False
2010-09-21,53,False
2010-09-22,55,False
2010-09-23,47,False
2010-09-24,63,False
2010-09-25,39,False
2010-09-26,38,False
2010-09-27,57,False
2010-09-28,61,False
2010-09-29,66,False
2010-09-30,53,False
2010-10-01,44,False
2010-10-02,31,False
2010-10-03,39,False
2010-10-04,75,False
2010-10-05,62,False
2010-10-06,80,False
2010-10-07,57,False
2010-10-08,49,False
2010-10-09,23,False
2010-10-10,44,False
2010-10-11,67,False
2010-10-12,53,False
2010-10-13,75,False
2010-10-14,65,False
2010-10-15,56,False
2010-10-16,29,False
2010-10-17,59,False
2010-10-18,67,False
2010-10-19,68,False
2010-10-20,94,False
2010-10-21,57,False
2010-10-22,61,False
2010-10-23,33,False
2010-10-24,43,False
2010-10-25,71,False
2010-10-26,94,False
2010-10-27,72,False
2010-10-28,84,False
2010-10-29,51,False
2010-10-30,41,False
2010-10-31,49,False
2010-11-01,57,False
2010-11-02,67,False
2010-11-03,84,False
2010-11-04,83,False
2010-11-05,62,False
2010-11-06,28,False
2010-11-07,54,False
2010-11-08,86,False
2010-11-09,80,False
2010-11-10,84,False
2010-11-11,69,False
2010-11-12,71,False
2010-11-13,41,False
2010-11-14,71,False
2010-11-15,93,False
2010-11-16,84,False
2010-11-17,90,False
2010-11-18,91,False
2010-11-19,54,False
2010-11-20,33,False
2010-11-21,42,False
2010-11-22,78,False
2010-11-23,77,False
2010-11-24,52,False
2010-11-25,53,False
2010-11-26,53,False
2010-11-27,29,False
2010-11-28,48,False
2010-11-29,84,False
2010-11-30,98,False
2010-12-01,96,False
2010-12-02,68,False
2010-12-03,71,False
2010-12-04,28,False
2010-12-05,86,False
2010-12-06,97,False
2010-12-07,96,False
2010-12-08,89,False
2010-12-09,90,False
2010-12-10,100,False
2010-12-11,51,False
2010-12-12,80,False
2010-12-13,79,False
2010-12-14,91,False
2010-12-15,82,False
2010-12-16,76,False
2010-12-17,50,False
2010-12-18,38,False
2010-12-19,44,False
2010-12-20,49,False
2010-12-21,45,False
2010-12-22,47,False
2010-12-23,20,False
2010-12-24,25,False
2010-12-25,23,False
2010-12-26,29,False
2010-12-27,24,False
2010-12-28,24,False
2010-12-29,34,False
2010-12-30,23,False
2010-12-31,27,False
2011-01-01,20,False
2011-01-02,31,False
2011-01-03,37,False
2011-01-04,41,False
2011-01-05,81,False
2011-01-06,71,False
2011-01-07,69,False
2011-01-08,36,False
2011-01-09,65,False
2011-01-10,49,False
2011-01-11,76,False
2011-01-12,79,False
2011-01-13,71,False
2011-01-14,55,False
2011-01-15,32,False
2011-01-16,50,False
2011-01-17,59,False
2011-01-18,83,False
2011-01-19,68,False
2011-01-20,70,False
2011-01-21,64,False
2011-01-22,42,False
2011-01-23,51,False
2011-01-24,82,False
2011-01-25,68,False
2011-01-26,77,False
2011-01-27,67,False
2011-01-28,55,False
2011-01-29,37,False
2011-01-30,43,False
2011-01-31,74,False
2011-02-01,72,False
2011-02-02,59,False
2011-02-03,83,False
2011-02-04,63,False
2011-02-05,33,False
2011-02-06,49,False
2011-02-07,72,False
2011-02-08,88,False
2011-02-09,75,False
2011-02-10,89,False
2011-02-11,80,False
2011-02-12,42,False
2011-02-13,67,False
2011-02-14,90,False
2011-02-15,94,False
2011-02-16,95,False
2011-02-17,97,False
2011-02-18,75,False
2011-02-19,38,False
2011-02-20,47,False
2011-02-21,68,False
2011-02-22,77,False
2011-02-23,83,False
2011-02-24,69,False
2011-02-25,78,False
2011-02-26,43,False
2011-02-27,48,False
2011-02-28,94,False
2011-03-01,84,False
2011-03-02,79,False
2011-03-03,98,False
2011-03-04,56,False
2011-03-05,42,False
2011-03-06,62,False
2011-03-07,86,False
2011-03-08,79,False
2011-03-09,87,False
2011-03-10,81,False
2011-03-11,71,False
2011-03-12,37,False
2011-03-13,49,False
2011-03-14,58,False
2011-03-15,69,False
2011-03-16,73,False
2011-03-17,77,False
2011-03-18,49,False
2011-03-19,35,False
2011-03-20,71,False
2011-03-21,85,False
2011-03-22,81,False
2011-03-23,87,False
2011-03-24,73,False
2011-03-25,76,False
2011-03-26,30,False
2011-03-27,53,False
2011-03-28,80,False
2011-03-29,100,False
2011-03-30,92,False
2011-03-31,79,False
2011-04-01,37,False
2011-04-02,38,False
2011-04-03,64,False
2011-04-04,68,False
2011-04-05,67,False
2011-04-06,62,False
2011-04-07,78,False
2011-04-08,57,False
2011-04-09,45,False
2011-04-10,61,False
2011-04-11,84,False
2011-04-12,66,False
2011-04-13,89,False
2011-04-14,76,False
2011-04-15,67,False
2011-04-16,42,False
2011-04-17,47,False
2011-04-18,78,False
2011-04-19,87,False
2011-04-20,74,False
2011-04-21,60,False
2011-04-22,50,False
2011-04-23,49,False
2011-04-24,41,False
2011-04-25,68,False
2011-04-26,67,False
2011-04-27,88,False
2011-04-28,68,False
2011-04-29,54,False
2011-04-30,32,False
2011-05-01,48,False
2011-05-02,74,False
2011-05-03,81,False
2011-05-04,67,False
2011-05-05,67,False
2011-05-06,60,False
2011-05-07,43,False
2011-05-08,52,False
2011-05-09,81,False
2011-05-10,87,False
2011-05-11,71,False
2011-05-12,77,False
2011-05-13,48,False
2011-05-14,29,False
2011-05-15,43,False
2011-05-16,66,False
2011-05-17,71,False
2011-05-18,65,False
2011-05-19,76,False
2011-05-20,53,False
2011-05-21,27,False
2011-05-22,50,False
2011-05-23,52,False
2011-05-24,73,False
2011-05-25,81,False
2011-05-26,55,False
2011-05-27,44,False
2011-05-28,23,False
2011-05-29,36,False
2011-05-30,50,False
2011-05-31,53,False
2011-06-01,56,False
2011-06-02,57,False
2011-06-03,56,False
2011-06-04,27,False
2011-06-05,45,False
2011-06-06,38,False
2011-06-07,72,False
2011-06-08,61,False
2011-06-09,58,False
2011-06-10,46,False
2011-06-11,33,False
2011-06-12,50,False
2011-06-13,58,False
2011-06-14,36,False
2011-06-15,55,False
2011-06-16,40,False
2011-06-17,44,False
2011-06-18,29,False
2011-06-19,39,False
2011-06-20,51,False
2011-06-21,50,False
2011-06-22,43,False
2011-06-23,50,False
2011-06-24,46,False
2011-06-25,26,False
2011-06-26,34,False
2011-06-27,44,False
2011-06-28,38,False
2011-06-29,43,False
2011-06-30,60,False
2011-07-01,37,False
2011-07-02,22,False
2011-07-03,21,False
2011-07-04,35,False
2011-07-05,54,False
2011-07-06,46,False
2011-07-07,56,False
2011-07-08,39,False
2011-07-09,26,False
2011-07-10,18,False
2011-07-11,51,False
2011-07-12,46,False
2011-07-13,50,False
2011-07-14,44,False
2011-07-15,43,False
2011-07-16,0,False
2011-07-17,21,False
2011-07-18,46,False
2011-07-19,54,False
2011-07-20,59,False
2011-07-21,47,False
2011-07-22,45,False
2011-07-23,22,False
2011-07-24,33,False
2011-07-25,43,False
2011-07-26,46,False
2011-07-27,39,False
2011-07-28,34,False
2011-07-29,30,False
2011-07-30,0,False
2011-07-31,34,False
2011-08-01,54,False
2011-08-02,40,False
2011-08-03,39,False
2011-08-04,42,False
2011-08-05,37,False
2011-08-06,28,False
2011-08-07,25,False
2011-08-08,45,False
2011-08-09,39,False
2011-08-10,34,False
2011-08-11,33,False
2011-08-12,20,False
2011-08-13,26,False
2011-08-14,32,False
2011-08-15,55,False
2011-08-16,27,False
2011-08-17,34,False
2011-08-18,44,False
2011-08-19,30,False
2011-08-20,23,False
2011-08-21,25,False
2011-08-22,25,False
2011-08-23,41,False
2011-08-24,45,False
2011-08-25,44,False
2011-08-26,34,False
2011-08-27,20,False
2011-08-28,19,False
2011-08-29,34,False
2011-08-30,49,False
2011-08-31,31,False
2011-09-01,48,False
2011-09-02,32,False
2011-09-03,20,False
2011-09-04,36,False
2011-09-05,33,False
2011-09-06,62,False
2011-09-07,38,False
2011-09-08,41,False
2011-09-09,45,False
2011-09-10,23,False
2011-09-11,47,False
2011-09-12,50,False
2011-09-13,63,False
2011-09-14,58,False
2011-09-15,52,False
2011-09-16,53,False
2011-09-17,28,False
2011-09-18,37,False
2011-09-19,67,False
2011-09-20,61,False
2011-09-21,60,False
2011-09-22,71,False
2011-09-23,51,False
2011-09-24,19,False
2011-09-25,38,False
2011-09-26,68,False
2011-09-27,70,False
2011-09-28,60,False
2011-09-29,61,False
2011-09-30,47,False
2011-10-01,34,False
2011-10-02,48,False
2011-10-03,67,False
2011-10-04,79,False
2011-10-05,74,False
2011-10-06,69,False
2011-10-07,70,False
2011-10-08,42,False
2011-10-09,32,False
2011-10-10,67,False
2011-10-11,80,False
2011-10-12,71,False
2011-10-13,74,False
2011-10-14,55,False
2011-10-15,38,False
2011-10-16,59,False
2011-10-17,73,False
2011-10-18,74,False
2011-10-19,70,False
2011-10-20,63,False
2011-10-21,52,False
2011-10-22,42,False
2011-10-23,65,False
2011-10-24,78,False
2011-10-25,64,False
2011-10-26,79,False
2011-10-27,73,False
2011-10-28,74,False
2011-10-29,34,False
2011-10-30,49,False
2011-10-31,68,False
2011-11-01,81,False
2011-11-02,79,False
2011-11-03,93,False
2011-11-04,67,False
2011-11-05,40,False
2011-11-06,61,False
2011-11-07,99,False
2011-11-08,91,False
2011-11-09,78,False
2011-11-10,77,False
2011-11-11,64,False
2011-11-12,44,False
2011-11-13,65,False
2011-11-14,87,False
2011-11-15,92,False
2011-11-16,98,False
2011-11-17,97,False
2011-11-18,74,False
2011-11-19,43,False
2011-11-20,58,False
2011-11-21,90,False
2011-11-22,82,False
2011-11-23,78,False
2011-11-24,57,False
2011-11-25,41,False
2011-11-26,22,False
2011-11-27,54,False
2011-11-28,94,False
2011-11-29,100,False
2011-11-30,96,False
2011-12-01,92,False
2011-12-02,69,False
2011-12-03,25,False
2011-12-04,72,False
2011-12-05,90,False
2011-12-06,95,False
2011-12-07,89,False
2011-12-08,86,False
2011-12-09,83,False
2011-12-10,46,False
2011-12-11,51,False
2011-12-12,77,False
2011-12-13,82,False
2011-12-14,89,False
2011-12-15,74,False
2011-12-16,57,False
2011-12-17,24,False
2011-12-18,37,False
2011-12-19,59,False
2011-12-20,51,False
2011-12-21,47,False
2011-12-22,38,False
2011-12-23,24,False
2011-12-24,18,False
2011-12-25,19,False
2011-12-26,16,False
2011-12-27,30,False
2011-12-28,30,False
2011-12-29,30,False
2011-12-30,28,False
2011-12-31,24,False
2012-01-01,18,False
2012-01-02,35,False
2012-01-03,36,False
2012-01-04,52,False
2012-01-05,64,False
2012-01-06,56,False
2012-01-07,22,False
2012-01-08,47,False
2012-01-09,65,False
2012-01-10,72,False
2012-01-11,77,False
2012-01-12,66,False
2012-01-13,69,False
2012-01-14,23,False
2012-01-15,45,False
2012-01-16,48,False
2012-01-17,65,False
2012-01-18,79,False
2012-01-19,56,False
2012-01-20,56,False
2012-01-21,32,False
2012-01-22,40,False
2012-01-23,67,False
2012-01-24,80,False
