date,MELI,isPartial
2008-06-08,59,False
2008-06-09,61,False
2008-06-10,56,False
2008-06-11,71,False
2008-06-12,48,False
2008-06-13,39,False
2008-06-14,87,False
2008-06-15,57,False
2008-06-16,54,False
2008-06-17,55,False
2008-06-18,66,False
2008-06-19,55,False
2008-06-20,72,False
2008-06-21,65,False
2008-06-22,0,False
2008-06-23,60,False
2008-06-24,66,False
2008-06-25,72,False
2008-06-26,60,False
2008-06-27,43,False
2008-06-28,79,False
2008-06-29,72,False
2008-06-30,68,False
2008-07-01,68,False
2008-07-02,60,False
2008-07-03,53,False
2008-07-04,82,False
2008-07-05,73,False
2008-07-06,78,False
2008-07-07,72,False
2008-07-08,92,False
2008-07-09,52,False
2008-07-10,35,False
2008-07-11,42,False
2008-07-12,68,False
2008-07-13,46,False
2008-07-14,66,False
2008-07-15,78,False
2008-07-16,58,False
2008-07-17,48,False
2008-07-18,51,False
2008-07-19,53,False
2008-07-20,81,False
2008-07-21,41,False
2008-07-22,36,False
2008-07-23,63,False
2008-07-24,55,False
2008-07-25,58,False
2008-07-26,79,False
2008-07-27,56,False
2008-07-28,44,False
2008-07-29,54,False
2008-07-30,41,False
2008-07-31,97,False
2008-08-01,68,False
2008-08-02,56,False
2008-08-03,0,False
2008-08-04,71,False
2008-08-05,62,False
2008-08-06,88,False
2008-08-07,38,False
2008-08-08,54,False
2008-08-09,42,False
2008-08-10,50,False
2008-08-11,59,False
2008-08-12,73,False
2008-08-13,76,False
2008-08-14,39,False
2008-08-15,61,False
2008-08-16,70,False
2008-08-17,38,False
2008-08-18,53,False
2008-08-19,56,False
2008-08-20,62,False
2008-08-21,39,False
2008-08-22,77,False
2008-08-23,50,False
2008-08-24,63,False
2008-08-25,63,False
2008-08-26,57,False
2008-08-27,88,False
2008-08-28,48,False
2008-08-29,59,False
2008-08-30,45,False
2008-08-31,38,False
2008-09-01,61,False
2008-09-02,0,False
2008-09-03,50,False
2008-09-04,61,False
2008-09-05,53,False
2008-09-06,77,False
2008-09-07,52,False
2008-09-08,55,False
2008-09-09,78,False
2008-09-10,60,False
2008-09-11,54,False
2008-09-12,47,False
2008-09-13,61,False
2008-09-14,39,False
2008-09-15,76,False
2008-09-16,75,False
2008-09-17,68,False
2008-09-18,70,False
2008-09-19,75,False
2008-09-20,57,False
2008-09-21,48,False
2008-09-22,43,False
2008-09-23,89,False
2008-09-24,56,False
2008-09-25,69,False
2008-09-26,54,False
2008-09-27,59,False
2008-09-28,54,False
2008-09-29,83,False
2008-09-30,62,False
2008-10-01,61,False
2008-10-02,32,False
2008-10-03,57,False
2008-10-04,80,False
2008-10-05,62,False
2008-10-06,53,False
2008-10-07,49,False
2008-10-08,71,False
2008-10-09,55,False
2008-10-10,59,False
2008-10-11,68,False
2008-10-12,57,False
2008-10-13,71,False
2008-10-14,78,False
2008-10-15,49,False
2008-10-16,66,False
2008-10-17,46,False
2008-10-18,63,False
2008-10-19,64,False
2008-10-20,71,False
2008-10-21,94,False
2008-10-22,75,False
2008-10-23,60,False
2008-10-24,72,False
2008-10-25,92,False
2008-10-26,55,False
2008-10-27,73,False
2008-10-28,62,False
2008-10-29,42,False
2008-10-30,58,False
2008-10-31,72,False
2008-11-01,67,False
2008-11-02,55,False
2008-11-03,61,False
2008-11-04,56,False
2008-11-05,58,False
2008-11-06,70,False
2008-11-07,62,False
2008-11-08,38,False
2008-11-09,70,False
2008-11-10,62,False
2008-11-11,63,False
2008-11-12,63,False
2008-11-13,64,False
2008-11-14,71,False
2008-11-15,59,False
2008-11-16,65,False
2008-11-17,46,False
2008-11-18,49,False
2008-11-19,58,False
2008-11-20,55,False
2008-11-21,70,False
2008-11-22,41,False
2008-11-23,36,False
2008-11-24,83,False
2008-11-25,61,False
2008-11-26,56,False
2008-11-27,53,False
2008-11-28,64,False
2008-11-29,52,False
2008-11-30,47,False
2008-12-01,70,False
2008-12-02,60,False
2008-12-03,60,False
2008-12-04,61,False
2008-12-05,69,False
2008-12-06,39,False
2008-12-07,72,False
2008-12-08,73,False
2008-12-09,80,False
2008-12-10,58,False
2008-12-11,55,False
2008-12-12,73,False
2008-12-13,61,False
2008-12-14,48,False
2008-12-15,61,False
2008-12-16,66,False
2008-12-17,62,False
2008-12-18,57,False
2008-12-19,72,False
2008-12-20,0,False
2008-12-21,61,False
2008-12-22,94,False
2008-12-23,51,False
2008-12-24,67,False
2008-12-25,100,False
2008-12-26,48,False
2008-12-27,77,False
2008-12-28,30,False
2008-12-29,66,False
2008-12-30,59,False
2008-12-31,40,False
2009-01-01,43,False
2009-01-02,32,False
2009-01-03,22,False
2009-01-04,39,False
2009-01-05,36,False
2009-01-06,26,False
2009-01-07,47,False
2009-01-08,35,False
2009-01-09,34,False
2009-01-10,31,False
2009-01-11,25,False
2009-01-12,39,False
2009-01-13,44,False
2009-01-14,37,False
2009-01-15,100,False
2009-01-16,50,False
2009-01-17,49,False
2009-01-18,34,False
2009-01-19,36,False
2009-01-20,40,False
2009-01-21,32,False
2009-01-22,39,False
2009-01-23,46,False
2009-01-24,50,False
2009-01-25,40,False
2009-01-26,37,False
2009-01-27,29,False
2009-01-28,48,False
2009-01-29,45,False
2009-01-30,56,False
2009-01-31,38,False
2009-02-01,36,False
2009-02-02,41,False
2009-02-03,35,False
2009-02-04,39,False
2009-02-05,37,False
2009-02-06,36,False
2009-02-07,27,False
2009-02-08,47,False
2009-02-09,45,False
2009-02-10,51,False
2009-02-11,34,False
2009-02-12,37,False
2009-02-13,33,False
2009-02-14,43,False
2009-02-15,43,False
2009-02-16,39,False
2009-02-17,52,False
2009-02-18,38,False
2009-02-19,40,False
2009-02-20,40,False
2009-02-21,38,False
2009-02-22,36,False
2009-02-23,32,False
2009-02-24,40,False
2009-02-25,39,False
2009-02-26,41,False
2009-02-27,26,False
2009-02-28,31,False
2009-03-01,32,False
2009-03-02,40,False
2009-03-03,40,False
2009-03-04,50,False
2009-03-05,45,False
2009-03-06,40,False
2009-03-07,53,False
2009-03-08,24,False
2009-03-09,40,False
2009-03-10,44,False
2009-03-11,32,False
2009-03-12,42,False
2009-03-13,36,False
2009-03-14,42,False
2009-03-15,34,False
2009-03-16,53,False
2009-03-17,28,False
2009-03-18,35,False
2009-03-19,41,False
2009-03-20,33,False
2009-03-21,38,False
2009-03-22,34,False
2009-03-23,45,False
2009-03-24,41,False
2009-03-25,48,False
2009-03-26,38,False
2009-03-27,41,False
2009-03-28,24,False
2009-03-29,31,False
2009-03-30,34,False
2009-03-31,41,False
2009-04-01,35,False
2009-04-02,42,False
2009-04-03,34,False
2009-04-04,33,False
2009-04-05,25,False
2009-04-06,30,False
2009-04-07,38,False
2009-04-08,37,False
2009-04-09,45,False
2009-04-10,40,False
2009-04-11,53,False
2009-04-12,31,False
2009-04-13,36,False
2009-04-14,43,False
2009-04-15,34,False
2009-04-16,25,False
2009-04-17,31,False
2009-04-18,33,False
2009-04-19,26,False
2009-04-20,42,False
2009-04-21,38,False
2009-04-22,31,False
2009-04-23,34,False
2009-04-24,44,False
2009-04-25,40,False
2009-04-26,33,False
2009-04-27,30,False
2009-04-28,46,False
2009-04-29,36,False
2009-04-30,32,False
2009-05-01,26,False
2009-05-02,37,False
2009-05-03,37,False
2009-05-04,56,False
2009-05-05,47,False
2009-05-06,43,False
2009-05-07,45,False
2009-05-08,30,False
2009-05-09,41,False
2009-05-10,38,False
2009-05-11,40,False
2009-05-12,39,False
2009-05-13,34,False
2009-05-14,30,False
2009-05-15,39,False
2009-05-16,41,False
2009-05-17,39,False
2009-05-18,43,False
2009-05-19,32,False
2009-05-20,34,False
2009-05-21,33,False
2009-05-22,29,False
2009-05-23,35,False
2009-05-24,37,False
2009-05-25,47,False
2009-05-26,31,False
2009-05-27,39,False
2009-05-28,45,False
2009-05-29,57,False
2009-05-30,36,False
2009-05-31,44,False
2009-06-01,48,False
2009-06-02,37,False
2009-06-03,30,False
2009-06-04,34,False
2009-06-05,27,False
2009-06-06,44,False
2009-06-07,50,False
2009-06-08,38,False
2009-06-09,34,False
2009-06-10,45,False
2009-06-11,38,False
2009-06-12,35,False
2009-06-13,58,False
2009-06-14,54,False
2009-06-15,44,False
2009-06-16,49,False
2009-06-17,39,False
2009-06-18,40,False
2009-06-19,57,False
2009-06-20,45,False
2009-06-21,42,False
2009-06-22,41,False
2009-06-23,48,False
2009-06-24,50,False
2009-06-25,39,False
2009-06-26,34,False
2009-06-27,51,False
2009-06-28,29,False
2009-06-29,29,False
2009-06-30,37,False
2009-07-01,53,False
2009-07-02,57,False
2009-07-03,60,False
2009-07-04,67,False
2009-07-05,40,False
2009-07-06,45,False
2009-07-07,58,False
2009-07-08,46,False
2009-07-09,65,False
2009-07-10,41,False
2009-07-11,56,False
2009-07-12,74,False
2009-07-13,55,False
2009-07-14,53,False
2009-07-15,48,False
2009-07-16,62,False
2009-07-17,72,False
2009-07-18,100,False
2009-07-19,51,False
2009-07-20,61,False
2009-07-21,59,False
2009-07-22,55,False
2009-07-23,52,False
2009-07-24,67,False
2009-07-25,56,False
2009-07-26,82,False
2009-07-27,51,False
2009-07-28,43,False
2009-07-29,61,False
2009-07-30,49,False
2009-07-31,47,False
2009-08-01,53,False
2009-08-02,73,False
2009-08-03,59,False
2009-08-04,50,False
2009-08-05,63,False
2009-08-06,69,False
2009-08-07,72,False
2009-08-08,70,False
2009-08-09,48,False
2009-08-10,62,False
2009-08-11,79,False
2009-08-12,60,False
2009-08-13,61,False
2009-08-14,65,False
2009-08-15,80,False
2009-08-16,81,False
2009-08-17,70,False
2009-08-18,73,False
2009-08-19,78,False
2009-08-20,46,False
2009-08-21,61,False
2009-08-22,58,False
2009-08-23,76,False
2009-08-24,71,False
2009-08-25,51,False
2009-08-26,57,False
2009-08-27,69,False
2009-08-28,49,False
2009-08-29,41,False
2009-08-30,56,False
2009-08-31,65,False
2009-09-01,50,False
2009-09-02,59,False
2009-09-03,71,False
2009-09-04,43,False
2009-09-05,59,False
2009-09-06,40,False
2009-09-07,58,False
2009-09-08,65,False
2009-09-09,60,False
2009-09-10,55,False
2009-09-11,65,False
2009-09-12,71,False
2009-09-13,52,False
2009-09-14,64,False
2009-09-15,64,False
2009-09-16,51,False
2009-09-17,80,False
2009-09-18,60,False
2009-09-19,70,False
2009-09-20,43,False
2009-09-21,56,False
2009-09-22,57,False
2009-09-23,49,False
2009-09-24,65,False
2009-09-25,78,False
2009-09-26,61,False
2009-09-27,61,False
2009-09-28,68,False
2009-09-29,59,False
2009-09-30,57,False
2009-10-01,49,False
2009-10-02,46,False
2009-10-03,61,False
2009-10-04,56,False
2009-10-05,48,False
2009-10-06,61,False
2009-10-07,61,False
2009-10-08,29,False
2009-10-09,47,False
2009-10-10,53,False
2009-10-11,52,False
2009-10-12,48,False
2009-10-13,58,False
2009-10-14,53,False
2009-10-15,43,False
2009-10-16,69,False
2009-10-17,76,False
2009-10-18,39,False
2009-10-19,64,False
2009-10-20,52,False
2009-10-21,45,False
2009-10-22,46,False
2009-10-23,56,False
2009-10-24,71,False
2009-10-25,62,False
2009-10-26,62,False
2009-10-27,66,False
2009-10-28,49,False
2009-10-29,49,False
2009-10-30,47,False
2009-10-31,48,False
2009-11-01,50,False
2009-11-02,67,False
2009-11-03,55,False
2009-11-04,52,False
2009-11-05,61,False
2009-11-06,44,False
2009-11-07,50,False
2009-11-08,50,False
2009-11-09,42,False
2009-11-10,42,False
2009-11-11,66,False
2009-11-12,67,False
2009-11-13,60,False
2009-11-14,50,False
2009-11-15,56,False
2009-11-16,58,False
2009-11-17,51,False
2009-11-18,49,False
2009-11-19,49,False
2009-11-20,70,False
2009-11-21,42,False
2009-11-22,36,False
2009-11-23,53,False
2009-11-24,61,False
2009-11-25,47,False
2009-11-26,64,False
2009-11-27,69,False
2009-11-28,58,False
2009-11-29,49,False
2009-11-30,57,False
2009-12-01,59,False
2009-12-02,49,False
2009-12-03,63,False
2009-12-04,69,False
2009-12-05,46,False
2009-12-06,65,False
2009-12-07,50,False
2009-12-08,47,False
2009-12-09,59,False
2009-12-10,54,False
2009-12-11,60,False
2009-12-12,62,False
2009-12-13,58,False
2009-12-14,49,False
2009-12-15,54,False
2009-12-16,56,False
2009-12-17,50,False
2009-12-18,58,False
2009-12-19,57,False
2009-12-20,62,False
2009-12-21,67,False
2009-12-22,66,False
2009-12-23,38,False
2009-12-24,61,False
2009-12-25,46,False
2009-12-26,50,False
2009-12-27,46,False
2009-12-28,64,False
2009-12-29,60,False
2009-12-30,60,False
2009-12-31,51,False
2010-01-01,98,False
2010-01-02,78,False
2010-01-03,90,False
2010-01-04,68,False
2010-01-05,59,False
2010-01-06,86,False
2010-01-07,70,False
2010-01-08,96,False
2010-01-09,59,False
2010-01-10,53,False
2010-01-11,78,False
2010-01-12,79,False
2010-01-13,86,False
2010-01-14,77,False
2010-01-15,69,False
2010-01-16,78,False
2010-01-17,85,False
2010-01-18,55,False
2010-01-19,72,False
2010-01-20,52,False
2010-01-21,63,False
2010-01-22,78,False
2010-01-23,81,False
2010-01-24,81,False
2010-01-25,73,False
2010-01-26,82,False
2010-01-27,68,False
2010-01-28,71,False
2010-01-29,70,False
2010-01-30,86,False
2010-01-31,84,False
2010-02-01,76,False
2010-02-02,65,False
2010-02-03,88,False
2010-02-04,67,False
2010-02-05,90,False
2010-02-06,64,False
2010-02-07,64,False
2010-02-08,85,False
2010-02-09,70,False
2010-02-10,67,False
2010-02-11,59,False
2010-02-12,81,False
2010-02-13,65,False
2010-02-14,67,False
2010-02-15,87,False
2010-02-16,69,False
2010-02-17,66,False
2010-02-18,74,False
2010-02-19,76,False
2010-02-20,92,False
2010-02-21,63,False
2010-02-22,84,False
2010-02-23,74,False
2010-02-24,71,False
2010-02-25,75,False
2010-02-26,93,False
2010-02-27,99,False
2010-02-28,64,False
2010-03-01,81,False
2010-03-02,84,False
2010-03-03,61,False
2010-03-04,61,False
2010-03-05,81,False
2010-03-06,66,False
2010-03-07,79,False
2010-03-08,60,False
2010-03-09,88,False
2010-03-10,64,False
2010-03-11,90,False
2010-03-12,68,False
2010-03-13,71,False
2010-03-14,71,False
2010-03-15,76,False
2010-03-16,65,False
2010-03-17,82,False
2010-03-18,79,False
2010-03-19,75,False
2010-03-20,86,False
2010-03-21,72,False
2010-03-22,83,False
2010-03-23,71,False
2010-03-24,79,False
2010-03-25,74,False
2010-03-26,64,False
2010-03-27,67,False
2010-03-28,86,False
2010-03-29,90,False
2010-03-30,60,False
2010-03-31,74,False
2010-04-01,76,False
2010-04-02,75,False
2010-04-03,89,False
2010-04-04,64,False
2010-04-05,73,False
2010-04-06,72,False
2010-04-07,58,False
2010-04-08,79,False
2010-04-09,68,False
2010-04-10,79,False
2010-04-11,53,False
2010-04-12,62,False
2010-04-13,63,False
2010-04-14,95,False
2010-04-15,71,False
2010-04-16,79,False
2010-04-17,69,False
2010-04-18,62,False
2010-04-19,72,False
2010-04-20,69,False
2010-04-21,66,False
2010-04-22,70,False
2010-04-23,78,False
2010-04-24,62,False
2010-04-25,82,False
2010-04-26,87,False
2010-04-27,62,False
2010-04-28,64,False
2010-04-29,88,False
2010-04-30,72,False
2010-05-01,73,False
2010-05-02,78,False
2010-05-03,81,False
2010-05-04,78,False
2010-05-05,60,False
2010-05-06,73,False
2010-05-07,64,False
2010-05-08,55,False
2010-05-09,81,False
2010-05-10,65,False
2010-05-11,68,False
2010-05-12,68,False
2010-05-13,66,False
2010-05-14,47,False
2010-05-15,85,False
2010-05-16,80,False
2010-05-17,83,False
2010-05-18,66,False
2010-05-19,74,False
2010-05-20,74,False
2010-05-21,77,False
2010-05-22,79,False
2010-05-23,63,False
2010-05-24,88,False
2010-05-25,81,False
2010-05-26,87,False
2010-05-27,71,False
2010-05-28,90,False
2010-05-29,49,False
2010-05-30,96,False
2010-05-31,71,False
2010-06-01,61,False
2010-06-02,56,False
2010-06-03,43,False
2010-06-04,64,False
2010-06-05,42,False
2010-06-06,84,False
2010-06-07,68,False
2010-06-08,65,False
2010-06-09,89,False
2010-06-10,83,False
2010-06-11,76,False
2010-06-12,81,False
2010-06-13,70,False
2010-06-14,68,False
2010-06-15,66,False
2010-06-16,77,False
2010-06-17,75,False
2010-06-18,73,False
2010-06-19,62,False
2010-06-20,65,False
2010-06-21,94,False
2010-06-22,100,False
2010-06-23,94,False
2010-06-24,65,False
2010-06-25,78,False
2010-06-26,75,False
2010-06-27,69,False
2010-06-28,88,False
2010-06-29,82,False
2010-06-30,69,False
2010-07-01,42,False
2010-07-02,50,False
2010-07-03,51,False
2010-07-04,54,False
2010-07-05,55,False
2010-07-06,56,False
2010-07-07,53,False
2010-07-08,46,False
2010-07-09,56,False
2010-07-10,37,False
2010-07-11,50,False
2010-07-12,47,False
2010-07-13,63,False
2010-07-14,52,False
2010-07-15,48,False
2010-07-16,59,False
2010-07-17,37,False
2010-07-18,58,False
2010-07-19,59,False
2010-07-20,47,False
2010-07-21,49,False
2010-07-22,50,False
2010-07-23,50,False
2010-07-24,50,False
2010-07-25,48,False
2010-07-26,57,False
2010-07-27,62,False
2010-07-28,53,False
2010-07-29,64,False
2010-07-30,52,False
2010-07-31,52,False
2010-08-01,59,False
2010-08-02,65,False
2010-08-03,45,False
2010-08-04,63,False
2010-08-05,60,False
2010-08-06,60,False
2010-08-07,40,False
2010-08-08,49,False
2010-08-09,59,False
2010-08-10,44,False
2010-08-11,53,False
2010-08-12,53,False
2010-08-13,55,False
2010-08-14,52,False
2010-08-15,47,False
2010-08-16,63,False
2010-08-17,50,False
2010-08-18,50,False
2010-08-19,53,False
2010-08-20,55,False
2010-08-21,51,False
2010-08-22,66,False
2010-08-23,62,False
2010-08-24,54,False
2010-08-25,52,False
2010-08-26,57,False
2010-08-27,61,False
2010-08-28,61,False
2010-08-29,62,False
2010-08-30,57,False
2010-08-31,68,False
2010-09-01,56,False
2010-09-02,65,False
2010-09-03,56,False
2010-09-04,66,False
2010-09-05,59,False
2010-09-06,70,False
2010-09-07,62,False
2010-09-08,54,False
2010-09-09,53,False
2010-09-10,64,False
2010-09-11,46,False
2010-09-12,48,False
2010-09-13,54,False
2010-09-14,53,False
2010-09-15,47,False
2010-09-16,57,False
2010-09-17,68,False
2010-09-18,62,False
2010-09-19,48,False
2010-09-20,44,False
2010-09-21,48,False
2010-09-22,58,False
2010-09-23,55,False
2010-09-24,55,False
2010-09-25,60,False
2010-09-26,58,False
2010-09-27,51,False
2010-09-28,51,False
2010-09-29,54,False
2010-09-30,58,False
2010-10-01,51,False
2010-10-02,55,False
2010-10-03,70,False
2010-10-04,63,False
2010-10-05,60,False
2010-10-06,62,False
2010-10-07,46,False
2010-10-08,44,False
2010-10-09,58,False
2010-10-10,60,False
2010-10-11,63,False
2010-10-12,56,False
2010-10-13,57,False
2010-10-14,63,False
2010-10-15,46,False
2010-10-16,55,False
2010-10-17,42,False
2010-10-18,49,False
2010-10-19,37,False
2010-10-20,59,False
2010-10-21,58,False
2010-10-22,51,False
2010-10-23,48,False
2010-10-24,63,False
2010-10-25,100,False
2010-10-26,66,False
2010-10-27,65,False
2010-10-28,52,False
2010-10-29,53,False
2010-10-30,59,False
2010-10-31,50,False
2010-11-01,49,False
2010-11-02,55,False
2010-11-03,43,False
2010-11-04,51,False
2010-11-05,61,False
2010-11-06,58,False
2010-11-07,53,False
2010-11-08,49,False
2010-11-09,50,False
2010-11-10,59,False
2010-11-11,54,False
2010-11-12,44,False
2010-11-13,43,False
2010-11-14,50,False
2010-11-15,54,False
2010-11-16,61,False
2010-11-17,51,False
2010-11-18,49,False
2010-11-19,60,False
2010-11-20,45,False
2010-11-21,62,False
2010-11-22,45,False
2010-11-23,49,False
2010-11-24,57,False
2010-11-25,48,False
2010-11-26,44,False
2010-11-27,43,False
2010-11-28,50,False
2010-11-29,52,False
2010-11-30,49,False
2010-12-01,53,False
2010-12-02,49,False
2010-12-03,54,False
2010-12-04,67,False
2010-12-05,50,False
2010-12-06,49,False
2010-12-07,52,False
2010-12-08,49,False
2010-12-09,53,False
2010-12-10,55,False
2010-12-11,63,False
2010-12-12,45,False
2010-12-13,56,False
2010-12-14,58,False
2010-12-15,45,False
2010-12-16,56,False
2010-12-17,50,False
2010-12-18,58,False
2010-12-19,54,False
2010-12-20,52,False
2010-12-21,48,False
2010-12-22,66,False
2010-12-23,64,False
2010-12-24,53,False
2010-12-25,67,False
2010-12-26,59,False
2010-12-27,52,False
2010-12-28,52,False
2010-12-29,60,False
2010-12-30,60,False
2010-12-31,54,False
2011-01-01,46,False
2011-01-02,39,False
2011-01-03,39,False
2011-01-04,46,False
2011-01-05,45,False
2011-01-06,31,False
2011-01-07,51,False
2011-01-08,47,False
2011-01-09,40,False
2011-01-10,44,False
2011-01-11,38,False
2011-01-12,36,False
2011-01-13,44,False
2011-01-14,48,False
2011-01-15,43,False
2011-01-16,39,False
2011-01-17,42,False
2011-01-18,47,False
2011-01-19,47,False
2011-01-20,32,False
2011-01-21,57,False
2011-01-22,44,False
2011-01-23,38,False
2011-01-24,37,False
2011-01-25,42,False
2011-01-26,34,False
2011-01-27,42,False
2011-01-28,45,False
2011-01-29,40,False
2011-01-30,42,False
2011-01-31,47,False
2011-02-01,47,False
2011-02-02,43,False
2011-02-03,39,False
2011-02-04,48,False
2011-02-05,48,False
2011-02-06,40,False
2011-02-07,45,False
2011-02-08,51,False
2011-02-09,48,False
2011-02-10,44,False
2011-02-11,44,False
2011-02-12,48,False
2011-02-13,41,False
2011-02-14,42,False
2011-02-15,43,False
2011-02-16,40,False
2011-02-17,43,False
2011-02-18,42,False
2011-02-19,47,False
2011-02-20,53,False
2011-02-21,41,False
2011-02-22,47,False
2011-02-23,40,False
2011-02-24,47,False
2011-02-25,37,False
2011-02-26,53,False
2011-02-27,45,False
2011-02-28,51,False
2011-03-01,45,False
2011-03-02,30,False
2011-03-03,39,False
2011-03-04,38,False
2011-03-05,48,False
2011-03-06,36,False
2011-03-07,40,False
2011-03-08,42,False
2011-03-09,35,False
2011-03-10,31,False
2011-03-11,41,False
2011-03-12,61,False
2011-03-13,41,False
2011-03-14,40,False
2011-03-15,40,False
2011-03-16,47,False
2011-03-17,43,False
2011-03-18,49,False
2011-03-19,46,False
2011-03-20,53,False
2011-03-21,34,False
2011-03-22,45,False
2011-03-23,35,False
2011-03-24,35,False
2011-03-25,37,False
2011-03-26,34,False
2011-03-27,43,False
2011-03-28,44,False
2011-03-29,36,False
2011-03-30,41,False
2011-03-31,45,False
2011-04-01,36,False
2011-04-02,50,False
2011-04-03,46,False
2011-04-04,33,False
2011-04-05,47,False
2011-04-06,49,False
2011-04-07,44,False
2011-04-08,39,False
2011-04-09,41,False
2011-04-10,48,False
2011-04-11,44,False
2011-04-12,46,False
2011-04-13,44,False
2011-04-14,38,False
2011-04-15,42,False
2011-04-16,42,False
2011-04-17,55,False
2011-04-18,48,False
2011-04-19,40,False
2011-04-20,47,False
2011-04-21,41,False
2011-04-22,63,False
2011-04-23,40,False
2011-04-24,39,False
2011-04-25,45,False
2011-04-26,37,False
2011-04-27,41,False
2011-04-28,32,False
2011-04-29,39,False
2011-04-30,40,False
2011-05-01,100,False
2011-05-02,59,False
2011-05-03,46,False
2011-05-04,42,False
2011-05-05,39,False
2011-05-06,37,False
2011-05-07,45,False
2011-05-08,39,False
2011-05-09,45,False
2011-05-10,41,False
2011-05-11,44,False
2011-05-12,38,False
2011-05-13,42,False
2011-05-14,46,False
2011-05-15,39,False
2011-05-16,56,False
2011-05-17,33,False
2011-05-18,35,False
2011-05-19,35,False
2011-05-20,45,False
2011-05-21,49,False
2011-05-22,39,False
2011-05-23,42,False
2011-05-24,37,False
2011-05-25,42,False
2011-05-26,38,False
2011-05-27,39,False
2011-05-28,63,False
2011-05-29,45,False
2011-05-30,42,False
2011-05-31,49,False
2011-06-01,45,False
2011-06-02,40,False
2011-06-03,41,False
2011-06-04,40,False
2011-06-05,41,False
2011-06-06,44,False
2011-06-07,48,False
2011-06-08,57,False
2011-06-09,40,False
2011-06-10,47,False
2011-06-11,51,False
2011-06-12,33,False
2011-06-13,36,False
2011-06-14,45,False
2011-06-15,38,False
2011-06-16,40,False
2011-06-17,46,False
2011-06-18,46,False
2011-06-19,42,False
2011-06-20,39,False
2011-06-21,51,False
2011-06-22,49,False
2011-06-23,46,False
2011-06-24,40,False
2011-06-25,42,False
2011-06-26,44,False
2011-06-27,46,False
2011-06-28,40,False
2011-06-29,43,False
2011-06-30,45,False
2011-07-01,53,False
2011-07-02,53,False
2011-07-03,34,False
2011-07-04,60,False
2011-07-05,41,False
2011-07-06,38,False
2011-07-07,40,False
2011-07-08,45,False
2011-07-09,60,False
2011-07-10,52,False
2011-07-11,49,False
2011-07-12,36,False
2011-07-13,51,False
2011-07-14,45,False
2011-07-15,49,False
2011-07-16,41,False
2011-07-17,38,False
2011-07-18,42,False
2011-07-19,42,False
2011-07-20,44,False
2011-07-21,56,False
2011-07-22,42,False
2011-07-23,47,False
2011-07-24,52,False
2011-07-25,48,False
2011-07-26,45,False
2011-07-27,38,False
2011-07-28,37,False
2011-07-29,48,False
2011-07-30,45,False
2011-07-31,47,False
2011-08-01,52,False
2011-08-02,53,False
2011-08-03,46,False
2011-08-04,47,False
2011-08-05,54,False
2011-08-06,52,False
2011-08-07,47,False
2011-08-08,46,False
2011-08-09,55,False
2011-08-10,45,False
2011-08-11,41,False
2011-08-12,44,False
2011-08-13,35,False
2011-08-14,56,False
2011-08-15,44,False
2011-08-16,45,False
2011-08-17,41,False
2011-08-18,43,False
2011-08-19,44,False
2011-08-20,52,False
2011-08-21,54,False
2011-08-22,49,False
2011-08-23,42,False
2011-08-24,40,False
2011-08-25,45,False
2011-08-26,43,False
2011-08-27,42,False
2011-08-28,37,False
2011-08-29,45,False
2011-08-30,47,False
2011-08-31,52,False
2011-09-01,49,False
2011-09-02,43,False
2011-09-03,42,False
2011-09-04,48,False
2011-09-05,49,False
2011-09-06,51,False
2011-09-07,50,False
2011-09-08,42,False
2011-09-09,42,False
2011-09-10,100,False
2011-09-11,89,False
2011-09-12,86,False
2011-09-13,65,False
2011-09-14,58,False
2011-09-15,60,False
2011-09-16,74,False
2011-09-17,64,False
2011-09-18,59,False
2011-09-19,44,False
2011-09-20,62,False
2011-09-21,49,False
2011-09-22,56,False
2011-09-23,47,False
2011-09-24,49,False
2011-09-25,40,False
2011-09-26,47,False
2011-09-27,58,False
2011-09-28,45,False
2011-09-29,45,False
2011-09-30,43,False
2011-10-01,40,False
2011-10-02,45,False
2011-10-03,45,False
2011-10-04,51,False
2011-10-05,47,False
2011-10-06,43,False
2011-10-07,48,False
2011-10-08,46,False
2011-10-09,50,False
2011-10-10,50,False
2011-10-11,49,False
2011-10-12,46,False
2011-10-13,50,False
2011-10-14,39,False
2011-10-15,48,False
2011-10-16,32,False
2011-10-17,52,False
2011-10-18,45,False
2011-10-19,45,False
2011-10-20,42,False
2011-10-21,50,False
2011-10-22,45,False
2011-10-23,48,False
2011-10-24,46,False
2011-10-25,56,False
2011-10-26,46,False
2011-10-27,39,False
2011-10-28,50,False
2011-10-29,48,False
2011-10-30,53,False
2011-10-31,42,False
2011-11-01,48,False
2011-11-02,43,False
2011-11-03,44,False
2011-11-04,45,False
2011-11-05,36,False
2011-11-06,46,False
2011-11-07,49,False
2011-11-08,55,False
2011-11-09,49,False
2011-11-10,47,False
2011-11-11,52,False
2011-11-12,43,False
2011-11-13,55,False
2011-11-14,37,False
2011-11-15,52,False
2011-11-16,53,False
2011-11-17,42,False
2011-11-18,48,False
2011-11-19,47,False
2011-11-20,38,False
2011-11-21,39,False
2011-11-22,46,False
2011-11-23,44,False
2011-11-24,45,False
2011-11-25,40,False
2011-11-26,52,False
2011-11-27,49,False
2011-11-28,46,False
2011-11-29,44,False
2011-11-30,43,False
