date,FANG,isPartial
2008-06-20,60,False
2008-06-21,54,False
2008-06-22,56,False
2008-06-23,87,False
2008-06-24,67,False
2008-06-25,57,False
2008-06-26,64,False
2008-06-27,61,False
2008-06-28,69,False
2008-06-29,68,False
2008-06-30,81,False
2008-07-01,63,False
2008-07-02,63,False
2008-07-03,60,False
2008-07-04,65,False
2008-07-05,72,False
2008-07-06,76,False
2008-07-07,67,False
2008-07-08,77,False
2008-07-09,59,False
2008-07-10,54,False
2008-07-11,72,False
2008-07-12,73,False
2008-07-13,80,False
2008-07-14,75,False
2008-07-15,70,False
2008-07-16,65,False
2008-07-17,80,False
2008-07-18,74,False
2008-07-19,71,False
2008-07-20,85,False
2008-07-21,62,False
2008-07-22,64,False
2008-07-23,78,False
2008-07-24,66,False
2008-07-25,62,False
2008-07-26,75,False
2008-07-27,91,False
2008-07-28,65,False
2008-07-29,57,False
2008-07-30,77,False
2008-07-31,65,False
2008-08-01,77,False
2008-08-02,82,False
2008-08-03,79,False
2008-08-04,79,False
2008-08-05,74,False
2008-08-06,56,False
2008-08-07,76,False
2008-08-08,72,False
2008-08-09,80,False
2008-08-10,97,False
2008-08-11,69,False
2008-08-12,79,False
2008-08-13,66,False
2008-08-14,64,False
2008-08-15,86,False
2008-08-16,91,False
2008-08-17,91,False
2008-08-18,61,False
2008-08-19,88,False
2008-08-20,76,False
2008-08-21,68,False
2008-08-22,88,False
2008-08-23,82,False
2008-08-24,100,False
2008-08-25,94,False
2008-08-26,65,False
2008-08-27,66,False
2008-08-28,70,False
2008-08-29,58,False
2008-08-30,78,False
2008-08-31,95,False
2008-09-01,70,False
2008-09-02,58,False
2008-09-03,52,False
2008-09-04,74,False
2008-09-05,63,False
2008-09-06,71,False
2008-09-07,86,False
2008-09-08,62,False
2008-09-09,70,False
2008-09-10,64,False
2008-09-11,68,False
2008-09-12,61,False
2008-09-13,72,False
2008-09-14,74,False
2008-09-15,74,False
2008-09-16,71,False
2008-09-17,65,False
2008-09-18,59,False
2008-09-19,69,False
2008-09-20,84,False
2008-09-21,65,False
2008-09-22,63,False
2008-09-23,56,False
2008-09-24,58,False
2008-09-25,73,False
2008-09-26,63,False
2008-09-27,86,False
2008-09-28,80,False
2008-09-29,53,False
2008-09-30,61,False
2008-10-01,70,False
2008-10-02,76,False
2008-10-03,71,False
2008-10-04,81,False
2008-10-05,70,False
2008-10-06,72,False
2008-10-07,64,False
2008-10-08,62,False
2008-10-09,70,False
2008-10-10,76,False
2008-10-11,69,False
2008-10-12,64,False
2008-10-13,65,False
2008-10-14,67,False
2008-10-15,63,False
2008-10-16,75,False
2008-10-17,62,False
2008-10-18,60,False
2008-10-19,68,False
2008-10-20,72,False
2008-10-21,63,False
2008-10-22,77,False
2008-10-23,63,False
2008-10-24,72,False
2008-10-25,76,False
2008-10-26,74,False
2008-10-27,68,False
2008-10-28,61,False
2008-10-29,71,False
2008-10-30,70,False
2008-10-31,64,False
2008-11-01,76,False
2008-11-02,76,False
2008-11-03,73,False
2008-11-04,72,False
2008-11-05,49,False
2008-11-06,74,False
2008-11-07,66,False
2008-11-08,56,False
2008-11-09,77,False
2008-11-10,64,False
2008-11-11,67,False
2008-11-12,64,False
2008-11-13,65,False
2008-11-14,65,False
2008-11-15,67,False
2008-11-16,74,False
2008-11-17,61,False
2008-11-18,62,False
2008-11-19,48,False
2008-11-20,65,False
2008-11-21,68,False
2008-11-22,66,False
2008-11-23,88,False
2008-11-24,68,False
2008-11-25,75,False
2008-11-26,62,False
2008-11-27,55,False
2008-11-28,62,False
2008-11-29,69,False
2008-11-30,55,False
2008-12-01,59,False
2008-12-02,72,False
2008-12-03,56,False
2008-12-04,68,False
2008-12-05,64,False
2008-12-06,74,False
2008-12-07,96,False
2008-12-08,67,False
2008-12-09,74,False
2008-12-10,61,False
2008-12-11,65,False
2008-12-12,72,False
2008-12-13,83,False
2008-12-14,91,False
2008-12-15,73,False
2008-12-16,73,False
2008-12-17,70,False
2008-12-18,57,False
2008-12-19,57,False
2008-12-20,76,False
2008-12-21,69,False
2008-12-22,72,False
2008-12-23,84,False
2008-12-24,69,False
2008-12-25,83,False
2008-12-26,61,False
2008-12-27,59,False
2008-12-28,93,False
2008-12-29,70,False
2008-12-30,74,False
2008-12-31,67,False
2009-01-01,61,False
2009-01-02,81,False
2009-01-03,68,False
2009-01-04,73,False
2009-01-05,62,False
2009-01-06,63,False
2009-01-07,53,False
2009-01-08,61,False
2009-01-09,58,False
2009-01-10,70,False
2009-01-11,75,False
2009-01-12,57,False
2009-01-13,64,False
2009-01-14,70,False
2009-01-15,67,False
2009-01-16,66,False
2009-01-17,62,False
2009-01-18,88,False
2009-01-19,63,False
2009-01-20,67,False
2009-01-21,52,False
2009-01-22,52,False
2009-01-23,76,False
2009-01-24,67,False
2009-01-25,60,False
2009-01-26,68,False
2009-01-27,57,False
2009-01-28,59,False
2009-01-29,57,False
2009-01-30,60,False
2009-01-31,67,False
2009-02-01,65,False
2009-02-02,58,False
2009-02-03,55,False
2009-02-04,65,False
2009-02-05,66,False
2009-02-06,81,False
2009-02-07,64,False
2009-02-08,72,False
2009-02-09,57,False
2009-02-10,65,False
2009-02-11,59,False
2009-02-12,69,False
2009-02-13,67,False
2009-02-14,71,False
2009-02-15,74,False
2009-02-16,71,False
2009-02-17,70,False
2009-02-18,74,False
2009-02-19,65,False
2009-02-20,64,False
2009-02-21,72,False
2009-02-22,76,False
2009-02-23,67,False
2009-02-24,65,False
2009-02-25,56,False
2009-02-26,68,False
2009-02-27,58,False
2009-02-28,79,False
2009-03-01,69,False
2009-03-02,68,False
2009-03-03,65,False
2009-03-04,55,False
2009-03-05,70,False
2009-03-06,64,False
2009-03-07,63,False
2009-03-08,77,False
2009-03-09,70,False
2009-03-10,67,False
2009-03-11,67,False
2009-03-12,63,False
2009-03-13,74,False
2009-03-14,61,False
2009-03-15,82,False
2009-03-16,68,False
2009-03-17,49,False
2009-03-18,54,False
2009-03-19,61,False
2009-03-20,68,False
2009-03-21,88,False
2009-03-22,80,False
2009-03-23,71,False
2009-03-24,67,False
2009-03-25,66,False
2009-03-26,75,False
2009-03-27,78,False
2009-03-28,78,False
2009-03-29,59,False
2009-03-30,74,False
2009-03-31,64,False
2009-04-01,57,False
2009-04-02,70,False
2009-04-03,72,False
2009-04-04,88,False
2009-04-05,91,False
2009-04-06,66,False
2009-04-07,63,False
2009-04-08,82,False
2009-04-09,69,False
2009-04-10,66,False
2009-04-11,85,False
2009-04-12,87,False
2009-04-13,73,False
2009-04-14,67,False
2009-04-15,73,False
2009-04-16,57,False
2009-04-17,69,False
2009-04-18,78,False
2009-04-19,72,False
2009-04-20,65,False
2009-04-21,72,False
2009-04-22,54,False
2009-04-23,61,False
2009-04-24,78,False
2009-04-25,57,False
2009-04-26,82,False
2009-04-27,64,False
2009-04-28,65,False
2009-04-29,64,False
2009-04-30,68,False
2009-05-01,74,False
2009-05-02,68,False
2009-05-03,74,False
2009-05-04,75,False
2009-05-05,61,False
2009-05-06,61,False
2009-05-07,66,False
2009-05-08,77,False
2009-05-09,82,False
2009-05-10,73,False
2009-05-11,68,False
2009-05-12,66,False
2009-05-13,60,False
2009-05-14,72,False
2009-05-15,72,False
2009-05-16,78,False
2009-05-17,70,False
2009-05-18,53,False
2009-05-19,59,False
2009-05-20,66,False
2009-05-21,63,False
2009-05-22,74,False
2009-05-23,80,False
2009-05-24,71,False
2009-05-25,73,False
2009-05-26,67,False
2009-05-27,69,False
2009-05-28,70,False
2009-05-29,64,False
2009-05-30,94,False
2009-05-31,100,False
2009-06-01,75,False
2009-06-02,75,False
2009-06-03,58,False
2009-06-04,80,False
2009-06-05,69,False
2009-06-06,74,False
2009-06-07,82,False
2009-06-08,68,False
2009-06-09,74,False
2009-06-10,65,False
2009-06-11,80,False
2009-06-12,77,False
2009-06-13,95,False
2009-06-14,71,False
2009-06-15,67,False
2009-06-16,67,False
2009-06-17,53,False
2009-06-18,63,False
2009-06-19,72,False
2009-06-20,74,False
2009-06-21,64,False
2009-06-22,67,False
2009-06-23,78,False
2009-06-24,55,False
2009-06-25,67,False
2009-06-26,65,False
2009-06-27,73,False
2009-06-28,72,False
2009-06-29,60,False
2009-06-30,61,False
2009-07-01,56,False
2009-07-02,62,False
2009-07-03,68,False
2009-07-04,77,False
2009-07-05,73,False
2009-07-06,58,False
2009-07-07,66,False
2009-07-08,62,False
2009-07-09,68,False
2009-07-10,74,False
2009-07-11,81,False
2009-07-12,80,False
2009-07-13,62,False
2009-07-14,67,False
2009-07-15,59,False
2009-07-16,70,False
2009-07-17,79,False
2009-07-18,82,False
2009-07-19,71,False
2009-07-20,72,False
2009-07-21,62,False
2009-07-22,60,False
2009-07-23,68,False
2009-07-24,63,False
2009-07-25,77,False
2009-07-26,64,False
2009-07-27,63,False
2009-07-28,73,False
2009-07-29,60,False
2009-07-30,62,False
2009-07-31,64,False
2009-08-01,63,False
2009-08-02,83,False
2009-08-03,64,False
2009-08-04,57,False
2009-08-05,75,False
2009-08-06,58,False
2009-08-07,55,False
2009-08-08,73,False
2009-08-09,78,False
2009-08-10,61,False
2009-08-11,63,False
2009-08-12,72,False
2009-08-13,58,False
2009-08-14,75,False
2009-08-15,71,False
2009-08-16,78,False
2009-08-17,62,False
2009-08-18,66,False
2009-08-19,62,False
2009-08-20,73,False
2009-08-21,65,False
2009-08-22,73,False
2009-08-23,62,False
2009-08-24,69,False
2009-08-25,55,False
2009-08-26,61,False
2009-08-27,60,False
2009-08-28,63,False
2009-08-29,68,False
2009-08-30,65,False
2009-08-31,67,False
2009-09-01,47,False
2009-09-02,53,False
2009-09-03,61,False
2009-09-04,67,False
2009-09-05,63,False
2009-09-06,71,False
2009-09-07,59,False
2009-09-08,56,False
2009-09-09,58,False
2009-09-10,66,False
2009-09-11,66,False
2009-09-12,78,False
2009-09-13,70,False
2009-09-14,53,False
2009-09-15,49,False
2009-09-16,52,False
2009-09-17,61,False
2009-09-18,58,False
2009-09-19,65,False
2009-09-20,64,False
2009-09-21,61,False
2009-09-22,63,False
2009-09-23,53,False
2009-09-24,56,False
2009-09-25,64,False
2009-09-26,79,False
2009-09-27,73,False
2009-09-28,63,False
2009-09-29,59,False
2009-09-30,54,False
2009-10-01,61,False
2009-10-02,55,False
2009-10-03,100,False
2009-10-04,99,False
2009-10-05,69,False
2009-10-06,64,False
2009-10-07,72,False
2009-10-08,69,False
2009-10-09,59,False
2009-10-10,66,False
2009-10-11,85,False
2009-10-12,63,False
2009-10-13,61,False
2009-10-14,59,False
2009-10-15,69,False
2009-10-16,72,False
2009-10-17,76,False
2009-10-18,64,False
2009-10-19,69,False
2009-10-20,61,False
2009-10-21,57,False
2009-10-22,61,False
2009-10-23,85,False
2009-10-24,72,False
2009-10-25,84,False
2009-10-26,91,False
2009-10-27,89,False
2009-10-28,75,False
2009-10-29,78,False
2009-10-30,69,False
2009-10-31,99,False
2009-11-01,89,False
2009-11-02,66,False
2009-11-03,66,False
2009-11-04,71,False
2009-11-05,62,False
2009-11-06,69,False
2009-11-07,92,False
2009-11-08,77,False
2009-11-09,67,False
2009-11-10,60,False
2009-11-11,77,False
2009-11-12,63,False
2009-11-13,67,False
2009-11-14,70,False
2009-11-15,74,False
2009-11-16,63,False
2009-11-17,56,False
2009-11-18,64,False
2009-11-19,61,False
2009-11-20,69,False
2009-11-21,65,False
2009-11-22,67,False
2009-11-23,64,False
2009-11-24,69,False
2009-11-25,62,False
2009-11-26,61,False
2009-11-27,65,False
2009-11-28,60,False
2009-11-29,66,False
2009-11-30,65,False
2009-12-01,58,False
2009-12-02,65,False
2009-12-03,62,False
2009-12-04,65,False
2009-12-05,65,False
2009-12-06,72,False
2009-12-07,66,False
2009-12-08,65,False
2009-12-09,65,False
2009-12-10,61,False
2009-12-11,70,False
2009-12-12,67,False
2009-12-13,68,False
2009-12-14,57,False
2009-12-15,63,False
2009-12-16,57,False
2009-12-17,61,False
2009-12-18,80,False
2009-12-19,70,False
2009-12-20,78,False
2009-12-21,72,False
2009-12-22,62,False
2009-12-23,57,False
2009-12-24,60,False
2009-12-25,70,False
2009-12-26,73,False
2009-12-27,75,False
2009-12-28,69,False
2009-12-29,64,False
2009-12-30,62,False
2009-12-31,78,False
2010-01-01,54,False
2010-01-02,55,False
2010-01-03,55,False
2010-01-04,43,False
2010-01-05,47,False
2010-01-06,45,False
2010-01-07,43,False
2010-01-08,48,False
2010-01-09,54,False
2010-01-10,50,False
2010-01-11,38,False
2010-01-12,40,False
2010-01-13,41,False
2010-01-14,46,False
2010-01-15,44,False
2010-01-16,43,False
2010-01-17,53,False
2010-01-18,50,False
2010-01-19,44,False
2010-01-20,45,False
2010-01-21,44,False
2010-01-22,46,False
2010-01-23,45,False
2010-01-24,63,False
2010-01-25,42,False
2010-01-26,41,False
2010-01-27,42,False
2010-01-28,45,False
2010-01-29,42,False
2010-01-30,48,False
2010-01-31,44,False
2010-02-01,46,False
2010-02-02,41,False
2010-02-03,44,False
2010-02-04,37,False
2010-02-05,48,False
2010-02-06,47,False
2010-02-07,60,False
2010-02-08,53,False
2010-02-09,35,False
2010-02-10,41,False
2010-02-11,38,False
2010-02-12,44,False
2010-02-13,45,False
2010-02-14,57,False
2010-02-15,47,False
2010-02-16,47,False
2010-02-17,39,False
2010-02-18,50,False
2010-02-19,49,False
2010-02-20,45,False
2010-02-21,53,False
2010-02-22,39,False
2010-02-23,41,False
2010-02-24,51,False
2010-02-25,51,False
2010-02-26,47,False
2010-02-27,46,False
2010-02-28,54,False
2010-03-01,43,False
2010-03-02,47,False
2010-03-03,41,False
2010-03-04,51,False
2010-03-05,49,False
2010-03-06,52,False
2010-03-07,52,False
2010-03-08,53,False
2010-03-09,50,False
2010-03-10,48,False
2010-03-11,55,False
2010-03-12,56,False
2010-03-13,67,False
2010-03-14,71,False
2010-03-15,100,False
2010-03-16,81,False
2010-03-17,74,False
2010-03-18,70,False
2010-03-19,67,False
2010-03-20,84,False
2010-03-21,87,False
2010-03-22,71,False
2010-03-23,72,False
2010-03-24,60,False
2010-03-25,62,False
2010-03-26,67,False
2010-03-27,68,False
2010-03-28,83,False
2010-03-29,62,False
2010-03-30,59,False
2010-03-31,57,False
2010-04-01,61,False
2010-04-02,69,False
2010-04-03,71,False
2010-04-04,76,False
2010-04-05,66,False
2010-04-06,63,False
2010-04-07,59,False
2010-04-08,50,False
2010-04-09,56,False
2010-04-10,57,False
2010-04-11,62,False
2010-04-12,56,False
2010-04-13,57,False
2010-04-14,51,False
2010-04-15,49,False
2010-04-16,57,False
2010-04-17,52,False
2010-04-18,61,False
2010-04-19,57,False
2010-04-20,50,False
2010-04-21,54,False
2010-04-22,48,False
2010-04-23,57,False
2010-04-24,58,False
2010-04-25,64,False
2010-04-26,60,False
2010-04-27,50,False
2010-04-28,58,False
2010-04-29,51,False
2010-04-30,51,False
2010-05-01,66,False
2010-05-02,63,False
2010-05-03,52,False
2010-05-04,50,False
2010-05-05,57,False
2010-05-06,52,False
2010-05-07,51,False
2010-05-08,57,False
2010-05-09,54,False
2010-05-10,51,False
2010-05-11,53,False
2010-05-12,48,False
2010-05-13,52,False
2010-05-14,51,False
2010-05-15,57,False
2010-05-16,69,False
2010-05-17,50,False
2010-05-18,39,False
2010-05-19,49,False
2010-05-20,44,False
2010-05-21,46,False
2010-05-22,55,False
2010-05-23,61,False
2010-05-24,45,False
2010-05-25,49,False
2010-05-26,50,False
2010-05-27,48,False
2010-05-28,53,False
2010-05-29,52,False
2010-05-30,53,False
2010-05-31,43,False
2010-06-01,47,False
2010-06-02,49,False
2010-06-03,47,False
2010-06-04,49,False
2010-06-05,52,False
2010-06-06,54,False
2010-06-07,46,False
2010-06-08,43,False
2010-06-09,44,False
2010-06-10,54,False
2010-06-11,44,False
2010-06-12,56,False
2010-06-13,58,False
2010-06-14,48,False
2010-06-15,44,False
2010-06-16,42,False
2010-06-17,45,False
2010-06-18,40,False
2010-06-19,49,False
2010-06-20,55,False
2010-06-21,47,False
2010-06-22,47,False
2010-06-23,42,False
2010-06-24,36,False
2010-06-25,46,False
2010-06-26,55,False
2010-06-27,53,False
2010-06-28,45,False
2010-06-29,37,False
2010-06-30,48,False
2010-07-01,73,False
2010-07-02,70,False
2010-07-03,90,False
2010-07-04,96,False
2010-07-05,76,False
2010-07-06,78,False
2010-07-07,72,False
2010-07-08,84,False
2010-07-09,82,False
2010-07-10,94,False
2010-07-11,95,False
2010-07-12,83,False
2010-07-13,81,False
2010-07-14,75,False
2010-07-15,81,False
2010-07-16,79,False
2010-07-17,79,False
2010-07-18,100,False
2010-07-19,80,False
2010-07-20,83,False
2010-07-21,84,False
2010-07-22,86,False
2010-07-23,86,False
2010-07-24,87,False
2010-07-25,97,False
2010-07-26,92,False
2010-07-27,72,False
2010-07-28,90,False
2010-07-29,79,False
2010-07-30,83,False
2010-07-31,85,False
2010-08-01,90,False
2010-08-02,83,False
2010-08-03,78,False
2010-08-04,77,False
2010-08-05,82,False
2010-08-06,77,False
2010-08-07,87,False
2010-08-08,80,False
2010-08-09,75,False
2010-08-10,85,False
2010-08-11,83,False
2010-08-12,83,False
2010-08-13,78,False
2010-08-14,82,False
2010-08-15,95,False
2010-08-16,77,False
2010-08-17,81,False
2010-08-18,86,False
2010-08-19,85,False
2010-08-20,90,False
2010-08-21,87,False
2010-08-22,93,False
2010-08-23,91,False
2010-08-24,76,False
2010-08-25,73,False
2010-08-26,81,False
2010-08-27,88,False
2010-08-28,88,False
2010-08-29,93,False
2010-08-30,85,False
2010-08-31,83,False
2010-09-01,79,False
2010-09-02,71,False
2010-09-03,81,False
2010-09-04,84,False
2010-09-05,83,False
2010-09-06,82,False
2010-09-07,81,False
2010-09-08,77,False
2010-09-09,81,False
2010-09-10,69,False
2010-09-11,91,False
2010-09-12,97,False
2010-09-13,66,False
2010-09-14,71,False
2010-09-15,77,False
2010-09-16,86,False
2010-09-17,74,False
2010-09-18,74,False
2010-09-19,88,False
2010-09-20,84,False
2010-09-21,75,False
2010-09-22,79,False
2010-09-23,69,False
2010-09-24,76,False
2010-09-25,77,False
2010-09-26,93,False
2010-09-27,82,False
2010-09-28,73,False
2010-09-29,70,False
2010-09-30,72,False
2010-10-01,76,False
2010-10-02,74,False
2010-10-03,81,False
2010-10-04,73,False
2010-10-05,85,False
2010-10-06,78,False
2010-10-07,81,False
2010-10-08,80,False
2010-10-09,94,False
2010-10-10,85,False
2010-10-11,79,False
2010-10-12,68,False
2010-10-13,70,False
2010-10-14,65,False
2010-10-15,78,False
2010-10-16,74,False
2010-10-17,90,False
2010-10-18,80,False
2010-10-19,75,False
2010-10-20,80,False
2010-10-21,78,False
2010-10-22,84,False
2010-10-23,87,False
2010-10-24,97,False
2010-10-25,78,False
2010-10-26,82,False
2010-10-27,81,False
2010-10-28,73,False
2010-10-29,83,False
2010-10-30,96,False
2010-10-31,91,False
2010-11-01,78,False
2010-11-02,75,False
2010-11-03,73,False
2010-11-04,70,False
2010-11-05,68,False
2010-11-06,77,False
2010-11-07,83,False
2010-11-08,71,False
2010-11-09,74,False
2010-11-10,60,False
2010-11-11,69,False
2010-11-12,72,False
2010-11-13,74,False
2010-11-14,87,False
2010-11-15,81,False
2010-11-16,72,False
2010-11-17,74,False
2010-11-18,69,False
2010-11-19,68,False
2010-11-20,84,False
2010-11-21,79,False
2010-11-22,75,False
2010-11-23,64,False
2010-11-24,75,False
2010-11-25,67,False
2010-11-26,58,False
2010-11-27,74,False
2010-11-28,73,False
2010-11-29,59,False
2010-11-30,62,False
2010-12-01,67,False
2010-12-02,76,False
2010-12-03,79,False
2010-12-04,79,False
2010-12-05,92,False
2010-12-06,74,False
2010-12-07,75,False
2010-12-08,93,False
2010-12-09,76,False
2010-12-10,85,False
2010-12-11,89,False
2010-12-12,89,False
2010-12-13,83,False
2010-12-14,71,False
2010-12-15,79,False
2010-12-16,72,False
2010-12-17,69,False
2010-12-18,75,False
2010-12-19,80,False
2010-12-20,77,False
2010-12-21,73,False
2010-12-22,66,False
2010-12-23,85,False
2010-12-24,77,False
2010-12-25,83,False
2010-12-26,82,False
2010-12-27,69,False
2010-12-28,76,False
2010-12-29,72,False
2010-12-30,88,False
2010-12-31,69,False
2011-01-01,87,False
2011-01-02,86,False
2011-01-03,74,False
2011-01-04,82,False
2011-01-05,76,False
2011-01-06,65,False
2011-01-07,72,False
2011-01-08,77,False
2011-01-09,88,False
2011-01-10,71,False
2011-01-11,70,False
2011-01-12,66,False
2011-01-13,65,False
2011-01-14,66,False
2011-01-15,77,False
2011-01-16,82,False
2011-01-17,68,False
2011-01-18,70,False
2011-01-19,75,False
2011-01-20,68,False
2011-01-21,72,False
2011-01-22,72,False
2011-01-23,90,False
2011-01-24,66,False
2011-01-25,66,False
2011-01-26,77,False
2011-01-27,68,False
2011-01-28,72,False
2011-01-29,67,False
2011-01-30,76,False
2011-01-31,73,False
2011-02-01,68,False
2011-02-02,62,False
2011-02-03,60,False
2011-02-04,70,False
2011-02-05,79,False
2011-02-06,71,False
2011-02-07,64,False
2011-02-08,65,False
2011-02-09,67,False
2011-02-10,71,False
2011-02-11,62,False
2011-02-12,69,False
2011-02-13,78,False
2011-02-14,69,False
2011-02-15,63,False
2011-02-16,66,False
2011-02-17,70,False
2011-02-18,63,False
2011-02-19,83,False
2011-02-20,73,False
2011-02-21,72,False
2011-02-22,64,False
2011-02-23,74,False
2011-02-24,72,False
2011-02-25,65,False
2011-02-26,73,False
2011-02-27,78,False
2011-02-28,62,False
2011-03-01,72,False
2011-03-02,59,False
2011-03-03,64,False
2011-03-04,80,False
2011-03-05,100,False
2011-03-06,79,False
2011-03-07,70,False
2011-03-08,79,False
2011-03-09,70,False
2011-03-10,68,False
2011-03-11,72,False
2011-03-12,80,False
2011-03-13,75,False
2011-03-14,61,False
2011-03-15,73,False
2011-03-16,65,False
2011-03-17,69,False
2011-03-18,73,False
2011-03-19,83,False
2011-03-20,82,False
2011-03-21,72,False
2011-03-22,69,False
2011-03-23,63,False
2011-03-24,71,False
2011-03-25,69,False
2011-03-26,83,False
2011-03-27,82,False
2011-03-28,64,False
2011-03-29,77,False
2011-03-30,72,False
2011-03-31,65,False
2011-04-01,75,False
2011-04-02,71,False
2011-04-03,87,False
2011-04-04,61,False
2011-04-05,67,False
2011-04-06,73,False
2011-04-07,63,False
2011-04-08,63,False
2011-04-09,73,False
2011-04-10,90,False
2011-04-11,81,False
2011-04-12,73,False
2011-04-13,70,False
2011-04-14,78,False
2011-04-15,75,False
2011-04-16,85,False
2011-04-17,74,False
2011-04-18,77,False
2011-04-19,71,False
2011-04-20,76,False
2011-04-21,72,False
2011-04-22,85,False
2011-04-23,86,False
2011-04-24,78,False
2011-04-25,74,False
2011-04-26,76,False
2011-04-27,68,False
2011-04-28,69,False
2011-04-29,68,False
2011-04-30,80,False
2011-05-01,75,False
2011-05-02,64,False
2011-05-03,61,False
2011-05-04,73,False
2011-05-05,68,False
2011-05-06,69,False
2011-05-07,85,False
2011-05-08,73,False
2011-05-09,65,False
2011-05-10,72,False
2011-05-11,64,False
2011-05-12,66,False
2011-05-13,75,False
2011-05-14,73,False
2011-05-15,81,False
2011-05-16,72,False
2011-05-17,68,False
2011-05-18,82,False
2011-05-19,84,False
2011-05-20,90,False
2011-05-21,91,False
2011-05-22,90,False
2011-05-23,75,False
2011-05-24,62,False
2011-05-25,74,False
2011-05-26,66,False
2011-05-27,70,False
2011-05-28,83,False
2011-05-29,79,False
2011-05-30,75,False
2011-05-31,65,False
2011-06-01,64,False
2011-06-02,78,False
2011-06-03,73,False
2011-06-04,67,False
2011-06-05,76,False
2011-06-06,66,False
2011-06-07,71,False
2011-06-08,68,False
2011-06-09,71,False
2011-06-10,68,False
2011-06-11,74,False
2011-06-12,88,False
2011-06-13,72,False
2011-06-14,79,False
2011-06-15,63,False
2011-06-16,75,False
2011-06-17,74,False
2011-06-18,88,False
2011-06-19,82,False
2011-06-20,67,False
2011-06-21,70,False
2011-06-22,75,False
2011-06-23,76,False
2011-06-24,69,False
2011-06-25,77,False
2011-06-26,90,False
2011-06-27,78,False
2011-06-28,70,False
2011-06-29,76,False
2011-06-30,64,False
2011-07-01,71,False
2011-07-02,78,False
2011-07-03,87,False
2011-07-04,71,False
2011-07-05,64,False
2011-07-06,67,False
2011-07-07,71,False
2011-07-08,74,False
2011-07-09,82,False
2011-07-10,86,False
2011-07-11,88,False
2011-07-12,77,False
2011-07-13,70,False
2011-07-14,72,False
2011-07-15,74,False
2011-07-16,76,False
2011-07-17,82,False
2011-07-18,74,False
2011-07-19,71,False
2011-07-20,86,False
2011-07-21,69,False
2011-07-22,71,False
2011-07-23,84,False
2011-07-24,100,False
2011-07-25,80,False
2011-07-26,77,False
2011-07-27,71,False
2011-07-28,66,False
2011-07-29,81,False
2011-07-30,89,False
2011-07-31,79,False
2011-08-01,71,False
2011-08-02,66,False
2011-08-03,66,False
2011-08-04,72,False
2011-08-05,71,False
2011-08-06,80,False
2011-08-07,83,False
2011-08-08,80,False
2011-08-09,72,False
2011-08-10,71,False
2011-08-11,78,False
2011-08-12,76,False
2011-08-13,83,False
2011-08-14,90,False
2011-08-15,89,False
2011-08-16,63,False
2011-08-17,84,False
2011-08-18,69,False
2011-08-19,68,False
2011-08-20,79,False
2011-08-21,87,False
2011-08-22,80,False
2011-08-23,79,False
2011-08-24,79,False
2011-08-25,76,False
2011-08-26,75,False
2011-08-27,79,False
2011-08-28,82,False
2011-08-29,70,False
2011-08-30,72,False
2011-08-31,73,False
2011-09-01,63,False
2011-09-02,75,False
2011-09-03,79,False
2011-09-04,91,False
2011-09-05,77,False
2011-09-06,70,False
2011-09-07,73,False
2011-09-08,61,False
2011-09-09,71,False
2011-09-10,84,False
2011-09-11,75,False
2011-09-12,64,False
2011-09-13,59,False
2011-09-14,65,False
2011-09-15,62,False
2011-09-16,76,False
2011-09-17,84,False
2011-09-18,85,False
2011-09-19,72,False
2011-09-20,60,False
2011-09-21,70,False
2011-09-22,67,False
2011-09-23,70,False
2011-09-24,68,False
2011-09-25,75,False
2011-09-26,65,False
2011-09-27,72,False
2011-09-28,68,False
2011-09-29,63,False
2011-09-30,70,False
2011-10-01,79,False
2011-10-02,80,False
2011-10-03,70,False
2011-10-04,65,False
2011-10-05,69,False
2011-10-06,63,False
2011-10-07,72,False
2011-10-08,75,False
2011-10-09,84,False
2011-10-10,62,False
2011-10-11,69,False
2011-10-12,75,False
2011-10-13,77,False
2011-10-14,75,False
2011-10-15,72,False
2011-10-16,81,False
2011-10-17,68,False
2011-10-18,73,False
2011-10-19,66,False
2011-10-20,67,False
2011-10-21,70,False
2011-10-22,71,False
2011-10-23,71,False
2011-10-24,67,False
2011-10-25,72,False
2011-10-26,69,False
2011-10-27,68,False
2011-10-28,73,False
2011-10-29,81,False
2011-10-30,82,False
2011-10-31,75,False
2011-11-01,72,False
2011-11-02,69,False
2011-11-03,73,False
2011-11-04,63,False
2011-11-05,75,False
2011-11-06,70,False
2011-11-07,63,False
2011-11-08,70,False
2011-11-09,60,False
2011-11-10,78,False
2011-11-11,71,False
2011-11-12,79,False
2011-11-13,90,False
2011-11-14,80,False
2011-11-15,74,False
2011-11-16,77,False
2011-11-17,70,False
2011-11-18,73,False
2011-11-19,79,False
2011-11-20,83,False
2011-11-21,67,False
2011-11-22,76,False
2011-11-23,71,False
2011-11-24,70,False
2011-11-25,71,False
2011-11-26,80,False
2011-11-27,82,False
2011-11-28,77,False
2011-11-29,90,False
2011-11-30,75,False
2011-12-01,73,False
2011-12-02,65,False
2011-12-03,75,False
2011-12-04,73,False
2011-12-05,75,False
2011-12-06,72,False
2011-12-07,67,False
2011-12-08,79,False
2011-12-09,67,False
2011-12-10,74,False
2011-12-11,91,False
2011-12-12,67,False
