date,MAR,isPartial
2024-03-21,100,False
2024-03-22,67,False
2024-03-23,65,False
2024-03-24,75,False
2024-03-25,67,False
2024-03-26,61,False
2024-03-27,63,False
2024-03-28,67,False
2024-03-29,73,False
2024-03-30,73,False
2024-03-31,70,False
